coll_white_female_p1
0.062629014
0.033159092
0.070458524
0.053348117
0.10130746
0.044095635
0.075028524
0.087854043
0.12158316
0.091064982
0.07009019
0.12413619
0.14926624
0.089496277
0.052845966
0.09770976
0.10861856
0.14885758
0.082208216
0.022018513
0.13762498
0.089813814
0.12550306
0.063267775
0.19205174
0.053470317
0.12515956
0.10865239
0.12588499
0.21765663
0.11752898
0.1782977
0.16861525
0.13279939
0.11265318
0.069097094
0.043691453
0.087378368
0.099209562
0.22457767
0.16954997
0.05169731
0.057585284
0.18393506
0.11293636
0.13738406
0.21308424
0.077708848
0.1890399
0.12817712
0.074303366
0.14033568
0.11312965
0.023319732
0.0804004
0.12361296
0.12622303
0.0073846732
0.068706743
0.08462429
0.059430476
0.13209525
0.12637508
0.097382315
0.10325503
0.070401065
0.090500355
0.13558936
0.17953365
0.076047197
0.1691727
0.15841375
0.16240786
0.079399794
0.051229879
0.031664878
0.02360934
0.034638919
0.076446258
0.091548115
0.099449202
0.10224646
0.068223029
0.096961394
0.10172562
0.039789721
0.082541972
0.041872207
0.071154252
0.039209045
0.04129621
0.066768073
0.060770407
0.062294461
-0.0032051764
-0.027718019
0.002559968
0.049462449
0.13483012
0.041938271
0.18313175
0.28747451
0.18170439
0.19168645
0.19360375
0.1703838
0.12295257
0.089661017
0.1305811
0.11331519
0.16154149
0.07030493
0.14618529
0.14601579
0.12922797
0.066686966
0.10449088
0.089937821
-0.0021168333
-0.024311727
0.077458762
0.13652347
0.14409576
0.052686725
0.082626723
0.13896005
0.086521149
0.082701772
0.059713405
0.064306773
0.20320132
0.069117039
0.096603706
0.058055792
0.084169246
0.038379319
0.057713918
0.089956112
0.10310689
0.13711047
0.19988525
0.035069428
0.07085482
0.096835665
0.067508064
0.021336967
0.089681499
0.054132059
0.16243406
0.1344766
-0.016447142
0.098263815
0.042867351
0.25252363
0.08022812
0.098152503
0.11893734
0.094914548
0.10153971
0.10657857
0.088627838
0.12650961
0.084232859
0.15158507
0.066137135
0.23511322
0.14683601
0.10970084
0.016563972
0.071352139
0.13539903
0.10112091
0.052467946
0.13125677
0.011634568
0.0688067
0.065205067
0.081353925
0.08445508
0.10531207
0.079062328
0.083094291
0.0733364
0.10032991
0.024938643
0.1269836
0.064914659
0.13828874
0.097784549
0.0027563486
0.1093089
0.033311076
0.095569834
0.05614455
0.1911519
0.034644697
0.10025104
0.10270382
0.1177009
0.037059698
0.077986419
0.014789782
0.039343771
0.072824292
0.062849812
0.068963215
0.097548917
0.040798869
0.027820634
0.049570344
0.076787002
0.099646583
0.08551427
0.02277964
0.16470449
0.09889219
0.13303283
0.19337839
0.076157585
0.027634392
0.15203616
0.11186429
0.084753551
0.041744631
0.091586493
0.053484213
0.10691474
0.12028795
0.23279266
0.16655405
0.15418413
0.13752158
0.16433284
0.14825939
0.19649062
0.13669576
0.051930979
0.11380012
0.098792411
0.12560321
0.10094111
0.089027561
0.05557045
0.046699628
0.060094856
0.16190411
0.13030472
0.19665575
0.18402004
0.17021523
0.21815014
0.11409432
0.14348474
0.21379091
0.14280178
0.17303453
0.10573856
0.22402246
0.09916275
0.23552036
0.13691896
0.19579704
0.087524556
0.078326702
0.23861587
0.45259005
0.28963608
0.37340033
0.24410506
0.15147987
0.10728311
0.15377863
0.26827928
0.1306002
0.081639029
0.14609586
0.16888313
0.22705975
0.14921756
0.15035772
0.20912036
0.73976892
""
0.29656467
0.21445209
0.13334267
0.24384147
0.28452763
0.25559354
0.12263482
0.32112572
0.1265761
0.088167913
0.10948094
0.15405568
0.179498
0.21730307
0.15608081
0.25076652
0.1229663
0.1611664
0.10437095
0.096072711
0.18009047
0.12340846
0.15498
0.26926669
0.18653581
0.21218202
0.27418202
0.16279757
0.15047985
0.14515863
0.18245481
0.12683947
0.11236449
0.1359634
0.11487746
0.10158493
