teenbrth_pooled_female_mean
0.24120344
0.31464311
0.2014672
0.18459012
0.10745255
0.28572771
0.32311848
0.21284567
0.2809518
0.27599809
0.30727735
0.39441159
0.30068931
0.22574858
0.22902435
0.31648114
0.16715509
0.45241901
0.08267168
0.10461853
0.12608065
0.16562419
0.16427767
0.31754285
0.23961414
0.19688177
0.21379243
0.28982508
0.13723527
0.13975006
0.06282445
0.14932416
0.12746504
0.25007921
0.17269522
0.12493344
0.184999
0.13120386
0.24276589
0.20365687
0.26628932
0.18156099
0.23480858
0.25993735
0.39048043
0.41439602
0.36427346
0.29708987
0.32869428
0.33310494
0.29706728
0.33141729
0.27396321
0.26640269
0.26799551
0.33089936
0.25771838
0.17617694
0.38001677
0.22235475
0.20554386
0.24305512
0.19739988
0.15385082
0.1938857
0.47634777
0.42518181
0.39208883
0.38912851
0.14604199
0.33839363
0.4448081
0.40614554
0.28319767
0.20992561
0.39511001
0.25642055
0.37618616
0.57713598
0.4667289
0.55693549
0.49627706
0.33631557
0.37279844
0.14147012
0.19238402
0.17768085
0.31843695
0.19230603
0.41510215
0.32720613
0.31903777
0.25225592
0.2045037
0.21115434
0.22648084
0.1084683
0.13259581
0.22603738
0.25174507
0.28557715
0.23441838
0.23465057
0.23049244
0.24320287
""
0.37600914
0.33747819
0.41554433
0.37668386
0.38997704
0.56238478
0.41547292
0.34025332
0.3989116
0.24662369
0.27338335
0.30601636
0.27217528
0.23065978
0.31592199
0.28780907
0.29097626
0.3198629
0.30274048
0.15679666
0.29298729
0.33325157
0.29240596
0.33441153
0.413017
0.22923566
0.22919735
0.42372993
0.35682184
0.22148931
0.34855983
0.30061778
0.37416947
0.2708497
0.34629989
0.22282328
0.52552372
0.23224938
0.20818987
0.22044776
0.3674314
0.23802793
0.29444978
0.22300179
0.28181857
0.22926691
0.30998543
0.29128337
0.27705616
0.28173566
0.17593955
0.17763571
0.18909889
0.39535689
0.26850823
0.16460899
0.076902844
0.17885613
0.4233073
0.30237165
0.32712635
0.47000498
0.1236243
0.14412682
0.29776758
0.31826058
0.17149289
0.20278007
0.23201738
0.28429976
0.32335806
0.26987657
0.33356366
0.31605777
0.23690163
0.30220887
0.27212942
0.32917649
0.46800315
0.33822674
0.41600198
0.25417152
0.29473862
0.35521182
0.21590082
0.28833902
0.36880112
0.16376953
0.20693681
0.16824467
0.27781984
0.41654509
0.30462629
0.22620001
0.31068307
0.39149582
0.26933903
0.33831668
0.32152227
0.33839956
0.33733362
0.28096971
0.21866877
0.21775895
0.20845218
0.25096145
0.19508693
0.22208302
0.17227529
0.14185821
0.20671049
0.27054346
0.18291937
0.13742627
0.24018337
0.22492565
0.255106
0.2293357
0.25874606
0.20601347
0.22705667
0.21820407
0.24721037
0.19814494
0.19664067
0.41174674
0.28804699
0.22934501
0.24303411
0.31591773
0.25508088
0.22802253
0.3243826
0.29309559
0.3015722
0.20151985
0.3111265
0.41738841
0.55511516
0.46952373
0.090829395
0.28947511
0.32069597
0.42861062
0.44353861
0.50819635
0.53834367
0.47176048
0.19782478
0.20950302
0.2200091
0.23439758
0.22469288
0.25302649
0.27171391
0.33251292
0.25385356
0.28131521
0.23415895
0.094152495
0.29522195
0.23737881
0.2673386
0.24451803
0.25180733
0.25175855
0.21431367
0.28004399
0.18423471
0.1615082
0.36637753
0.19179104
0.32844418
0.23454379
0.18377048
0.324009
0.37770426
0.32752791
0.26034021
0.17071615
0.32564771
0.17920516
0.48149794
0.38011557
0.58757275
0.23779362
0.40977389
0.46590275
0.11326514
0.36206928
0.30565757
0.5193103
0.47062799
0.40924272
0.55558342
0.08027453
0.22550243
0.40111181
0.43343461
0.32999098
0.32353252
0.34596971
0.19935042
0.21412283
0.20255561
0.13735768
0.15679117
0.17002241
0.267407
0.17795278
0.281883
0.23378576
0.2764008
0.28940222
0.3003594
0.39093587
0.24729611
0.24247478
0.28935486
0.32071224
0.28309682
0.22994396
0.24258398
0.12669837
0.23497713
0.18288487
0.18734176
0.1657636
0.13839447
0.17050925
0.27244401
0.2407591
0.31731763
0.19942003
0.24314164
0.25922954
0.41847354
0.45312026
0.54983687
0.31586185
0.25212717
0.30392665
0.51730543
0.43482956
0.38242927
0.34149966
0.26236054
0.33163151
0.26239881
0.25620639
0.2574293
0.19304904
0.11860039
0.088425115
0.25279671
0.30413762
0.11831903
0.13789235
0.59006721
0.30649468
0.22099978
0.22662343
0.43014303
0.22986458
0.46925828
0.46923941
0.39795849
0.34806147
0.30190867
0.20311907
0.19776148
0.25328323
0.24758065
0.23893774
0.22464599
0.28370205
0.27578464
0.24894607
0.30200878
0.29969293
0.23260733
0.14722835
0.2594839
0.24362794
0.44050258
0.54538244
0.47692287
0.52549088
0.58290875
0.4871287
0.36319497
0.41350257
0.48181745
0.5255478
0.4898369
0.50177866
0.48287526
0.4009819
0.46417955
0.50171703
0.28473091
0.18252023
0.51310623
0.53549147
0.45203701
0.43013307
0.44813114
0.44091699
0.49778956
0.46734181
0.50027859
0.42481449
0.35819632
0.40208092
0.4261021
0.4376221
0.4177323
0.50247353
0.44027808
0.39039883
0.11694152
0.033209547
0.031839237
0.1807754
0.35361329
0.22849534
0.43987122
0.41756171
0.24324799
0.41798177
0.22332041
0.46467459
0.13134083
0.45197332
0.41147807
0.27428496
0.25459799
0.30073315
0.15281242
0.26808864
0.27505621
0.23421744
0.24392842
0.18602555
0.50555944
0.49580783
0.42934528
0.55255079
0.41463202
0.28467152
0.39743257
0.3966563
0.30623165
0.21018557
0.16461407
0.030475991
0.059379127
0.10387065
0.096156016
0.0067870114
0.004430701
0.14348187
0.01325082
0.041434471
0.36009204
0.21886227
0.31849125
0.13911904
0.11629687
0.090070359
0.077427939
0.14956592
0.12286758
0.1516415
0.17114797
0.15786064
0.1111505
0.25070035
0.27965608
0.19839777
0.12079992
0.22987641
0.21370089
0.25065628
0.144587
0.14821288
