wgflx_rk_black_female_p75_se
0.12939672
0.13936262
0.10002047
""
""
""
0.18614799
0.079159036
0.10328604
""
""
""
0.11185174
""
""
0.13701904
""
""
""
""
""
""
0.099725462
0.081599526
""
0.14489204
""
0.10564371
""
""
""
0.22766487
0.17448246
0.097956084
0.062821239
""
0.021968933
""
""
""
0.086201943
""
0.13123396
0.099848405
0.046666827
0.13082859
""
""
0.036503837
""
0.048062898
0.087638862
""
0.21350734
0.13128507
""
0.087695807
""
""
""
0.072708294
0.20736209
0.072250031
""
""
""
""
""
""
0.066091336
""
""
""
""
0.089015841
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033292942
""
""
0.066227145
""
""
""
""
""
""
""
""
""
""
""
""
0.16651919
""
""
""
""
""
""
""
""
0.099589586
""
""
0.1319838
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060332943
""
""
""
""
""
""
""
""
""
""
0.084083512
0.11941493
""
""
""
""
0.13909449
""
0.11449821
""
""
""
""
""
0.035786007
""
0.11889242
""
""
""
""
""
""
""
0.099972911
""
""
""
""
""
0.022950508
""
""
""
""
""
0.029430028
""
""
0.069202319
""
""
""
""
0.067486502
""
""
""
0.012813292
""
""
""
""
""
""
""
0.098549441
""
""
0.040748816
""
""
0.033119831
0.030606095
""
0.027269391
0.031048076
0.047515716
0.052129515
""
0.053182583
""
0.034768932
""
""
""
""
0.041453987
""
0.091549963
""
""
""
""
""
0.076300614
""
""
0.094916657
""
0.042701919
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045389049
""
""
""
""
0.042834315
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030983046
0.028195105
""
""
0.039886683
0.10433631
""
""
0.068734907
0.028123714
0.098502345
0.022769937
0.089125976
""
0.086862557
""
0.069916353
0.019835217
""
0.12893176
""
0.083457693
0.11667289
""
""
""
0.030126436
0.05193289
""
""
0.099022381
""
""
""
""
""
""
""
""
0.03096148
""
""
0.096503407
""
""
0.11690826
0.07630863
0.046168942
""
""
""
0.087000288
0.12094209
""
0.020689635
""
""
0.086577125
""
0.036239196
0.10319477
0.033758517
0.07230106
0.053488523
0.050066039
""
""
0.088050105
""
0.12331375
0.052191388
""
""
""
""
0.064626291
""
""
""
""
""
""
""
0.082201116
""
""
""
""
""
0.046021953
""
""
""
""
0.10574869
""
""
""
""
""
0.13001239
""
""
0.039697997
""
""
""
0.080259629
""
0.032581657
""
0.032644399
""
""
0.071523301
""
0.096227415
""
""
""
""
""
0.016937627
""
""
0.051423807
0.059268638
""
""
""
""
0.17869751
""
""
0.059583195
""
""
""
0.019285277
""
""
0.085961461
""
""
0.13399945
0.032958928
""
0.10147363
""
""
""
""
""
0.061159693
0.066492684
""
""
""
""
0.13027935
""
""
""
""
""
0.10601448
""
0.063420072
""
""
0.084991083
""
""
""
""
""
""
0.11079659
""
0.27743107
""
""
""
""
0.033797402
0.093918562
""
""
0.10264324
0.14914303
""
""
""
""
""
""
""
""
""
0.038930766
0.075781211
""
""
""
0.12775929
""
""
0.11528363
""
""
""
""
""
""
0.13890168
""
""
""
""
0.11833273
""
""
""
""
""
""
0.098069429
""
0.13035107
""
""
""
""
""
""
""
""
""
""
0.054303043
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077236034
""
""
""
""
""
0.010307712
""
""
""
""
""
0.036693566
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058102429
