coll_other_pooled_mean
""
""
""
""
""
""
""
0.35474285
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.081523575
""
0.29175308
""
""
""
""
""
""
""
0.35664552
""
""
""
0.40838665
""
0.30810872
""
""
""
""
""
""
""
0.3572807
""
""
""
""
""
""
""
""
""
""
0.20283324
""
""
""
""
0.21730642
""
""
0.29662696
0.28480706
""
""
""
""
0.18522413
""
""
""
""
""
0.16784267
""
""
""
""
""
""
""
0.40111133
0.38803068
""
""
""
""
0.33263162
0.051440801
""
0.30580184
""
""
0.334142
0.56132704
""
""
""
0.21941493
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40141413
""
""
""
""
""
0.22531442
""
""
""
""
""
0.10103453
""
""
""
0.50344026
""
""
0.28364441
""
""
0.48950914
""
0.4022859
0.36404675
""
0.2682738
""
""
0.32842776
0.24986309
""
""
0.44692841
0.34561914
0.66831952
""
0.36305493
0.21603467
""
""
0.37493533
0.39442471
0.54452693
0.48969576
0.44397581
""
0.30739191
0.32249826
0.33165753
0.34604686
0.37370086
0.52390194
0.26482835
0.43803743
0.44319424
0.39803094
0.53022766
0.44192481
0.24598789
""
0.15845752
0.28681391
0.34479916
0.33951464
0.20021503
0.37791175
""
0.31444854
""
0.47554564
0.48156375
0.28259304
0.2312087
""
0.46311596
""
""
""
0.44932669
""
""
""
""
""
""
""
""
""
0.3705065
""
0.6005469
""
""
0.31874266
""
""
""
""
""
""
""
""
0.42920485
""
""
""
""
0.32189187
""
""
""
0.45164749
""
""
""
""
""
""
""
""
""
""
""
0.29532579
""
""
""
""
""
""
""
""
""
""
0.44570857
""
0.53322905
0.41813904
0.37662023
0.35950211
0.4919939
0.37565035
""
""
0.31369737
0.30979446
0.34298792
0.50314879
0.62025756
""
0.33178374
""
0.34154561
0.34957901
""
""
""
0.26735622
0.31789288
""
""
""
0.2618733
0.35379288
""
""
""
""
""
""
""
""
""
0.24298029
""
0.33551994
""
0.28493381
""
""
""
0.26335153
0.29905984
0.56136382
""
""
""
0.29556713
0.16375461
0.60842937
0.39950559
""
""
0.47964925
""
0.34399498
0.25399315
0.33542207
0.2254273
0.32917169
0.21160562
""
""
0.13790205
0.17720558
0.42047539
0.41588649
""
""
""
""
0.33975077
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31533501
""
""
0.44113436
""
""
0.40138951
""
0.48192391
""
""
0.70510948
""
""
""
""
""
""
""
0.36777821
""
""
""
0.18816744
""
""
""
""
""
""
""
0.48197535
""
""
""
0.41846818
""
""
""
""
""
""
0.49489391
""
0.36518741
""
""
""
""
""
0.24557611
0.56701589
""
""
""
""
""
""
""
""
""
""
""
""
0.32328489
""
""
0.37654129
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39189917
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27769843
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
