has_dad_asian_male_mean_se
0.026514307
0.038147368
""
0.013889724
0.022585537
""
0.01261629
""
""
0.019482134
0.024851143
0.0079207476
""
0.025118597
0.016888734
""
""
0.034054041
""
""
0.022819031
0.015726181
0.022552107
0.039152775
0.0080644973
""
0.042946808
0.017953014
0.0058430345
0.075878821
0.062187653
0.035851102
0.0095306188
0.012224635
0.049687877
0.014220498
""
0.036718614
""
""
0.025211202
""
""
""
""
0.079859599
0.0063135056
0.01880567
0.012437033
0.033958595
0.029062156
0.016065292
0.047810625
""
""
0.025827307
""
""
""
0.0383844
0.037781909
0.020067133
""
""
""
0.040061418
""
""
""
""
0.081148371
""
0.059821486
0.055509452
""
""
0.083825409
0.085475542
""
0.012547533
0.061815336
0.032326858
""
0.067364395
0.0098910956
0.053063862
0.055091504
0.028098401
0.014774437
0.033935405
0.0524165
""
0.10301232
0.015513448
""
""
0.02500549
0.032517251
0.0072784764
0.013016813
0.017528621
0.0059831399
0.010463462
0.020442253
0.013574295
0.0064473203
0.020075923
0.0082199266
0.057814907
0.020181434
0.016440881
0.026650345
0.014056691
""
0.013962924
0.018869575
0.011647157
""
""
0.097252905
0.027102305
0.052372884
0.073703639
0.019276926
0.080751613
0.021355759
0.021740979
0.044493157
0.048061028
0.021037541
0.0042654802
0.065035194
0.027422538
0.035102695
0.027445149
0.034606908
0.019739479
0.022770638
0.032283258
0.032947533
0.018983515
0.028975766
""
""
0.040618375
""
0.027069641
0.073247463
0.038271341
0.048636299
""
0.013135374
0.032981224
""
0.010436225
0.019001398
""
0.021261632
""
0.029787347
""
""
0.01554219
0.0051015224
""
0.0026705933
0.032225028
0.074534051
""
0.025417343
0.0039636521
0.012485762
0.037440713
0.020338515
0.055629332
""
0.019431615
0.011108804
0.073703751
0.022152178
""
0.065674745
0.012134921
0.073707841
0.033333458
0.0084746527
""
0.0030747605
0.01807813
""
""
0.01922687
0.014174225
""
""
0.054728754
0.029689848
0.047593813
0.014854516
0.076962829
0.016220264
0.020004071
0.053630788
0.039627507
0.026994653
0.019389577
0.010268906
0.021821981
0.033962291
0.023168303
0.027809415
0.024701675
""
""
0.01335547
0.020598829
0.019509966
0.0065764692
0.045433298
0.051465936
0.082085907
0.045039099
0.017651258
0.036541589
0.009154479
0.024272732
0.021926878
0.013171553
0.0075891088
0.012749003
0.014505129
0.023729179
""
0.028410966
""
0.040746067
""
0.023447383
""
0.04439614
0.018235935
0.029851481
0.031398524
0.018799789
0.0027412702
0.031765305
0.029276051
0.011698368
0.041900154
0.020213911
0.0067012399
0.023134962
0.035501879
""
0.031938266
0.043426786
0.081416436
0.010357899
0.037220739
0.01626805
0.036350265
0.011434367
0.010409639
0.010858114
0.0085705323
0.0016282788
0.0060251183
0.002043342
0.0033668745
0.013172973
0.020063797
0.035680864
""
0.043682709
""
0.052054834
0.017771194
0.032213431
""
0.018504363
0.0085692704
""
""
0.0038238866
0.01138644
0.058550663
0.015048262
0.0051045939
0.030625492
""
""
""
""
0.026661225
""
""
""
0.041207574
0.034079418
0.031337705
0.004336671
""
0.038594279
0.019508248
0.050691105
0.081697211
""
0.042884786
0.02061359
""
0.024342526
0.022691965
0.037202787
0.015768448
0.012581318
0.019664224
""
0.0096592829
0.015890818
0.016779207
0.041876424
0.012320763
0.045981456
0.054831918
0.037114698
0.023905639
0.020300811
0.042538676
0.036919035
0.022043787
""
0.013100997
0.018633272
0.0074278014
0.024193358
0.0022494628
0.014171212
0.029566841
0.017925519
0.0069433074
""
""
0.0264738
0.018502025
0.058846295
""
""
""
""
""
0.060954232
0.061220583
0.03170919
""
0.026532799
0.032332737
""
0.024891088
""
0.084928058
0.042326584
""
0.028072983
""
""
""
""
""
""
""
""
""
0.033978507
""
""
""
""
""
""
0.014331121
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040234596
""
""
""
""
""
""
0.061869875
""
""
0.033124443
0.032648124
""
""
""
0.048951678
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090728372
0.02072409
0.027750637
0.032944322
0.040522113
0.052848503
0.034899119
0.02983522
0.011944376
""
""
""
0.033300135
""
""
""
""
0.068306468
0.00096819585
""
""
""
""
0.078449503
""
0.024664171
0.025674338
""
0.019506888
""
""
0.011022083
""
""
""
""
""
""
0.013271417
""
""
0.042258874
""
""
""
""
""
""
""
""
""
""
""
""
0.065733261
""
""
0.013959371
0.0055480362
""
""
0.056095295
""
0.036580358
""
""
""
""
""
""
0.034343414
""
""
0.02741798
0.027290491
0.01210199
0.028037775
0.059948757
""
0.049235076
0.031197723
0.052038081
0.0083211185
0.05008522
0.07951165
""
""
0.026936583
""
0.022838259
0.018345898
0.010601128
""
0.030383144
0.018289175
0.035923667
0.021602275
0.051512931
0.012590945
""
""
0.022494867
0.016416417
0.06419792
""
""
""
0.021881456
""
""
0.024951588
0.053785264
""
0.017449221
""
""
""
""
""
0.023897342
""
""
0.030484593
""
""
0.054312658
0.02588441
""
""
0.0084886868
""
0.0088725705
""
""
""
0.025619408
""
""
""
""
""
0.065092839
0.020771742
0.017743839
0.025137668
0.013566639
0.0027774062
0.012808956
0.042528246
0.089056514
0.031152749
""
""
""
""
""
""
""
""
0.031202393
""
""
0.022584975
""
""
""
""
""
0.024384068
0.089698873
0.012605743
0.0057330187
0.0038838552
0.033857126
0.027032828
0.034776799
0.038285386
0.019617693
0.059891246
""
0.087258078
""
""
0.008990176
""
0.042756401
0.050365523
""
""
0.011711606
""
""
""
""
""
0.027230527
0.036077339
0.0857559
0.045380883
""
""
""
0.036144495
""
""
0.036735076
""
""
""
""
""
""
""
""
0.031197289
""
""
""
""
""
""
""
0.051967271
0.034364495
""
""
0.030939668
""
0.0029498534
0.01660049
0.0093386201
""
0.030338479
""
""
""
0.014117035
""
0.0062631676
""
0.010271053
0.03922547
""
0.050616492
0.026151944
""
0.040999167
0.011701994
0.054236002
""
0.018257795
0.034161445
""
0.059500031
""
""
""
""
0.022832217
0.0094720349
0.024434082
0.025072953
""
""
""
""
""
""
0.03272251
""
""
0.021511685
0.034937117
0.03596101
-0.000828213
0.029984182
0.006714778
0.0094071534
0.0047586584
0.0089953141
0.0031874587
0.0024280208
0.06919416
""
""
0.013776215
0.011282225
0.0017926992
0.0062584267
""
""
0.0028866904
0.020258185
0.010262593
0.0012838956
0.053030815
0.045572989
0.048039712
0.047065385
0.015598327
""
0.025247106
0.0053181308
0.066356674
0.012002827
0.049499918
0.027721008
0.015368712
""
""
0.050542112
""
""
""
0.020575486
0.023825517
0.0030109119
