kfr_top01_hisp_female_p75_se
0.0079144752
0.0069173793
""
0.0029756108
0.0084673967
0.014868374
0.0028281847
0.010035222
0.017490378
0.019013315
0.0030461336
0.0027979009
0.020842148
0.0059378715
0.0027564736
0.048393492
0.018214066
0.0090782903
0.065295279
0.058318418
0.017756155
0.002204377
0.0025481428
0.004632012
0.0035392088
0.018733591
0.047977384
0.0057110116
0.0023044869
0.0076523027
0.0083805062
0.0047436827
0.0030726765
0.0034048227
0.044860788
0.0013805479
0.030980423
0.0085873585
""
0.05532841
0.002611777
0.021238644
""
""
0.033445474
0.016097121
0.0033411926
0.0028870865
0.0069437437
0.0038688835
0.0055712634
0.0075374846
0.0038149043
""
""
0.0069201547
0.020715641
0.028069161
0.034526754
0.010344112
0.012994552
0.0050560497
0.044518188
0.012834234
0.018814923
0.021985503
""
""
0.065624736
0.018051706
0.020999873
0.013194083
0.046293806
0.005963516
0.01340731
0.024156062
0.022966163
0.026304111
0.025783345
0.00093831599
0.017003616
0.033445977
0.012222882
0.0037710746
0.00076395925
0.0045789019
0.0178796
0.016757393
0.005283027
0.012544676
0.028950676
0.012578018
0.11333843
0.0068376334
0.018074505
0.049076717
0.00729963
0.0011263031
0.0018109066
0.005707005
0.0040131318
0.0009166603
0.0020403182
0.0041333614
0.0036141158
0.0015999337
0.0022214402
0.0024505327
0.0030004794
0.0064614308
0.0073193652
0.0021257401
0.0037245108
0.064342104
0.0058097327
0.0043352754
0.0042904792
0.061167162
0.039698385
0.082512006
0.004682404
0.0097833127
0.012434043
0.0036477507
0.027184593
0.0024861428
0.0040504374
0.014247751
0.032995563
0.070475839
0.0019937046
0.028762553
0.0050104544
0.020537015
0.03524499
0.0069631767
0.0028397024
0.014699202
0.051052719
0.012607375
0.0056859236
0.0022623907
0.040848982
0.11191979
0.012915845
0.50628453
0.0020726481
0.017482689
0.01793042
0.018348873
0.0090770219
0.0034470225
0.0046761311
0.067513295
0.0044517438
0.0060375528
0.018244863
0.0028025198
0.022308916
0.016173204
""
""
0.0017748078
0.0018307164
0.022575483
0.0012951186
0.0091367578
0.0079280613
0.015458957
0.0017268421
0.0012275121
0.0018662632
0.0027135422
0.0017088117
0.016402515
0.0056231702
0.00092538359
0.0022063723
0.014445161
0.010938972
0.011133744
0.0063774069
0.001933082
0.0066750553
0.012024223
0.0018282353
""
0.019612398
0.0054909424
0.36735004
0.01372902
0.0016777262
0.00114502
0.014367579
0.037370104
0.0069479053
0.0053451089
0.0017355867
0.0014827083
0.0059111333
0.00073362037
0.00107279
0.0022388718
0.0097092502
0.0023037759
0.0036454236
0.001626963
0.0033051511
0.013385155
0.0073560183
0.012944002
0.010091198
0.10595094
0.027974786
0.00099576404
0.0094938716
0.0036236532
0.002921537
0.013420028
0.0060393354
0.007906178
0.017629674
0.005670052
0.010160468
0.0017242023
0.010629278
0.0047685918
0.014790841
0.0037731964
0.0047643259
0.0044320389
0.011242116
0.022588683
0.0074871243
0.027165791
0.017849587
""
0.0065849903
""
0.035566013
0.0054063564
0.0041805566
0.010309746
0.0062186546
0.034591533
0.0058819666
0.0077020503
0.0049409466
0.016113522
0.0042995126
0.00041357518
0.017599929
0.038332764
""
0.0090074362
0.0063790553
0.003955008
0.003710727
0.015195416
0.0007168781
0.0033308258
0.0016487386
0.0017755462
0.0041172504
0.0010723416
0.00070001715
0.0021852483
0.00067456684
0.0011101561
0.0034015344
0.004972334
0.0037931546
0.049837947
0.026662463
""
0.0068274462
0.005366466
0.0046112733
0.0060928906
0.0032064416
0.003367058
""
""
0.00122198
0.0029684659
0.0018681299
0.0039029941
0.0014843991
0.0043445979
0.012222811
0.017225794
0.022459565
0.026707962
0.036422767
0.0082343947
0.01249919
0.029114326
0.0095417397
0.0084170327
0.007775703
