kid_asian_male_n
14.0
69.0
9.0
0.0
5.0
5.0
7.0
67.0
10.0
1.0
10.0
0.0
8.0
1.0
0.0
37.0
20.0
2.0
0.0
6.0
1.0
15.0
48.0
25.0
9.0
25.0
11.0
58.0
3.0
4.0
3.0
0.0
1.0
0.0
82.0
14.0
714.0
0.0
45.0
3.0
189.0
27.0
0.0
7.0
617.0
7.0
7.0
19.0
824.0
9.0
265.0
66.0
1.0
3.0
2.0
9.0
17.0
12.0
180.0
1.0
20.0
9.0
123.0
17.0
3.0
0.0
2.0
5.0
52.0
2103.0
19.0
0.0
0.0
6.0
190.0
2.0
1.0
222.0
49.0
77.0
348.0
""
0.0
41.0
8.0
54.0
14.0
12.0
3.0
39.0
0.0
2.0
56.0
1.0
""
4.0
13.0
154.0
95.0
17.0
15.0
1.0
7.0
7578.0
119.0
41.0
1631.0
121.0
20.0
89.0
137.0
11.0
7.0
6.0
234.0
11.0
0.0
1.0
9.0
6.0
4.0
3.0
10.0
0.0
3.0
7.0
56.0
88.0
30.0
7.0
3.0
10.0
8.0
52.0
5.0
2.0
55.0
3.0
8.0
6.0
10.0
12.0
32.0
1.0
1.0
72.0
6.0
3.0
1.0
1.0
1.0
3.0
4.0
22.0
0.0
1.0
19.0
15.0
2.0
5.0
0.0
2.0
7.0
1.0
7.0
3.0
5.0
3.0
38.0
2.0
490.0
0.0
21.0
59.0
22.0
3.0
571.0
0.0
4.0
0.0
26.0
5.0
272.0
23.0
0.0
28.0
35450.0
0.0
40.0
1464.0
50.0
29.0
12982.0
149.0
389.0
13074.0
225.0
302.0
315.0
23.0
2977.0
491.0
45.0
15.0
124845.0
193.0
1082.0
5.0
98.0
3334.0
5.0
8.0
2569.0
371.0
69.0
47046.0
875.0
12.0
6968.0
20572.0
149.0
10521.0
29324.0
21080.0
11083.0
482.0
15366.0
1448.0
52720.0
662.0
606.0
0.0
90.0
6453.0
1603.0
3216.0
1328.0
52.0
7.0
1994.0
27.0
4704.0
1414.0
1095.0
1666.0
15.0
2453.0
3.0
0.0
2.0
844.0
261.0
6.0
1.0
4.0
1.0
5.0
0.0
1.0
13.0
1415.0
1.0
587.0
31.0
8.0
1332.0
24.0
22.0
2.0
4.0
1.0
0.0
2.0
0.0
1552.0
0.0
6.0
4.0
12.0
441.0
3.0
4.0
10.0
57.0
0.0
5.0
6.0
21.0
7.0
13.0
3.0
14.0
3.0
12.0
6.0
101.0
1.0
1.0
7.0
5.0
1.0
5.0
2.0
21.0
13.0
3.0
118.0
0.0
3768.0
2784.0
350.0
253.0
2248.0
618.0
322.0
116.0
244.0
1590.0
144.0
827.0
499.0
7.0
298.0
21.0
712.0
4620.0
8.0
132.0
93.0
333.0
128.0
45.0
16.0
1.0
2464.0
704.0
59.0
0.0
4.0
1.0
2.0
7.0
3.0
6.0
23.0
93.0
131.0
2527.0
8.0
92.0
14.0
0.0
0.0
212.0
369.0
441.0
13.0
0.0
4.0
251.0
192.0
90.0
3339.0
58.0
31.0
374.0
31.0
3660.0
446.0
2076.0
420.0
2389.0
540.0
42.0
156.0
244.0
145.0
238.0
1152.0
16.0
28.0
15.0
2.0
466.0
5.0
11.0
10.0
4.0
2.0
2.0
0.0
39.0
15.0
237.0
46.0
8.0
10.0
206.0
20.0
2.0
5.0
24.0
26.0
6.0
4.0
0.0
47.0
5.0
71.0
55.0
7.0
441.0
27.0
3.0
150.0
260.0
1.0
1462.0
1.0
2429.0
38.0
11.0
407.0
7.0
84.0
2.0
14.0
8.0
11.0
11.0
2820.0
3.0
8.0
64.0
141.0
3.0
0.0
17.0
6.0
5.0
5.0
11.0
331.0
129.0
92.0
7.0
2866.0
3.0
0.0
49.0
28.0
13.0
6.0
6063.0
117.0
252.0
1.0
12.0
12.0
17.0
0.0
304.0
215.0
4.0
93.0
4.0
19.0
2.0
2.0
4.0
20.0
10.0
2.0
49.0
43.0
110.0
0.0
6.0
123.0
8.0
7.0
6.0
12.0
4.0
0.0
6.0
0.0
10.0
8.0
1.0
12.0
9.0
300.0
61.0
64.0
2.0
37.0
10.0
8.0
5.0
16.0
18.0
8.0
32.0
0.0
10.0
0.0
244.0
207.0
1.0
7.0
4.0
56.0
21.0
1.0
22.0
2.0
0.0
8.0
2.0
3.0
3.0
26.0
39.0
13.0
4.0
2.0
50.0
3.0
0.0
5.0
8.0
17.0
84.0
31.0
0.0
7.0
15.0
0.0
0.0
19.0
103.0
2.0
3.0
0.0
1.0
3161.0
35036.0
1985.0
3878.0
615.0
1.0
70.0
0.0
3.0
23.0
14.0
0.0
9.0
88.0
11.0
1.0
0.0
109.0
1.0
9.0
0.0
2.0
0.0
41.0
5.0
3.0
3.0
4.0
5.0
8.0
6.0
58.0
57.0
1.0
2.0
1.0
16.0
6.0
19.0
1.0
3.0
17.0
4.0
2.0
0.0
64.0
2.0
7.0
29.0
2.0
4.0
25.0
0.0
20.0
0.0
9.0
2.0
756.0
25.0
2.0
13.0
18.0
29.0
28487.0
16.0
1.0
118.0
5.0
4.0
9880.0
1.0
4.0
20.0
0.0
8.0
11.0
12.0
1.0
2.0
11.0
1.0
8.0
6.0
2.0
20.0
12.0
148.0
3.0
19.0
10.0
2.0
1.0
1030.0
85.0
75.0
23.0
3448.0
72.0
1.0
28.0
14.0
14.0
45.0
550.0
308.0
95.0
12.0
173.0
38.0
2.0
2.0
4.0
4.0
3.0
16.0
7.0
16.0
2.0
19.0
357.0
6.0
3.0
4.0
0.0
2.0
3.0
11.0
16.0
195.0
245.0
9.0
272.0
1.0
1.0
7.0
2.0
48.0
86.0
8.0
72.0
1.0
9.0
2.0
11.0
7.0
