has_mom_pooled_male_mean
0.91094273
0.80432087
0.92776257
0.9485144
0.95571196
0.84573716
0.92660552
0.90960813
0.93075258
0.91469842
0.91291428
0.7461105
0.87661898
0.95596647
0.86580372
0.90612054
0.92623961
0.80182892
0.95442802
0.90040642
0.96005058
0.92167079
0.93048203
0.88644898
0.93376589
0.89854658
0.91133016
0.87256658
0.94346094
0.92626351
0.94743299
0.90895987
0.94353777
0.90414166
0.9462043
0.93827724
0.94231075
0.93896794
0.92386132
0.92284375
0.87120891
0.92944658
0.95843983
0.87768626
0.8022269
0.72955191
0.88298714
0.9193657
0.83909142
0.83264881
0.84985888
0.88448733
0.92304909
0.87673849
0.85319793
0.82454967
0.88948089
0.90679187
0.8567583
0.94315726
0.9049443
0.9352991
0.94204891
0.95649016
0.93634367
0.69042867
0.72104764
0.75203186
0.85092109
0.94207615
0.71950996
0.89690089
0.79712003
0.81000125
0.91799641
0.76737362
0.86502177
0.86242825
0.81836307
0.80353302
0.72969836
0.730241
0.84127307
0.84706801
0.90641725
0.90589982
0.93711692
0.89263344
0.94708735
0.93692535
0.88557112
0.90458268
0.91194993
0.94312745
0.93793428
0.89429802
0.81654036
0.95919609
0.90004438
0.94829124
0.89382553
0.92252803
0.93098825
0.91862839
0.91556537
""
0.87287217
0.81541491
0.71864158
0.88001996
0.83630842
0.74335134
0.82165915
0.91624093
0.83859324
0.94648153
0.91930181
0.92370403
0.9219451
0.93398136
0.91702443
0.84540838
0.94119757
0.91656691
0.93482149
0.90682012
0.93788838
0.88961673
0.86131364
0.8980509
0.8597399
0.85667908
0.89318657
0.76036912
0.89917636
0.91243637
0.82197076
0.78174132
0.81036776
0.87765509
0.87424606
0.81862348
0.81451315
0.91093165
0.89488012
0.95602179
0.90299273
0.91171771
0.91425049
0.90623581
0.92932707
0.92872626
0.94551963
0.94510138
0.91218871
0.88551515
0.82266492
0.94936657
0.94527721
0.84529942
0.84487832
0.91591936
0.96684533
0.9234845
0.88233095
0.92505127
0.88986903
0.80014467
0.99106282
0.90938079
0.86795086
0.89365697
0.93807739
0.91750252
0.90536678
0.9085477
0.92715514
0.92132914
0.9316687
0.7646994
0.87911886
0.869201
0.80120832
0.78241795
0.76802856
0.84472638
0.82784718
0.87574643
0.92585951
0.88473284
0.90622395
0.8942256
0.8271271
0.9152047
0.93952262
0.92465562
0.90860629
0.8832702
0.93798989
0.94791716
0.87223339
0.82013512
0.89617139
0.91102511
0.91333097
0.76729101
0.93217492
0.93501937
0.8988058
0.9332487
0.88146943
0.91756177
0.88206947
0.92310238
0.92239767
0.95416147
0.91064227
0.90347672
0.9173218
0.91531509
0.90487993
0.90172434
0.92323261
0.97110057
0.93238974
0.95313489
0.93837357
0.97006667
0.93167973
0.92523873
0.88513577
0.82891524
0.87632334
0.92977762
0.9059099
0.92749524
0.88999313
0.93204397
0.92074502
0.8124606
0.85411227
0.91657084
0.78918606
0.68626314
0.63080698
0.69214189
0.90197563
0.78776038
0.79404074
0.68759286
0.75093919
0.80724168
0.72509587
0.66902637
0.92120886
0.93564111
0.96029246
0.94921702
0.94306308
0.9423216
0.89925128
0.92847735
0.87640625
0.91944659
0.94286901
0.9628225
0.84217846
0.96072179
0.94563401
0.91914004
0.9200958
0.88693047
0.92744201
0.87118632
0.93856937
0.91636747
0.83794284
0.93888962
0.91695213
0.91582483
0.94185799
0.74849147
0.89476681
0.89104265
0.90062213
0.94447654
0.85961545
0.94503635
0.91952223
0.86872184
0.73110652
0.89402044
0.79852152
0.76125044
0.92137146
0.89356858
0.89596599
0.90783137
0.83867556
0.88331294
0.7523185
0.97190678
0.91292727
0.75513291
0.81469798
0.79155201
0.91531789
0.9373408
0.94055402
0.88831735
0.94398361
0.92892915
0.95313376
0.93861294
0.92864251
0.93439794
0.91953844
0.89073712
0.96165174
0.92918324
0.89582139
0.79968268
0.90861052
0.90426141
0.91444492
0.9182049
0.89663029
0.97449803
0.92349505
0.93255007
0.9127807
0.95969862
0.93142098
0.93388557
0.9691717
0.94386822
0.90906781
0.95070392
0.88600743
0.91591746
0.93396384
0.91164649
0.74409336
0.72328717
0.74540949
0.8760848
0.76331526
0.68980849
0.70983493
0.65386724
0.71902943
0.7962622
0.83205521
0.84549576
0.85445946
0.90791202
0.77224898
0.93159914
0.95004314
0.96741652
0.94387949
0.92803031
0.95382386
0.9147976
0.7902773
0.94068336
0.93276179
0.91740793
0.87891608
0.94859588
0.81419718
0.80785799
0.85249233
0.86024094
0.94381601
0.88115972
0.91331422
0.90627736
0.90924478
0.91543585
0.91624528
0.95539802
0.93484956
0.97083098
0.9143362
0.88463086
0.91318715
0.95269299
0.95173705
0.94657093
0.84883684
0.75986147
0.79538536
0.68996012
0.76111847
0.69837481
0.82051015
0.7730757
0.81314516
0.67686617
0.71244508
0.79228729
0.78958756
0.83691502
0.83145487
0.77919441
0.83914924
0.8898809
0.69640428
0.7585569
0.67817456
0.79489082
0.74818647
0.85625237
0.75407892
0.72070396
0.75832856
0.81788886
0.82885486
0.82532501
0.83247644
0.77618498
0.71967781
0.80988544
0.73615646
0.76456344
0.89030433
0.9169699
0.93762505
0.77100104
0.69873536
0.87086767
0.71182543
0.81941617
0.86132562
0.783867
0.85022455
0.70306581
0.95898873
0.83860999
0.76218057
0.79071891
0.88295686
0.87158334
0.91485494
0.90222746
0.87290573
0.91132432
0.88241643
0.92893088
0.67888957
0.79728365
0.76305622
0.75707906
0.79508591
0.85839701
0.76973474
0.84364229
0.87693995
0.87331998
0.90730095
0.97190911
0.9265824
0.96988225
0.89290333
0.96307808
0.9888311
0.90953386
0.97026962
0.96802747
0.89590168
0.94779849
0.90382165
0.91343218
0.91946745
0.95470071
0.98057419
0.95327473
0.96690887
0.94646758
0.94728976
0.9512912
0.9628976
0.90251845
0.85596395
0.93285847
0.94902933
0.91403204
0.93250424
0.95785576
0.95541489
0.9379518
0.95124996
0.93724334
0.94114387
0.90084136
0.91854811
0.87863946
0.82499862
0.88766187
0.91009587
0.8803789
0.87789035
0.91683424
0.94848466
0.93195647
0.9278326
0.9010582
0.83493197
0.89740419
0.84550178
0.87420863
0.91638964
0.97775036
0.92663747
0.94514823
0.93059015
0.9797042
0.9619593
0.96471596
0.88419992
0.96781248
0.97451591
0.83949792
0.91441345
