staycz_hisp_female_p10
0.47188869
0.58392411
""
""
0.81693232
""
""
0.54823083
""
""
0.64072257
""
""
""
""
0.49966937
0.65932721
""
""
""
""
0.68579447
0.42310393
""
0.73473048
0.67773801
""
0.74957371
""
0.69724935
0.64660376
""
""
""
0.62894899
0.56242657
0.69556713
""
0.62403619
""
0.57909596
0.7377066
""
""
0.66230983
""
""
0.69281393
0.68809026
""
0.56211913
0.80280823
""
""
""
""
0.45487374
0.76569742
0.71256548
""
0.56627548
0.72417849
0.51058018
0.57457656
""
""
""
""
""
0.62275112
""
""
""
""
0.51753467
""
""
0.55318826
0.73270881
0.34002796
0.45547116
""
""
0.71326709
""
""
""
""
""
""
""
""
""
""
""
""
0.39150691
0.69934809
0.56075174
0.84426159
0.62708229
0.46975029
0.52876574
0.86625177
0.65931994
0.53053421
0.80820119
0.84960425
0.79197145
0.60585666
0.65939063
""
0.37413922
0.50108117
0.76408887
0.32195523
""
""
0.60382307
0.7059359
0.46157524
""
0.41909364
""
""
0.48015139
0.68043625
0.74347639
0.5236671
""
""
0.54236835
""
0.60729575
0.40806693
""
0.65586305
""
0.6784392
0.81152397
0.49621609
0.64593577
0.64684051
""
""
0.4822982
0.78298432
""
""
""
""
""
0.4349263
0.62879425
""
""
0.55303568
0.46173504
""
""
""
""
0.54677862
""
""
""
""
0.40182137
0.64514035
""
0.71692848
""
0.47896257
0.55622786
0.77950138
""
0.69050562
0.64799178
0.72666156
""
0.49778873
""
0.79866463
0.41022971
""
0.73716885
0.73831278
""
0.6961543
0.68184847
0.70637667
0.58847755
0.82698816
0.49089974
0.79224873
0.82416111
0.68775141
0.61205739
0.68140793
0.37339994
0.79473835
0.78115195
0.70496976
0.44754577
0.8574127
0.79180652
0.70522779
0.417972
0.67645508
0.72993755
0.4183895
""
0.74448752
0.79830462
0.67851293
0.84655976
0.7673884
0.4787958
0.8430233
0.80218369
0.71253151
0.84358048
0.78801888
0.81923944
0.78783667
0.69070786
0.76339024
0.7381404
0.7311036
0.76621616
0.58843917
""
0.35648525
0.73211253
0.7663306
0.76054299
0.70723569
0.58231264
""
0.79354113
0.58071148
0.81803429
0.80824351
0.67588168
0.85767663
0.52005869
0.80895108
0.31696165
""
0.67803967
0.73107529
0.74423343
0.33051345
""
""
0.5417679
0.74367183
0.71334255
""
0.64219487
0.88223732
""
0.78764611
0.56549418
0.65353686
0.68782812
0.55988193
0.67998993
""
""
0.72761846
""
0.45815963
""
0.83208495
""
0.55505466
0.44066173
0.56074435
0.73454446
0.58469802
""
0.50111526
0.62419695
""
0.56304467
0.52010667
0.69000411
0.72266155
0.6354422
""
0.80259711
0.56030893
0.84774709
0.52805692
0.7418077
0.75138843
0.51711726
""
0.47265369
""
""
""
""
0.44896644
0.20224616
0.7370261
0.5729751
0.77442515
0.82958663
0.66893178
0.70752233
0.80170226
0.77541089
0.75652152
0.8157568
0.67240191
0.74980116
0.73165464
0.84382981
0.50834614
""
0.55800486
0.56490225
0.57179034
0.67252272
0.64681715
0.63512319
0.45072716
0.63829273
0.75125742
0.58221883
0.63721418
""
0.71087044
0.61607838
0.63250911
""
0.67087841
0.56909418
0.66099936
""
""
0.78656423
0.63019407
0.726731
0.59110451
0.77566588
""
0.56580353
0.48619241
0.57836181
""
0.71007562
0.70751095
0.52429575
0.6842953
""
""
0.73161125
0.58759576
0.68876833
0.78236294
0.65281546
0.65749848
0.47974315
0.71283817
0.73572719
0.73352432
0.70032859
0.70442891
0.71404266
0.68637091
0.47634101
0.63725305
0.68368137
0.57790762
0.69265783
0.67439109
0.61244178
0.64571583
0.45773435
""
0.58541965
0.7093721
0.63198489
""
0.47327223
0.60072654
""
""
0.55271721
""
0.6364705
0.78314286
0.36556408
0.80707574
0.68271363
""
""
""
0.36144558
0.51033288
0.80416608
""
""
0.51325685
""
0.66077316
0.64606953
""
0.62865287
0.45557699
0.65842026
0.75928754
0.63063836
""
0.75745505
""
0.76910132
0.55477375
0.7758593
0.57903987
0.75433719
0.65734059
""
""
""
""
0.68096244
0.72120291
""
""
0.63709998
0.72881925
""
""
0.65308821
""
""
""
""
0.5969252
0.69469118
0.72212803
0.62407249
0.75193346
0.66887981
""
0.51338017
0.77003634
0.59275794
""
0.73614061
0.72741389
0.79105926
""
0.53697598
0.59971541
""
""
0.64037013
0.61857128
""
0.60494548
""
""
""
""
""
""
""
""
0.4659875
0.65955651
0.45199493
""
0.53327727
0.55290103
0.63211554
""
""
""
""
""
""
""
0.65255779
""
""
""
0.82953066
0.55242789
0.73356354
0.55905545
""
0.70887691
0.58066303
0.5446862
""
""
0.76171118
""
""
""
""
""
0.59707767
0.75935656
""
""
""
0.76214898
0.73421973
""
0.52693033
""
""
0.5284465
""
""
""
0.55854154
0.6306119
0.64590091
""
""
0.76167309
""
""
""
0.81180018
0.70466489
0.79008955
0.37024313
""
""
0.35520032
""
""
""
0.78562093
""
""
""
""
0.66018653
0.62651777
0.62836486
0.69212008
0.75511801
""
0.61320716
0.35940951
""
0.63913828
""
""
0.5525257
0.66709799
""
""
""
0.798823
""
0.52963477
""
""
""
0.68033957
0.72486085
0.42283902
0.69819695
0.70042253
0.43472573
0.72140467
0.6064235
0.61776966
0.31555855
""
""
0.65855652
0.47938406
0.49263674
0.47954887
""
0.78382415
0.50490946
0.70793587
0.74644363
""
0.66032112
""
0.49135596
0.63312399
""
""
0.79323798
""
0.63204086
""
0.60329193
0.65325069
0.56507152
""
""
""
0.28516597
0.5682593
0.84742677
""
""
0.75222361
""
0.67193317
0.8243221
""
""
""
""
0.8383466
0.3647376
""
""
""
0.74694526
""
""
""
""
0.67254108
0.64457548
0.28763661
""
0.77629787
""
""
""
0.82664531
0.74274707
0.82742351
0.56005818
0.80213416
0.68535304
""
0.59491068
0.72884911
0.35582206
""
0.75937611
0.5988602
0.52397001
0.5598892
0.67895842
0.54650664
0.84566444
""
""
""
0.66856521
""
""
0.63925457
""
0.68658644
0.71686828
""
""
""
""
""
""
0.76463121
""
0.76328886
0.6601997
0.59619981
0.6148119
""
""
""
""
0.60711813
0.82549012
0.81862342
0.65283626
""
0.75399083
""
""
""
0.67747307
0.84060943
0.64311874
0.7433455
0.44620278
0.85317415
0.76592141
0.60527009
0.42638963
""
0.74520147
""
0.5260179
0.65484339
0.69077665
0.5193578
0.78598511
""
0.61997002
0.58576107
""
0.75824112
0.69423538
0.77842098
0.72375453
""
0.82038134
0.57214826
""
0.77160418
""
0.67737365
""
0.75886804
0.5813688
""
0.70872736
0.6407001
0.55426711
0.56890494
0.75151306
0.67937183
0.58179474
0.70427948
0.56219655
0.66744804
0.38830739
0.60038364
0.72973776
0.75176591
0.61061049
0.80980968
0.70333582
0.78860348
0.69196731
""
0.62847048
0.55421513
0.52445322
0.68166566
0.51309168
0.75749618
""
""
""
""
""
""
0.73780131
""
""
0.40966395
0.69518542
""
""
0.72676021
0.79246277
0.58603704
""
0.6774177
0.45552209
""
""
0.75704062
""
""
0.68478227
""
0.51364005
0.47921193
""
0.77551097
""
0.5730921
0.732135
0.53560644
0.75418395
""
""
""
""
""
""
0.64984882
""
""
""
0.60652721
""
""
""
""
""
0.51753527
""
""
0.46982324
""
""
0.4108583
0.63072169
0.75621426
""
""
""
0.40598884
""
0.41247323
0.53751022
0.55140972
""
""
""
""
""
""
""
""
0.58105606
""
""
""
""
""
""
""
0.69724435
0.74241257
0.58055425
""
""
""
0.61199015
0.70413095
0.72236824
""
""
""
""
0.51681596
0.67842382
0.59222662
""
""
""
""
0.69927204
0.27038753
""
""
""
""
""
0.79617804
0.76124918
""
""
""
0.71128654
""
0.69111431
0.49001208
0.73065084
1.0048541
""
""
0.73700619
0.82169431
0.66215962
""
0.8097502
""
""
0.68786061
""
0.35860401
0.56540179
""
""
""
0.58470589
0.44760314
0.54888338
0.66163212
""
""
0.31077796
""
""
""
""
""
""
0.64647526
0.71379697
""
0.54157263
""
0.7158519
0.55527395
""
0.53645855
""
0.58078128
0.56652522
0.45258671
0.46308291
""
""
0.51216871
""
""
""
""
""
0.62544638
0.37687901
""
0.59935659
0.86066461
""
0.75877839
0.38344476
""
""
0.44250214
""
0.56391788
""
""
""
0.53282821
0.47006768
0.53757691
""
""
0.80922961
""
0.54711568
""
0.5461908
""
0.55190265
""
""
0.64567602
""
""
