staytract_asian_female_p75_se
""
0.069237627
""
""
""
""
""
0.035796572
""
""
""
""
""
""
""
0.092629515
""
""
""
""
""
""
0.048732668
""
""
""
""
0.034167934
""
""
""
""
""
""
0.11147486
""
0.02938504
""
""
""
0.052611198
0.088072464
""
""
0.023208497
""
""
""
0.041887823
""
0.039891098
0.058732782
""
""
""
""
""
""
0.039757017
""
0.081058875
""
0.042756669
""
""
""
""
""
""
0.01852737
""
""
""
""
0.057091277
""
""
0.080682829
""
0.087377571
0.074287511
""
""
0.13219181
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04238287
0.081134513
0.035573896
""
""
""
0.0081796432
0.034807321
""
0.016098188
0.046140097
""
0.039903104
0.035809029
""
""
""
0.047326975
""
""
""
""
""
""
""
""
""
""
""
""
0.12117405
""
""
""
""
""
0.12360711
""
""
0.077979401
""
""
""
""
""
""
""
""
0.065894291
""
""
""
""
""
""
""
0.10838947
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.15793474
""
0.029740058
""
""
0.12574017
""
""
0.035398856
""
""
""
""
""
0.064676896
0.16814041
""
""
0.0055943853
""
""
0.037763957
""
""
0.0069823004
0.064051315
0.034277886
0.011555522
0.23130199
0.032059062
0.0289005
""
0.015833037
0.025087267
0.092847422
""
0.0029520236
0.041255035
0.021605581
""
0.11809184
0.023389144
""
""
0.015145109
0.030923801
0.073447347
0.0049403701
0.020654213
""
0.0081346203
0.007550098
0.03953816
0.0086162081
0.005713
0.0081000393
0.009515889
0.027815137
0.0076491493
0.018660128
0.0045696837
0.029184354
0.045006499
""
0.13374108
0.0095925024
0.018885251
0.014603325
0.036667615
0.087307408
""
0.031303223
0.066255383
0.010521652
0.022553228
0.037308168
0.019789124
""
0.013129467
""
""
""
0.027247332
0.031874094
""
""
""
""
""
""
""
""
0.021044405
""
0.027941763
""
""
0.016083514
0.044639684
""
""
""
""
""
""
""
0.016864182
""
""
""
""
0.036419116
""
""
""
0.051879879
""
""
""
""
""
""
""
""
""
""
""
0.044404287
""
""
""
""
""
""
""
""
""
""
0.04767222
""
0.013862826
0.015537241
0.048130106
0.037082292
0.017935498
0.02887374
0.039172899
0.08582335
0.034528557
0.020157143
0.040199336
0.029891659
0.029627206
""
0.030151848
""
0.023169242
0.011864687
""
0.043370329
0.075712882
0.030292619
0.056109469
""
""
""
0.013696043
0.025683727
0.074702546
""
""
""
""
""
""
""
""
0.060006186
0.047294047
0.015682353
""
0.042320345
""
""
""
0.053974085
0.030726753
0.024540085
""
""
""
0.038096238
0.044466358
0.044338807
0.01470396
0.11644278
0.15584056
0.032095406
""
0.013784992
0.03581642
0.015544922
0.023287846
0.018074192
0.022646545
0.088111266
0.05131384
0.042472154
0.065566495
0.033690698
0.021979788
""
""
""
""
0.035438459
""
""
""
""
""
""
""
0.078142121
""
0.067307658
0.09195213
""
""
0.037937172
""
""
""
""
""
""
""
""
0.053884968
""
0.12755832
0.060588408
""
0.030984776
0.069946624
""
0.054624293
0.068916865
""
0.01915225
""
0.015084524
""
""
0.022952279
""
0.056718268
""
""
""
""
""
0.015045903
""
""
0.059197623
0.080498055
""
""
""
""
""
""
""
0.040290475
0.033096686
0.074095495
""
0.015493941
""
""
0.087675236
0.089811936
""
""
0.011612199
0.064610109
0.039551083
""
""
""
""
""
0.041829728
0.053981006
""
0.059092
""
""
""
""
""
""
""
""
0.043083556
""
0.06065679
""
""
0.049500983
""
""
""
""
""
""
""
""
""
""
""
""
""
0.032684878
""
""
""
0.11366092
""
""
""
