hs_asian_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.065537602
""
""
""
""
""
""
""
0.070983566
""
""
""
0.092375346
""
0.10134574
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062256519
""
""
""
""
""
""
""
""
""
""
0.1567713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031198267
""
""
0.049252309
""
""
""
""
""
""
""
0.034738243
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.05320517
""
""
""
""
""
0.12284064
""
""
""
""
""
""
""
""
""
0.011856955
""
""
0.019974995
""
""
0.015655439
""
0.18180633
0.022198208
""
0.17492713
""
""
0.034563161
0.095418841
""
""
0.0036796751
""
0.024808766
""
""
0.030530836
""
""
0.038492501
0.11249818
""
0.0071373605
0.053120192
""
0.01856287
0.01235044
""
0.014576057
0.011747083
0.0094502782
0.024626227
0.085281923
0.0169388
0.040204134
0.010118039
0.10683084
0.033018306
""
""
0.034538634
0.052639533
0.028572954
0.035188183
""
""
0.035279747
""
0.024714887
0.04615118
0.044983864
0.057614118
""
0.03794438
""
""
""
0.095839523
0.21016544
""
""
""
""
""
""
""
""
0.053527076
""
0.024058336
""
""
0.068039432
""
""
""
""
""
""
""
""
0.040912345
""
""
""
""
0.046950117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045785289
0.048754994
0.14786929
""
0.064187124
0.11272518
""
""
0.18877944
0.057905037
""
0.058428194
0.034343895
""
0.027560033
""
0.091362186
0.028055428
""
""
""
0.019334497
""
""
""
""
0.046825506
0.079367593
""
""
""
""
""
""
""
""
""
""
""
0.026143238
""
""
""
""
""
0.14528762
0.036912244
0.097431771
""
""
""
0.022896362
""
""
0.025324762
""
""
0.052144922
""
0.033399422
0.05958546
0.047126964
0.053046979
0.04328119
0.07390938
""
""
0.17945725
""
0.13825387
0.016721573
""
""
""
""
0.11642648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1186907
""
""
""
""
""
0.062644452
""
0.040523559
""
""
0.020089466
""
""
""
""
""
""
""
0.034389433
""
""
""
""
""
""
""
""
""
""
""
0.10234848
""
""
""
0.055504121
""
""
""
""
""
""
0.021329707
""
""
""
""
""
""
""
0.16556674
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095607892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021037793
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048515666
0.012520787
0.081320249
0.055053283
0.084446996
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
