kfr_native_white_female_mean_se
0.0038141017
0.0057679452
0.011211041
0.0035542573
0.004520379
0.011763851
0.003265328
0.0093346806
0.011908453
0.0055638324
0.0047298358
0.002822544
0.011047062
0.0070245648
0.0049880887
0.01365318
0.015710931
0.0049330238
0.013509521
0.012454262
0.0048622922
0.004682275
0.0054501528
0.0075820661
0.0028899002
0.016297359
0.0071719312
0.0045236317
0.0031137418
0.0094757043
0.0092962589
0.0062526218
0.0033871823
0.0044340985
0.010712183
0.0048548533
0.011229437
0.0085449638
0.021653136
0.020491067
0.0051472224
0.011825712
0.015662169
0.020353222
0.013106433
0.012871861
0.003233714
0.0061014947
0.0040495708
0.0069760242
0.005056933
0.0045652841
0.0067938748
0.025582137
0.017094217
0.0049497616
0.011581667
0.021331705
0.019290924
0.0086319251
0.010195313
0.0038972946
0.014381961
0.0087043196
0.0077304821
0.0087737814
0.012728035
0.01023364
0.0091880159
0.0085119428
0.013569091
0.011660931
0.012834708
0.0067192703
0.010388474
0.012928256
0.006845667
0.0071510486
0.011755562
0.0035130158
0.0098857954
0.0066741183
0.0080551775
0.0065299026
0.0027441545
0.0073487521
0.006846861
0.0061212243
0.0043649701
0.0050244099
0.0059253066
0.0085528428
0.008746352
0.004395619
0.009258843
0.013158198
0.0064251055
0.0048624515
0.0023705726
0.0043629473
0.0039014092
0.0030334345
0.0032244851
0.0043698419
0.0040914579
0.0028193556
0.0043398165
0.003046222
0.0088266246
0.005468769
0.006272139
0.0074231052
0.0040174001
0.014219114
0.0043613096
0.0033290864
0.0049860762
0.016629573
0.019252485
0.016988367
0.0069475104
0.0093769273
0.011607559
0.0090617333
0.0124267
0.0055006384
0.0059056245
0.010181027
0.013662471
0.011963069
0.0020572066
0.008592424
0.0074160113
0.010370266
0.0059860446
0.0084622791
0.0045217127
0.006958745
0.01683332
0.010552303
0.0054675629
0.0070057688
0.017667016
0.015108981
0.00878237
0.01553376
0.0055774087
0.0087887207
0.011250325
0.011913449
0.0073851105
0.0032858809
0.007563177
0.01669747
0.0037983933
0.0045011961
0.012675435
0.0055490541
0.010406388
0.0070401207
0.016268199
0.010185044
0.0057015275
0.002290278
0.015928069
0.0018011668
0.0060014189
0.0055396981
0.0090960627
0.0038269407
0.0013645844
0.0034999326
0.0050029331
0.0029381262
0.0049379603
0.0077911625
0.0034591791
0.0020852413
0.0050707809
0.0061990209
0.0061076707
0.0058014593
0.0023761264
0.0068130037
0.0074399514
0.002010871
0.010330207
0.0060160374
0.0040992824
0.013101985
0.009234787
0.0060405163
0.0026630475
0.011455673
0.009145855
0.0057555637
0.0044687055
0.003983608
0.0028261449
0.0064551951
0.0031659473
0.003571213
0.0063017276
0.0056471829
0.0040722778
0.0032068037
0.0025331012
0.0065445197
0.0049792309
0.0043563377
0.0051520295
0.0039750077
0.0091167912
0.010175045
0.0036748445
0.0029100045
0.0038635081
0.0018671638
0.0057550981
0.0053787916
0.0075734062
0.0055693397
0.0056119501
0.0071135345
0.0023263767
0.0043381802
0.0039087757
0.0033697728
0.0016993801
0.0029032452
0.0026977318
0.0047868821
0.011807666
0.0055809738
0.013518438
0.0075421338
0.011516261
0.0051397826
0.01819508
0.0072965468
0.0048530539
0.0061889691
0.0066679469
0.0042328867
0.0065147318
0.0077717188
0.0062891236
0.002446512
0.0054681143
0.0045605325
0.0018404325
0.0037819101
0.0043231109
0.010550474
0.0043797949
0.0057925116
0.0074885711
0.0028366849
0.0047519612
0.002819767
0.0040603084
0.0036263242
0.0023953558
0.0024323461
0.0034788765
0.0015345949
0.0031121667
0.0016812356
0.0014348858
0.0043047066
0.0048991949
0.0074894256
0.016985303
0.0044098641
0.012223576
0.0081417477
0.0030482812
0.0042294343
0.0065834871
0.0045756269
0.0027406039
0.041407779
0.036845971
0.0016393327
0.0025154287
0.0070494954
0.00385395
0.0018711275
0.006363201
0.0076098447
0.009225267
0.01106349
0.0075934692
0.0052490421
0.0064702709
0.0054150922
0.0076601049
0.004072044
0.0051010405
0.0032985336
0.0014569982
0.0073542274
0.0047005834
0.0036041664
0.0064995405
0.0069666626
0.0062797931
0.0058747791
0.0040754699
0.010435822
0.0051582283
0.0044207503
0.0055272956
0.0041727927
0.0025819212
0.0036717791
0.0062903101
0.0027953114
0.0032021173
0.0038333945
0.0042806873
0.0028631121
0.0045359009
0.0071832482
0.0060747
0.0051005352
0.0040798867
0.0055004223
0.0061932602
0.0037709146
0.0074981656
0.0031877866
0.0031554275
0.0020051324
0.0062723714
0.0013099512
0.0031464177
0.0068948395
0.0066596577
0.0018792903
0.011084022
0.0071870415
0.0045176507
0.0039255451
0.0054113958
0.010025521
0.0068037589
0.0084071746
0.010245726
0.0087922839
0.0065587866
0.0075106882
0.0071361773
0.015258244
0.0053364015
0.0048484788
0.013461949
0.0057335994
0.0092148129
0.0084264232
0.0059855571
0.010922216
0.0037481003
0.042522721
0.018804591
0.0076910546
0.0088320328
0.012069688
0.015576335
0.018191667
0.011057483
0.012039505
0.005681267
0.022012588
0.017022721
0.028290538
0.014015232
0.019044239
0.028243616
0.0070770583
0.015007258
0.03613938
0.046864625
0.026698127
0.019039018
0.048747383
0.021929888
0.031244464
0.023901375
0.014538881
0.010702365
0.013606127
0.011156111
0.0088329632
0.01256882
0.0046099857
0.0088046715
0.01114794
0.012470454
0.032118384
0.022705406
0.0083552264
0.0052129724
0.0093421126
0.0084751211
0.0054246578
0.0043042698
0.011917563
0.0085238721
0.029714562
0.004234774
0.0051103844
0.012431855
0.014692231
0.02064511
0.016267773
0.0077606789
0.0099562332
0.012601616
0.011586735
0.01903192
0.021047672
0.012939261
0.026180835
0.0049047987
0.0061339438
0.0063783396
0.0057342728
0.0067075398
0.0069097998
0.0072616157
0.0058103749
0.0031996819
0.010023834
0.0091272397
0.0075521846
0.0054091904
0.048123065
0.024119895
0.054378636
""
0.0074853431
0.0073513347
0.015160146
0.018641163
0.006880525
0.00659606
0.0091043813
0.010062879
0.0070201168
0.0045748563
0.011152317
0.0039974707
0.0087104011
0.0078048329
0.0026072571
0.010036026
0.014281658
0.029790858
0.01997555
0.014047273
0.0095993923
0.0035139576
0.028160851
0.026897276
0.00718877
0.020003403
0.018540652
0.018535111
0.023266198
0.017510315
0.01289696
0.021521633
0.024651738
0.012331526
0.0079577612
0.0090808198
0.019270021
0.010192811
0.047467154
0.014434895
0.0038461387
0.0020442663
0.012593379
0.061685041
0.010949474
0.00907923
0.0073647019
0.0099365218
0.017279921
0.020570453
0.011463296
0.014272069
0.015460139
0.0085019823
0.011601135
0.011604845
0.0060795434
0.004367095
0.0034742244
0.0067057703
0.0090296296
0.008624861
0.0095844567
0.0060527781
0.0074318391
0.0020730032
0.0053752186
0.0072717448
0.0088890772
0.012802043
0.0043736827
0.0076490305
0.003607831
0.0063134641
0.0044687851
0.008785353
0.0069235223
0.0049183536
0.0080301417
0.0043937503
0.0086258315
0.0029511431
0.011611497
0.014005969
0.0068565947
0.0062115821
0.011346553
0.027111432
0.018615674
""
0.010379547
0.055077869
0.011382869
0.0058681178
0.011940485
0.017078454
0.0059236889
0.01072419
0.025441535
0.034873009
""
0.014096965
0.011455378
0.018264979
0.022499533
0.013249182
0.017348938
0.015995728
0.013711616
0.0078180507
0.013704816
0.026130822
0.0031995745
0.012727331
0.0031897526
0.018732313
0.012176439
""
0.0060903146
0.018664559
0.031890027
0.050549131
0.061026566
0.050648566
0.03190003
0.0097405324
0.0059965001
0.0079171639
0.0056118616
0.0019556128
0.0048216339
0.0080192732
0.010662645
0.008794209
0.018740434
0.034931634
0.022765499
0.024496676
""
0.013456664
0.018319901
0.016425481
0.0061790138
0.035973772
0.019783583
0.0071164728
0.015550453
0.041607786
0.016431227
0.010623438
0.01191085
0.0055870935
0.0096701514
0.0054533007
0.0023571625
0.0019309327
0.0063237138
0.0049699247
0.005709108
0.0061585731
0.0067117889
0.01079342
0.029902605
0.0081855664
0.010143803
0.0091770943
0.0027120167
0.010333872
0.0065919477
0.0066076522
0.0086855423
""
0.0053435075
0.037268747
""
""
0.058752064
""
0.028285401
0.015115845
0.029709885
0.023785323
""
""
""
0.0092529831
0.015564623
0.015677433
0.006844054
0.016240766
0.01053611
0.01906793
0.012550467
0.010873234
0.015371576
""
0.027610894
0.0056548933
0.05198732
0.020313509
0.0077105323
0.0078487918
0.0090089664
0.024787869
0.017375723
0.0067056976
0.0068171723
0.010322345
0.019837392
0.0078729065
""
0.006004632
0.026231203
0.016171489
0.020977018
0.010339103
0.027589403
0.035563257
0.013397815
0.0046027834
0.031238845
0.0019406475
0.013835419
0.0037339746
0.0059570377
0.024295831
0.007242607
0.0058159609
0.014330886
0.0096939681
0.016583567
0.0067915642
0.010473797
0.0037511932
0.0092126746
0.02440466
0.0058059003
0.0080732349
0.024694046
0.010540545
0.03050332
0.003214071
0.0018867049
0.0041606729
0.0038298953
0.020280575
0.027504819
0.01301098
0.0094556818
0.013932919
0.006958324
0.0069740112
0.025227254
0.025588607
0.0060831918
0.0085855871
0.0055166944
0.014655794
0.0067211334
0.0044541182
0.0045959479
0.0037080215
0.0052707302
0.0023401866
0.003141338
0.011731761
0.021084709
0.024478221
0.0047837682
0.0045954753
0.0022390496
0.0030685205
""
0.019508891
0.0026234309
0.0095405225
0.0048241019
0.0013545484
0.0078722015
0.01027412
0.0099437861
0.0086211339
0.0035258906
0.0087016029
0.005723156
0.0022419344
0.010040676
0.0029099518
0.0098464545
0.0061976695
0.0047120284
0.010046159
0.026278704
0.0071383016
0.040041357
0.021618744
0.026658248
0.0076784007
0.0094510391
0.0017010656
