spouse_rk_white_female_mean
0.62808675
0.73865944
0.71542263
0.71212643
0.72988421
0.71171582
0.66158462
0.75526768
0.71647179
0.66248697
0.69826406
0.68493468
0.71059597
0.67079145
0.70751631
0.65537244
0.7034604
0.68368894
0.74544758
0.73202598
0.71761662
0.70490837
0.76781732
0.74018985
0.65937275
0.69766104
0.70465177
0.63783574
0.72995204
0.73440313
0.72058123
0.71156865
0.70135152
0.71981788
0.72176343
0.68555343
0.64076608
0.72522831
""
0.67769647
0.65274799
0.64824325
0.67901599
0.77002084
""
0.80537552
0.66537601
0.65036291
0.63370764
0.67398173
0.79473466
0.65775913
0.72163993
0.68729454
0.66659588
0.6893779
0.66222972
0.65188843
0.6839062
0.6403085
0.63616186
0.58577937
0.67026645
0.70090425
0.69007415
""
""
0.67887849
0.59697932
0.77526778
0.75075257
0.70332891
0.64974689
0.63770115
0.68505079
""
0.73229009
0.65383559
""
0.60002536
""
""
0.64342397
0.76107031
0.70894623
0.72933066
0.71331304
0.7120378
0.67872632
0.6326164
0.63878822
0.66344953
0.67045939
0.66901094
0.67851228
0.64233726
0.65760189
0.68914813
0.67758238
0.65148628
0.66289377
0.66952163
0.68689364
0.66496062
0.630467
""
0.66570652
0.76247352
0.66113627
0.59929776
0.66092354
""
0.62195456
0.63613725
0.64290708
0.6394093
0.55952847
0.67884219
0.64134568
0.65917081
0.58077854
0.66410011
0.73191839
0.75238049
0.70848989
0.68461394
0.70861584
0.67786783
0.68775725
0.68026412
""
0.69906169
0.74367958
""
""
""
0.78212243
""
0.73790014
0.72144407
0.74675727
""
""
0.63179982
0.65131015
0.66467857
0.574426
0.61938554
0.68211693
0.6635986
0.63601983
0.66698927
0.68475145
0.68573725
0.57804298
0.72130442
0.76025522
0.5957672
0.64511353
0.69589585
0.75772983
0.72990346
0.72839129
0.72372735
0.7097131
0.57591099
0.67714715
""
0.73838681
0.70819962
0.72980595
0.65726453
0.73345017
0.71015334
0.73063534
0.63813919
0.66579616
0.67901176
0.62487805
0.65560842
0.71067208
0.75177908
0.72721308
0.68202198
0.60411763
0.65772241
""
0.6678673
0.7129122
0.74781793
0.71211576
0.75618643
0.63566744
0.65886647
0.69533485
0.66726321
0.7224955
0.7252804
0.6902625
0.73145473
0.62152141
0.68217909
0.61702764
0.62806249
0.70063078
0.67795151
""
0.59476417
0.67298675
0.62938368
0.67907172
0.63252556
0.64362103
0.68668371
0.655927
0.68600482
0.63287133
0.65431529
0.62401092
0.68251562
0.66776317
0.64399725
0.67442554
0.61758804
0.68607575
0.69339257
0.67818177
0.57883143
0.67059362
0.77078646
0.72835344
0.7276144
0.65520626
0.66717833
0.69858408
0.69324642
0.70889014
0.6810329
0.67461193
0.65092134
0.66831356
0.69065845
0.80079889
""
""
0.77264255
0.77311665
0.74656397
0.80562752
""
""
""
""
0.76178992
0.63013852
0.61966616
0.64282268
0.639346
0.59358305
0.64304978
0.63230449
0.60933888
0.66082358
0.62493908
0.65716308
0.68868136
0.66057152
0.58260196
0.69681281
0.71140748
0.7055223
0.69466281
0.69768488
0.67823058
0.69747901
0.72682595
0.62841892
0.73718643
0.67119467
0.70303798
0.6930508
0.68614244
0.7003864
0.63309699
0.75504953
0.71272194
0.81928176
0.68588412
0.65912104
0.69368327
""
0.73738194
0.65615493
""
0.7212429
0.58930898
0.566706
0.52984345
0.65697229
0.58907241
""
0.75779253
0.71692032
0.61241943
0.67096949
0.69676644
0.5860877
0.60382354
0.64950967
0.66281867
0.70514262
0.66378617
0.68604821
0.62170637
0.67210925
0.67174184
0.61743093
0.67571855
0.67446381
0.61321485
0.64175338
0.57611674
0.67441642
0.67896646
0.67171007
0.70259917
0.66480035
0.64162725
0.68742275
0.65550309
0.70512193
0.67855036
0.67443097
0.68720657
0.67044497
0.67772609
0.65815467
0.64819419
0.64298028
0.66838962
0.65155911
0.68303287
""
""
""
0.66930586
""
""
""
0.71446037
""
0.65873659
0.71292931
0.62938869
0.65421981
0.68162388
0.65809715
0.69786471
0.74928743
0.76875687
0.73626858
0.66362047
0.79175299
0.76576239
""
0.63597566
0.70474231
0.6994791
0.66100556
0.6736595
0.73031205
""
0.69396478
0.64542431
""
0.6764605
0.64896959
0.67409176
0.64373124
0.66517526
0.6401487
0.64056218
0.60513407
0.61632723
0.63385773
0.66429359
0.66564733
0.70604545
0.58863521
0.6370855
0.58986366
""
0.74756896
""
""
""
""
""
""
""
""
""
0.72999096
0.68571383
""
""
0.68716401
0.75255191
0.73262769
""
""
""
""
""
""
""
""
0.66110545
""
""
0.58615059
""
""
""
""
""
0.77467012
0.77019554
0.80724949
""
0.81433988
0.69449085
""
""
0.80715322
""
0.67338681
0.65021038
0.7355538
""
""
0.69560397
0.68305665
0.67543966
0.72759598
0.68131322
0.65050375
0.73390257
0.74219418
0.74605453
""
0.76183033
0.58033437
""
0.64894873
0.62536299
""
""
""
0.77707547
0.78444201
0.76113689
0.75694662
0.72148818
0.74655062
0.83270764
0.82005793
0.76957136
0.84525502
0.77778918
0.64415354
0.69987172
0.68699718
0.71649933
0.75147939
0.76600194
0.75337416
0.71724564
0.72456378
0.67495459
0.68039304
0.72955161
0.70858437
0.78617328
0.75744367
0.73585278
0.73067862
0.67414421
0.71652567
0.67074478
0.72457099
0.70439482
0.73242587
0.64501452
0.68406337
0.68028092
0.74237353
0.64519686
""
0.69312501
0.71060079
0.70860016
0.70150238
0.71090347
0.72464097
0.72762275
0.7341156
0.71016437
0.76156187
0.70555824
0.68054128
0.65347296
0.6809203
0.7722978
0.67539531
0.79371494
0.76243383
0.82797647
0.78764778
0.70024681
0.75200164
0.82951921
0.83254045
0.71699017
0.67264771
0.68780398
0.76946664
""
""
0.59731251
""
0.69270879
0.67256546
""
0.67028725
0.62473625
0.72003841
0.69408691
0.73406506
0.75113106
0.71208274
0.71168113
0.75499839
0.65024871
0.74144322
0.77204752
0.72924709
0.77775508
0.75523496
0.74532408
0.77809715
0.77341926
0.79665804
0.64835393
0.65478033
0.74580806
0.53944588
0.59008944
""
0.65831232
0.67303246
0.55158246
0.58435333
0.68421948
0.66533095
0.71408916
0.70360291
0.66450983
0.68241328
0.66661519
0.73236024
0.70629728
0.68398023
0.71559304
0.73421937
0.70972478
0.66917419
0.67431116
""
0.61453927
0.67413545
0.70529783
0.65554261
0.69807535
0.71680796
