somecoll_white_male_mean_se
0.029237235
0.019888766
0.042852573
0.060153976
0.030753186
""
0.051735703
0.022644637
0.044071168
0.055419248
0.042124406
0.080301546
0.051836476
0.068351023
0.062774248
0.028168954
0.032373581
0.082511425
0.082806222
0.035663504
0.079150312
0.025807969
0.028357441
0.053108267
0.029162994
0.028036978
0.046983644
0.023663212
0.055014696
0.045453783
0.041296165
""
0.077728815
0.045446485
0.018731583
0.030072043
0.0098798154
0.064767018
0.024664516
0.041040774
0.023526972
0.028261073
""
""
0.01400539
0.058861177
0.044992693
0.022071058
0.013790488
0.066727899
0.016085749
0.01974236
""
0.070574455
0.045709215
0.051790528
0.038896296
0.029807258
0.016394131
""
0.028671782
0.036968473
0.020992162
0.030562256
0.075446494
""
0.046678014
""
""
0.01353518
""
""
""
""
0.022499543
""
""
0.032042693
0.031319343
0.061137408
0.071995519
""
""
0.031124206
""
""
""
""
""
0.065534979
""
""
0.10559604
""
""
""
0.082821466
0.023893882
0.021250172
0.041474301
0.045920826
0.084551483
0.090352722
0.0045391913
0.020249695
0.032975931
0.0094967224
0.023127692
0.090327084
0.018986441
0.027694907
0.051447455
0.052189041
0.034754094
0.017951855
0.034322251
0.070707873
""
0.047615059
0.070360802
0.039134547
0.054551374
0.045107272
0.075874411
0.047090478
0.05218894
0.024451228
0.030275615
0.038363721
0.056305952
0.096049644
0.07400392
0.060493998
0.024028713
0.052466139
0.064367652
0.025557822
0.048962988
0.035085
0.049254864
0.038686231
0.055084039
0.0316277
0.084189244
0.061537512
0.032638315
0.045437429
0.089468442
0.043175709
0.086439408
0.084284045
0.072687119
0.043113023
0.028003568
0.057503346
0.061107021
0.039086986
0.035950657
0.086874187
0.07126385
0.090383843
0.070380129
0.047106884
0.070798106
0.069844604
0.073863827
0.046768427
0.04662158
0.031014854
0.098240055
0.012918347
0.045925848
0.065900669
0.022587324
0.064496361
0.091225192
0.020448305
0.063222118
0.053532794
0.066589229
0.032671385
0.049770046
0.018290192
0.026540909
0.083675288
0.057648443
0.0080957487
""
0.039660756
0.016445411
0.04572757
0.072970301
0.007795556
0.04254498
0.016290974
0.010847276
0.046074998
0.020832915
0.035463188
0.047490507
0.01115658
0.025422717
0.040447272
0.041239467
0.0040096017
0.02820508
0.011637747
0.060551729
0.028519833
0.020706059
0.092187099
""
0.016383074
0.019854525
0.020253638
0.0050883167
0.012838428
0.056355052
0.0077474192
0.0076926849
0.04001369
0.0075506861
0.0055803834
0.014385088
0.011941552
0.015426748
0.010163506
0.012858984
0.0067884275
0.016824737
0.016414996
""
0.030525368
0.012930408
0.011379211
0.012683506
0.025085919
0.028960582
0.10220417
0.016229944
0.03246057
0.0087639531
0.020102086
0.030593462
0.012584386
0.048605788
0.0080211824
0.089860402
0.068331882
0.083492376
0.012152879
0.023829766
0.057276037
""
0.075089499
0.078402579
""
""
""
0.043605559
0.012700374
""
0.011978625
0.033167619
0.031694531
0.0085304715
0.030609347
0.032433268
0.10338783
""
0.067358807
""
""
""
0.0077863741
""
0.050000653
0.1094669
0.029249266
0.011771091
0.061964635
0.090405338
0.03870178
0.018992202
""
0.049005602
0.049630258
0.037217107
0.037558112
0.041144546
0.08471857
0.048275404
0.074013732
0.08724232
0.056554645
0.021023903
0.055515371
0.060727872
0.063735366
""
""
""
0.1106329
0.060001645
0.039297655
0.057653908
0.015552615
0.046105046
0.0069213961
0.0076043545
0.015478756
0.016293833
0.0082704797
0.013123753
0.016496578
0.021447875
0.020866541
0.010598122
0.01922648
0.015993914
0.018130356
0.050305676
0.018120266
0.049581248
0.010803971
0.0077107521
0.07511393
0.020581756
0.02385168
0.017818397
0.017776843
0.036389496
0.060608219
0.085477158
0.0098291114
0.014882433
0.032734256
0.09397307
0.057317495
0.067740791
0.10828196
0.079095885
0.076563284
0.073378421
0.055967852
0.021130044
0.030806204
0.0087202005
0.061004709
0.023899088
0.037874069
0.089763686
0.10929602
0.017963769
0.012491372
0.016720613
0.044396419
0.11076927
0.078657374
0.015743271
0.017111747
0.021754188
0.010166956
0.028830225
0.030945178
0.016722346
0.041828938
0.0098536955
0.020248763
0.0084871538
0.013440209
0.0087036146
0.011984232
0.03607703
0.01828927
0.019150725
0.019371016
0.013956191
0.010769282
0.04107812
0.043045819
0.07059326
0.069071472
0.012386687
0.049658109
0.040480588
0.058455169
0.066809855
0.11188501
0.085001521
""
0.050171815
0.055874839
0.035656344
0.028798478
0.061456438
0.069427177
0.022337887
0.090465888
0.095561266
0.074152991
0.046440076
0.041105662
0.069734514
0.061813753
""
0.035885114
""
0.025468824
0.033744238
0.09097892
