kfr_29_hisp_female_p1
0.25162607
0.29325604
""
0.32284969
0.3486551
0.27698565
0.29770598
0.21098341
0.33129036
0.33221042
0.28311232
0.34616184
0.48564675
0.32310683
0.32833782
0.33486938
0.29113555
0.33627453
0.43207982
0.29028994
0.33296642
0.33543742
0.34304747
0.28217378
0.35841063
0.30998796
0.30847543
0.41073751
0.33801335
0.26546296
0.2322263
0.32829082
0.35490856
0.33688748
0.26405665
0.3145054
0.33039606
0.27886936
""
0.39386573
0.27884734
0.21768351
""
""
0.24595645
0.18770638
0.36286157
0.38313755
0.33327225
0.28982183
0.30253422
0.33222312
0.30706978
""
""
0.32001641
0.42326322
0.49750769
0.22577831
0.34218612
0.37423262
0.3116402
0.18178923
0.41189203
0.30364037
0.30624196
""
""
0.31209722
0.31756878
0.36779872
0.27873451
0.26512221
0.32169175
0.31678319
0.35924208
0.34952554
0.33666551
0.34296447
0.30057764
0.29283547
0.26525286
0.45270267
0.24808018
0.3521654
0.28068936
0.26686636
0.35948679
0.32781866
0.31874084
0.28801167
0.3622742
0.27935618
0.30604595
0.30502948
0.30899245
0.34777078
0.34789205
0.36292848
0.34654537
0.34465677
0.42439887
0.38205582
0.36991644
0.36192116
0.36993945
0.35852209
0.38791388
0.3117792
0.40935126
0.40813076
0.32547316
0.29878932
0.16270225
0.33196101
0.36147994
0.3429077
0.19977212
0.2491845
0.13029788
0.33395109
0.3898285
0.2278019
0.34796527
0.2974017
0.36566961
0.3071304
0.34453875
0.23437476
0.33517405
0.35976383
0.28921288
0.33076072
0.28675708
0.35811532
0.35004807
0.37893644
0.36025769
0.32922733
0.37744403
0.3311533
0.35183042
0.047383353
0.26086015
0.22012384
0.28808448
0.28642997
0.3722302
0.33213529
0.4645873
0.30550572
0.3168653
0.27178919
0.31971183
0.35299048
0.32505065
0.29054677
0.33463213
0.30472794
0.3500303
""
""
0.34555745
0.36770603
0.20229691
0.46643615
0.11743077
0.37231651
0.35753661
0.30323631
0.32123688
0.2790975
0.2822966
0.28408647
0.23164989
0.35054278
0.28460026
0.31765789
0.30381787
0.37771374
0.29102179
0.3362745
0.31788784
0.38901833
0.26474071
0.30501533
""
0.29041514
0.33247587
0.48393241
0.31840959
0.41531017
0.32117084
0.28293011
0.38220215
0.1821765
0.29334843
0.32265586
0.27759507
0.28038523
0.35448465
0.35172048
0.3540687
0.37056747
0.31314448
0.31005126
0.34271687
0.37781963
0.25958544
0.37028417
0.3299031
0.33869982
0.32894042
0.24801899
0.36942679
0.2781916
0.31475419
0.30065095
0.42136827
0.16517729
0.34294939
0.41025689
0.31064168
0.52171075
0.32720441
0.34544355
0.41801256
0.25134805
0.33890691
0.26027924
0.27181011
0.25897586
0.39916915
0.38672614
0.48980525
0.29037556
""
0.21715489
""
0.32818022
0.18094377
0.33486164
0.39018491
0.41651061
0.41469839
0.35726655
0.4430081
0.28508228
0.31173444
0.37438419
0.29949898
0.40258068
0.29176968
""
0.26447219
0.12451479
0.25065231
0.30475843
0.31969246
0.36948267
0.30476129
0.30266967
0.29551893
0.28689134
0.35740948
0.3836084
0.37291133
0.4051924
0.31836864
0.34072372
0.3144758
0.265876
0.26831204
0.36306635
""
0.24925026
0.33264077
0.289583
0.33516142
0.40113667
0.35824525
""
""
0.35500386
0.33068889
0.36069271
0.287918
0.34418747
0.34937188
0.080229387
0.32591823
0.32389548
0.2505351
0.49283147
0.34781897
0.24238913
0.44545972
0.30513114
0.43408772
0.43589053
0.36522394
0.13429219
0.34973595
0.41274354
0.3812108
0.30978853
0.49137336
0.42999259
0.25888333
