grad_black_male_p25_se
0.017500404
""
""
0.028820658
0.017518714
0.057746887
0.01093685
""
""
0.018401965
0.0078901798
0.0074328985
""
""
0.0096988864
""
""
0.066508263
""
0.018965323
0.0071745934
0.0098497299
0.001734068
0.011790069
0.0059873289
0.043030772
0.012477431
0.012151605
0.0071805934
0.022731673
0.016114285
0.014522299
0.0065760375
0.012135358
0.013835615
0.023089547
0.0030444011
0.017376963
0.019279201
0.0046462719
0.0067336597
0.016566252
0.023707243
""
0.01719605
0.020191176
0.0080624213
0.017982099
0.0074003669
0.019146195
0.011416322
0.0057928595
0.01375755
0.015623813
0.0072605293
0.0085954284
0.045877192
""
""
0.02228759
0.025410838
0.0095578944
0.0069285519
""
""
""
""
""
""
""
0.020698627
0.028304126
0.0094626751
0.024295429
0.016323095
""
0.026208557
0.083420798
0.030878108
0.0051338412
0.0078958226
0.0095421653
""
0.016796963
0.0096273385
0.021865863
0.04005577
0.0078963228
0.016817134
0.02691271
0.014999724
""
""
0.017968336
""
""
""
0.01009703
0.010366616
0.0098609785
0.0084745679
0.0059865792
0.0077629616
0.007911304
0.023668205
0.0069517288
0.026093075
0.0074949414
0.018100642
0.010487089
0.022669289
0.013734402
0.010158362
0.039719321
0.010127508
0.011723663
0.0063283886
0.025474384
0.072571427
0.039000396
0.011464828
0.003152288
0.02945473
0.013314093
0.012560803
0.011436467
0.0095416317
0.026691141
0.018534848
0.0031723133
0.0043681767
0.01753943
0.038507901
0.0056586964
0.056462858
0.010607339
0.0013293502
0.012383192
0.020149009
0.018463176
0.017592719
0.0034245427
0.0070680394
0.029271346
0.016223097
0.012235905
0.010983588
0.029618526
0.013194062
0.0018367735
0.074372329
0.0083147883
0.0092024766
0.016965609
0.014145376
0.0087783094
0.015012681
0.0096819513
0.021416729
""
""
""
0.020105619
0.0054567037
0.04705783
0.006665959
""
""
""
0.053847712
0.0052215778
0.021559296
""
0.021724321
""
""
0.029022498
0.014086345
""
""
""
""
0.0084691774
""
""
0.011543533
""
""
0.027331289
""
""
0.01725317
0.0071531599
""
""
0.08200147
""
0.026826454
0.013562036
""
0.017101383
0.0072156205
""
""
0.032222003
0.025580142
0.006539369
""
""
0.033789791
""
0.012571561
""
""
0.01238123
0.021720482
0.02278344
0.0056371507
""
""
""
""
""
""
0.011556995
0.034354404
""
""
0.012081536
0.020066625
0.0048573525
0.026689855
""
""
""
0.086544625
""
0.038786713
""
""
""
""
0.076171808
0.059870865
""
""
0.020130714
0.017201152
""
0.089430593
0.0094201853
0.047725424
""
""
0.031431925
""
""
0.0093423985
""
0.024536153
""
0.027301133
0.020218182
0.016291555
0.038758896
0.0037591993
0.015676767
0.0062320647
0.0053508282
0.0073059523
0.015690897
0.021095511
0.02306244
""
""
""
""
""
""
""
0.016075429
""
""
0.013366374
0.046556067
""
0.029037923
0.016886208
""
""
""
""
""
""
""
""
""
""
""
""
0.011800188
""
""
""
""
""
""
""
0.014562226
""
""
""
""
""
""
""
""
""
""
""
""
0.013850267
""
""
""
0.038908847
0.012313194
""
""
0.013580384
""
0.0091703366
0.014405735
0.0081019141
0.012312304
0.0034988548
0.019080551
""
""
0.0063826023
""
""
0.031196168
0.037160132
""
""
""
""
""
""
0.074194714
0.046451133
0.050530806
""
""
0.030546952
""
0.02680481
""
0.039510101
0.0078750774
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031878401
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059895445
""
""
0.015949734
""
""
""
""
""
""
0.015968217
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.015097545
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026404347
0.012735714
0.015188755
""
""
""
""
""
0.03485046
0.01040416
""
""
""
""
0.014664769
""
""
""
""
""
""
0.051106937
0.043544699
""
""
0.0087601459
""
""
""
0.020256935
""
""
""
""
""
""
""
0.024291353
""
""
0.043700445
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01222922
""
0.0074008959
""
""
""
0.044478323
""
""
""
""
""
""
""
0.041797847
0.027593477
0.03694493
0.0061889188
0.0085788025
0.023247283
0.0041502924
""
""
""
""
""
""
""
""
""
0.042713165
""
""
0.02645047
""
""
""
""
""
0.014727331
0.0067263357
0.018102638
0.0092881536
0.0058818012
0.050426811
0.017497912
0.010589674
0.016705666
0.010573158
""
""
""
""
""
0.011651599
""
0.011539729
0.017615907
""
""
0.063687742
""
""
""
""
""
""
""
""
""
""
""
""
0.047081869
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039072327
""
""
""
""
""
""
""
0.032953404
""
0.019123372
""
0.018565534
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030000454
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028965816
0.020025248
0.021280002
0.086588368
0.011756902
0.013954848
""
""
""
""
0.066793695
0.0085191466
0.0083674975
""
""
0.017199587
""
0.052537963
0.0037288107
""
""
""
""
0.076810859
""
""
0.0370267
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017926296
