staytract_white_female_mean
0.2222793
0.227507
0.22928484
0.36497092
0.33719608
0.26916796
0.26340044
0.26195848
0.27004772
0.34962642
0.35060772
0.34799755
0.30729622
0.38097599
0.39307052
0.20935297
0.24816436
0.27071366
0.25252861
0.29756096
0.33719361
0.28686011
0.20558128
0.18428779
0.30812645
0.25753292
0.30977768
0.2699337
0.33113602
0.29505765
0.35149559
0.1947027
0.30639482
0.29386103
0.22084644
0.36375049
0.17341959
0.36030665
0.23903699
0.30596972
0.20699303
0.27019572
0.22553912
0.31347057
0.18672347
0.25305486
0.32129073
0.27498507
0.2049315
0.25282216
0.12984158
0.21436726
0.22115627
0.31152868
0.26068345
0.34042573
0.21830183
0.29304087
0.17107019
0.21283036
0.26959822
0.30718759
0.22036919
0.31009525
0.3660799
0.2388944
0.3654047
""
""
0.13714181
0.048122462
""
0.057497244
""
0.18264417
0.13224599
0.20788792
0.19647653
0.20217828
0.21999961
0.16420679
""
""
0.1841809
0.16333054
0.066717155
""
0.20554507
0.17658901
0.2411997
""
0.17261405
0.10963687
0.11895186
""
0.031063905
0.15925507
0.15341842
0.13251224
0.16205752
0.1632541
0.14438502
0.17095479
0.10751618
0.14132148
0.15264393
0.11754744
0.12742633
0.10234705
0.12859398
0.12510943
0.23870832
0.27473021
0.2129823
0.16264057
0.25316504
0.26415858
0.23137301
0.24267502
0.23732284
0.24649037
0.34723505
0.27190328
0.35183132
0.26259518
0.28947616
0.23743363
0.25960055
0.20016052
0.2770907
0.23094346
0.24297906
0.26994663
0.20600851
0.34306958
0.28794378
0.21076483
0.27365375
0.26628175
0.2704691
0.29948464
0.2752068
0.28048721
0.2689811
0.28760067
0.20919469
0.30905914
0.24864425
0.2735298
0.18397108
0.3651709
0.30808049
0.2963239
0.21310136
0.27200392
0.20919909
0.25674269
0.23800202
0.2180007
0.2952674
0.32384428
0.21975099
0.2296367
0.30984783
0.13529497
0.28546584
0.35205346
0.22399706
0.23877983
0.35185459
0.15986598
0.31981534
0.20419405
0.22741041
0.2940588
0.29130235
0.18118443
0.25446746
0.26050141
0.35238275
0.24042091
0.29074943
0.1794263
0.28239027
0.38571551
0.28956485
0.14323489
0.10221215
0.17183839
0.14829873
0.20353666
0.23924343
0.14195061
0.22617525
0.12936401
0.14956208
0.23944402
0.16607508
0.17223282
0.15422331
0.1612846
0.18577322
0.16990881
0.15048161
0.1662482
0.19310717
0.141711
0.17939997
0.21017359
0.18344451
0.20167975
0.1708845
0.14775476
0.14326654
0.1442267
0.14603694
0.12416944
0.18964997
0.13542566
0.13476384
0.14785026
0.14512256
0.13976113
0.17898007
0.14659518
0.17279276
0.16900447
0.14753081
