kfr_stycz_black_female_p75_se
0.021585815
0.042224474
""
0.011092585
0.0083838301
0.020130036
0.0062559326
0.070748195
0.069841489
0.0093639493
0.010525811
0.0042375294
""
0.039732136
0.013083499
""
""
0.019330516
""
0.025421046
0.0074427007
0.0057521425
0.010906049
0.0097764041
0.0046825218
0.02126383
0.012007985
0.0076679592
0.0044694794
0.017473614
0.013543568
0.013644366
0.0044016377
0.0070855394
0.013531066
0.0087303892
0.017909981
0.014944314
0.035632033
0.023677588
0.0053361114
0.017927622
0.026748544
0.078138612
0.020581687
0.014316983
0.0041725398
0.011175704
0.0049549155
0.013858603
0.010198605
0.0082606385
0.010361951
0.10995254
0.031422164
0.0061564208
0.0231863
0.071743019
0.046407294
0.011351195
0.016712559
0.0063537266
0.034611866
0.039696157
0.14381528
0.054711848
""
""
0.063677281
0.10222287
0.017086502
0.016802277
0.011843363
0.011631408
0.019413261
0.076765798
0.01285535
0.028457448
0.027558539
0.0034791122
0.01651842
0.021941623
0.038699366
0.015643219
0.0053549195
0.029423978
0.031910568
0.013602288
0.00762218
0.018067613
0.020045862
0.068755597
0.092020556
0.0090471329
""
""
0.025578011
0.014388523
0.0049138563
0.0094002923
0.011987817
0.0032188415
0.0059140599
0.01319845
0.012575073
0.0051753693
0.011457331
0.0051694084
0.021100488
0.014759038
0.013058153
0.0096675567
0.0048483661
0.020430477
0.005791124
0.0060826875
0.0062880614
0.030123163
0.032906596
0.033195462
0.012999974
0.018010074
0.016153179
0.015467538
0.017942324
0.0070417761
0.0065580811
0.021851195
0.015867567
0.018212168
0.0025584979
0.012692099
0.013653442
0.026652901
0.020945672
0.016803183
0.0079452731
0.0074458481
0.023163816
0.01461738
0.0084821414
0.020071251
0.027541583
0.022162303
0.009907132
0.027719464
0.012539742
0.014020875
0.014564025
0.016403131
0.033324074
0.0044401172
0.0089364583
0.022740752
0.008495111
0.0061376533
0.021462418
0.006488781
0.031516671
0.037867948
""
""
0.011597533
0.003070883
0.028185124
0.0024437117
""
""
""
0.023078237
0.0025172848
0.013219617
""
0.0094155781
0.067385294
""
0.012012308
0.0084189586
0.091102012
""
""
""
0.0060151778
0.054265343
0.040193021
0.0049690525
0.073831663
0.097594678
0.012272878
""
0.036138099
0.020652331
0.0061093844
""
0.039333351
0.04035477
0.038030643
0.024234874
0.0084251352
0.055252399
0.0093342457
0.024383014
0.086652555
0.02486035
0.014415534
0.01057236
0.0057994905
0.065381043
0.029461188
0.024298981
0.053397935
0.015924606
""
""
0.0071437205
0.015524117
0.013386615
0.0041625383
0.048809461
0.040439781
0.029413003
0.03898678
0.035842087
0.059655499
0.0055642524
0.019018143
0.058035161
0.044125412
0.006111091
0.01120429
0.019241856
0.013615401
""
0.038102087
""
0.034553263
""
0.021596147
""
0.11550797
0.031288184
0.041270424
0.02320748
0.019650346
0.049915977
0.034017257
0.0142703
0.010995989
0.086071812
0.03117004
0.0054724612
0.030346096
0.082881331
""
0.035677429
0.095518567
0.12741753
0.01399697
0.081363022
0.017945405
0.046371814
0.018166147
0.014521175
0.0096590724
0.011324666
0.0021501239
0.010483581
0.003155703
0.0026487436
0.0077882167
0.0091722989
0.021497192
0.043205068
0.11292482
""
""
0.04415229
0.066708848
""
""
0.013878115
""
""
0.005870915
0.025295194
""
0.014308307
0.0048387698
0.056406222
""
""
""
""
""
""
""
""
0.10072396
0.093519658
0.06797374
0.0079881521
""
0.10065375
0.054282513
""
""
""
""
0.025881356
""
0.039586782
0.035718847
0.076724634
0.067355923
0.042704269
0.04838853
""
0.063923076
0.067322589
0.060615763
""
0.018912978
0.18897149
0.074537084
""
0.027672395
0.014724039
0.051546298
0.063218549
0.01833714
0.07045687
0.014273545
0.01068312
0.0051174602
0.02333012
0.0021609878
0.011980669
0.031729277
0.1307361
0.0039265649
0.069086142
0.079650156
0.017858973
0.018432368
0.03454414
""
""
""
""
0.11163541
0.026003163
0.030605935
0.030133162
""
0.041897759
0.024065388
0.12279359
0.02846138
0.081259646
0.024786854
0.031678073
""
0.066671118
""
""
0.060473822
0.094291449
""
""
""
""
""
""
""
""
""
""
""
""
0.060292222
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066324487
""
""
""
""
""
""
""
""
""
0.066664308
0.062967643
""
""
""
""
""
""
""
