married_pooled_male_p25_se
0.013378695
0.0095214611
0.016722595
0.023102531
0.016530083
0.020253098
0.013516368
0.0089276722
0.012280573
0.02284327
0.017876232
0.024780802
0.015182337
0.031957109
0.029062673
0.015064586
0.014986755
0.018475242
0.027606703
0.016624698
0.025759147
0.012964617
0.012946264
0.0095659643
0.014636101
0.011889651
0.01385946
0.0095944535
0.023903975
0.021927277
0.019508515
0.018846231
0.016922042
0.020207917
0.0095662018
0.016521685
0.0035018094
0.032201789
0.013164521
0.018589385
0.010099828
0.014211095
0.016414847
0.013865198
0.007566628
0.01688586
0.021529866
0.012185604
0.0040334896
0.022795929
0.0050405115
0.010957686
0.018543763
0.019020403
0.015606944
0.019378113
0.0091399644
0.014797918
0.013449744
0.018323909
0.0086138397
0.013631688
0.0071028965
0.014319999
0.027742947
0.019313453
0.021525867
0.078642964
0.075192772
0.0070711952
0.022481868
0.14925647
0.22432554
0.054302428
0.012337641
0.11539086
0.084365837
0.024015578
0.018614333
0.037385903
0.031959821
0.029675025
0.072304152
0.016595304
0.033638641
0.064372756
0.0372396
0.099504441
0.040647049
0.040428896
""
0.055122763
0.042006638
0.11678013
""
0.034878489
0.013904216
0.0097084949
0.010109493
0.017383756
0.020851467
0.050340299
0.025980769
0.0020783355
0.0074699456
0.011807846
0.0036521328
0.0074861459
0.011959475
0.0095501123
0.0072381496
0.016951753
0.023866281
0.018749414
0.008874408
0.019948084
0.025093069
0.04866837
0.019913433
0.016526174
0.021048028
0.024802824
0.021364046
0.039259009
0.020082718
0.023739774
0.013269961
0.013306736
0.0088631148
0.019304318
0.032524504
0.018788734
0.019802567
0.013461555
0.024976654
0.028363734
0.011087303
0.031315878
0.016719447
0.017760759
0.017593311
0.023762666
0.017755128
0.034030505
0.025092334
0.0080325548
0.020545298
0.032985169
0.023801098
0.019998847
0.027034806
0.028608512
0.0213657
0.01379977
0.028063485
0.027895695
0.014026095
0.0089411549
0.025560964
0.038433369
0.027248491
0.030855302
0.015424597
0.03671816
0.012812601
0.035604853
0.018954
0.021534257
0.014953297
0.040352415
0.0044069011
0.024074206
0.012766574
0.012426747
0.028812282
0.036883134
0.0092815459
0.025203329
0.024709268
0.030162452
0.012299934
0.023223113
0.0092187067
0.013988636
0.031277616
0.022200447
0.0033282165
0.088139981
0.025878483
0.0081391111
0.026705664
0.028156364
0.0044051823
0.021406297
0.01267514
0.0032444806
0.02041572
0.010982553
0.0055303583
0.03031189
0.0038346455
0.008006338
0.01766713
0.027709421
0.0010199681
0.0077165347
0.010976965
0.02792168
0.01201687
0.0062756981
0.037729502
0.051731482
0.0049899546
0.011708057
0.013834136
0.0024101599
0.0098157348
0.036689531
0.0026372548
0.0032440913
0.013830181
0.0024567784
0.002194318
0.0046746912
0.0043292153
0.008423727
0.0054586167
0.0061480724
0.003540501
0.0072032022
0.0087507004
0.10099769
0.01668709
0.0059139072
0.0067238142
0.0048924657
0.010626229
0.013119774
0.046347145
0.0044854037
0.017748399
0.0041975779
0.0092940703
0.011589487
0.0054328707
0.025591312
0.0056662331
0.042830165
0.048448652
0.035412084
0.0098415622
0.022089059
0.034844887
0.11496818
0.0634249
0.043484561
0.067699291
0.049930718
0.070042014
0.021106835
0.0040041991
0.17135945
0.015912015
0.041671984
0.036959235
0.0051744673
0.01717829
0.019967893
0.076753989
0.095555715
0.040936794
""
0.033474982
0.12251542
0.0064582257
0.088069394
0.040834092
0.039712895
0.020508375
0.0097035291
0.025694961
0.052396432
0.024353178
0.010236965
""
0.035323672
0.022937836
0.017732412
0.017836493
0.019867895
0.083893888
0.034953009
0.048852898
0.055506546
0.024468862
0.0079531167
0.054358725
0.025453569
0.065032452
0.054788042
""
0.11213282
0.059638597
0.096733719
0.0280746
0.043121077
0.0082865972
0.03126172
0.0053078658
0.004871137
0.012401127
0.013654454
0.0051794681
0.0086415587
0.016669856
0.012102391
0.0087698326
0.005567594
0.0083681038
0.0032273452
0.0076717879
0.022688529
0.0074729286
0.019142427
0.0051263412
0.0022868712
0.025893768
0.0092610773
0.0094827469
0.0088496199
0.0072655687
0.011868324
0.016968178
0.028723422
0.0030775692
0.0053162123
0.014002622
0.031139508
0.0095958328
0.028389027
0.035763171
0.027737485
0.027905656
0.02170107
0.013928623
0.0087342495
0.010540086
0.0031205819
0.023205291
0.010152512
0.013068929
0.019017583
0.045328431
0.0071902378
0.0048049344
0.0065885349
0.01593088
0.03636235
0.017312298
0.0061890972
0.0060685892
0.010884087
0.0015316221
0.011445024
0.014776139
0.0078257993
0.013068118
0.0029232779
0.0060083773
0.0029140636
0.0054556425
0.0036314663
0.004153572
0.0112075
0.011165664
0.0059800041
0.0093414159
0.006576506
0.0055550071
0.015482998
0.016989727
0.021736911
0.029163921
0.0045584347
0.020904014
0.015049897
0.020834774
0.022785513
0.040747203
0.028228838
0.045508377
0.013056466
0.027941294
0.015564429
0.011768874
0.019554719
0.024412461
0.0065119504
0.027623707
0.031969432
0.018546076
0.024863664
0.014576608
0.013853351
0.019273032
0.050424121
0.016632568
0.028070796
0.011032498
0.015777364
0.030528387
0.0054943031
0.014445597
0.020227555
0.012023835
0.0097460579
0.041907102
0.0044076131
0.034380302
0.0054621748
0.015333705
0.013462488
0.01337468
0.022502743
0.011159905
0.029464643
0.014137955
0.032028649
0.029591624
0.016861441
0.0030232768
0.022366842
0.022020653
0.0066032512
0.010374856
0.020763976
0.0608068
0.020382073
0.019183544
0.019409457
0.03006951
0.027105868
0.01663599
0.012092015
0.016806565
0.02423217
0.0033570686
0.023851138
0.061395574
0.011303595
0.015744358
0.019175187
0.017735185
0.0051789442
0.020916784
0.0092326859
0.023026668
0.02055623
0.02227176
0.022104993
0.027789708
0.010379325
0.0095708501
0.026996475
0.016410772
0.023549305
0.023111433
0.018615967
0.02994909
0.034961022
0.020170344
0.021447418
0.033099212
0.011936716
0.022764133
0.0097902343
0.033204276
0.028850444
0.0090863425
0.024840627
0.016256893
0.026520967
0.020234387
0.023377793
0.03377546
0.017333139
0.037100859
0.013467194
0.021291843
0.036942992
0.022308229
0.016378693
0.0053228051
0.012211802
0.027763179
0.032808553
0.013483277
0.015810905
0.023638202
0.023513349
0.02997046
0.015232614
0.030422634
0.017908657
0.051392581
0.039296437
0.025192995
0.0050478401
0.013368578
0.064708322
0.019745717
0.025130587
0.0097880112
0.020706495
0.03231331
0.014784035
0.027668033
0.049900163
0.02391615
0.034884058
0.026105961
0.022340959
0.011869478
0.013898997
0.016731968
0.041729949
0.033062376
0.010655263
0.025270138
0.02423436
0.030612715
