kfr_imm_asian_pooled_mean_se
0.047533132
""
""
0.029754322
0.039835609
""
0.019640377
""
""
0.02792185
0.037192721
0.014275163
""
0.02751456
0.025768628
""
""
0.057216056
""
""
0.053507235
0.027746681
0.067960255
""
0.014008617
""
0.047098719
0.030908957
0.010460552
""
""
""
0.016162159
0.021002619
""
0.019841384
""
""
""
""
0.040211856
""
""
""
""
""
0.012394647
0.035606489
0.021226669
0.070873268
0.048513066
0.026645163
""
""
""
0.040880308
""
""
""
""
""
0.036264397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020393763
""
0.055332586
""
""
0.016718108
""
""
0.042959128
0.03022206
""
""
""
""
0.032682814
""
""
""
0.039625697
0.011223081
0.029727548
0.032205325
0.0091188233
0.016419055
0.034224641
0.023845848
0.010983815
0.028781662
0.01312903
""
0.046424739
0.036350865
0.072704867
0.025711287
""
0.026429616
0.033325132
0.024970599
""
""
""
0.069187924
""
""
0.075700797
""
0.028360695
0.051435746
""
""
""
0.0073965471
""
0.042474803
""
0.033599127
""
0.042904582
0.03831616
""
0.063338883
0.041136134
0.043429818
""
""
""
""
0.04562543
""
""
""
""
0.034963299
""
""
0.018021641
0.029558098
""
0.043663971
""
""
""
""
0.032827478
0.0090333307
""
0.0041250619
""
""
""
0.073278256
0.0068785613
0.025508083
""
0.037713733
""
""
0.034175079
0.019406879
""
""
""
""
0.020530287
""
""
0.016321277
""
""
0.032817002
""
""
0.033314396
0.022059362
""
""
""
0.07260824
""
0.02580837
""
0.025817133
0.03831948
""
""
0.055373792
0.034696333
0.016632818
""
""
0.04496279
0.073402993
0.048543397
""
""
0.028855408
0.036511116
0.066336609
0.013001263
""
""
""
""
""
""
0.013945541
0.055002749
0.049937122
0.063492551
0.015553457
0.047134776
0.043348648
0.045661319
""
0.048275989
""
""
""
0.044669189
""
""
0.057917919
""
""
0.055377405
""
""
0.045805722
0.021009248
""
0.043823346
0.013045184
0.045593295
0.072511688
""
0.044512801
""
""
0.019607628
""
0.029088054
""
0.023226777
0.018262755
0.020279059
0.019002296
0.0025767288
0.01098146
0.0034081505
0.0055217617
0.019653488
0.028287455
""
""
""
""
""
0.03179802
0.04360427
""
0.061509177
0.013778672
""
""
0.0060800589
0.021012299
""
0.027703553
0.0088125737
0.040949281
""
""
""
""
""
""
""
""
""
0.047770701
0.045458239
0.0064597898
""
""
0.032724306
""
""
""
""
0.033626162
""
0.035443608
0.049613949
""
0.020155754
0.019803453
0.025078718
""
0.017839033
0.027081272
0.03079308
""
0.022324888
""
""
""
0.068212137
0.03105516
""
""
0.038559601
""
0.03422166
0.02806415
0.012984095
0.05431091
0.0036482967
0.024940057
0.054204572
""
0.013616596
""
""
0.039093658
0.042275742
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038430508
""
""
""
""
""
""
""
""
""
""
0.047591835
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041658051
""
""
0.041991368
""
0.020460067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053297706
0.041667581
""
0.022237219
""
""
0.024179174
""
""
""
""
""
""
0.020828595
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053013623
0.0092839925
""
""
0.059707783
""
""
""
""
""
""
""
""
0.060493782
""
""
0.049836282
0.049285196
0.018061122
""
""
""
""
0.061403807
0.058066808
0.013704121
""
""
""
""
0.03796041
""
0.044597443
""
0.038074944
""
""
0.022530159
""
0.029633785
""
0.022511929
""
""
""
0.024888538
""
""
""
""
""
""
""
0.044809334
0.042867362
""
0.027700964
""
""
""
""
""
0.042472016
""
""
""
""
""
""
0.04764419
""
""
0.01392421
""
0.015971953
""
""
""
0.037035294
""
""
""
""
""
""
0.025837526
0.033912778
0.03891243
0.025982184
0.0047543212
0.020581089
""
""
""
""
""
""
""
""
""
""
""
0.043672606
""
""
0.042907514
""
""
""
""
""
0.048253793
""
0.023346623
0.0097104385
0.0064801094
""
0.039823696
0.083622791
""
0.033112582
""
""
""
""
""
0.012737026
""
""
""
""
""
0.018659836
""
""
""
""
""
0.036380142
0.059002567
""
0.046162982
""
""
""
0.046288114
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0045812954
0.023996571
0.01231284
""
""
""
""
""
0.022108788
""
0.010269932
""
0.018111458
""
""
""
0.094364889
""
""
0.020110233
""
""
0.026891664
""
""
""
""
""
""
""
0.042718209
0.014503138
0.039833982
""
""
""
""
""
""
""
""
""
""
0.0544414
0.072536789
0.043828551
""
""
0.010727818
0.012554743
0.0080919741
0.015691197
0.0050142813
0.0035809632
""
""
""
0.016917296
0.018168954
0.002647415
0.008462335
""
""
0.0042447159
0.043830946
0.015954269
0.0018353064
""
""
""
""
0.03194648
""
0.036638461
0.0084271505
""
0.023004763
""
0.065706633
0.028966887
""
""
""
""
""
""
0.035410479
""
0.0046171481
