kir_native_asian_female_p50
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5929215
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57405204
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53115135
""
""
0.56125385
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.465893
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60724026
""
""
""
""
""
0.64627886
""
""
0.42212564
""
0.61939687
""
""
0.50629449
""
""
""
0.56469798
""
0.41028133
""
""
""
""
""
0.51935071
""
""
0.54907638
0.55399042
""
0.48024535
0.52766395
""
0.47634339
0.54368955
0.63313168
0.5286622
0.37923658
0.62025899
0.51978427
0.56606209
0.6857388
""
""
""
0.472242
0.5341087
0.423435
""
""
""
""
""
0.47978586
""
""
0.44053552
""
0.58755082
""
""
""
0.35726076
""
""
""
""
""
""
""
""
""
0.43409359
""
""
""
""
0.38311571
""
""
""
""
""
""
""
""
0.6255185
""
""
""
""
0.553343
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60262996
""
0.64640146
0.54576409
""
""
0.44362155
0.47354847
""
""
""
0.59014821
""
""
""
""
""
""
0.32214022
0.53857499
""
""
""
""
""
""
""
""
0.41592199
""
""
""
""
""
""
""
""
""
""
""
""
0.46557283
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52723467
""
""
""
""
0.3824704
""
0.41579852
0.41236475
0.42507431
""
""
""
""
""
""
0.6086908
""
""
""
""
0.38021266
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56396133
""
""
""
""
""
""
""
""
""
""
0.34964335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51724738
""
""
""
""
""
""
0.55571109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56291586
0.54884058
0.56549197
0.60056931
0.47205091
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4732694
""
""
""
""
""
0.52764964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35515296
""
""
""
0.67621756
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
