comcoll_pooled_pooled_mean
0.37558192
0.46773797
0.4181816
0.26545712
0.40493771
0.25633347
0.32356191
0.40010262
0.34048602
0.3205857
0.36154586
0.38848624
0.44881964
0.3616932
0.39944726
0.47426382
0.3944394
0.38820547
0.34831423
0.3468034
0.28981584
0.40262616
0.40298933
0.37439924
0.39053181
0.37933019
0.38270932
0.39657772
0.3926014
0.41937602
0.40479526
0.27325574
0.31808284
0.3814759
0.37429589
0.30623069
0.44381356
0.34248379
0.44256932
0.35632515
0.50436586
0.36370754
0.26548022
0.27970448
0.4923602
0.40592572
0.38208482
0.41737795
0.38302481
0.35492897
0.40859288
0.41312394
0.37315184
0.36266637
0.32213947
0.35352954
0.32483873
0.35476074
0.56798166
0.2823894
0.3685711
0.4318243
0.39551133
0.37838835
0.37334451
0.29428589
0.40958476
0.16218427
0.16332054
0.43301374
0.055261698
""
""
0.064357489
0.42628294
""
0.28273612
0.52699649
0.44916221
0.4073194
0.33165196
0.037914857
0.10560254
0.3397198
0.074762367
0.054943342
0.024835236
0.43502429
0.27975097
0.34868872
""
0.32139775
0.23981813
""
""
0.051927909
0.24403584
0.41765991
0.44797888
0.36118862
0.3399221
0.37767193
0.30383784
0.42926684
0.29262242
0.31255805
0.4062843
0.29828054
0.34659311
0.42333928
0.32366806
0.4161931
0.33188441
0.40881234
0.33958122
0.36771542
0.28248021
0.28034699
0.28679526
0.35332066
0.46791556
0.35805526
0.33567098
0.37346184
0.54408485
0.37674198
0.36150667
0.32423592
0.30354187
0.36800596
0.31933439
0.41617915
0.42830023
0.42448527
0.3291395
0.34345865
0.41502455
0.27338007
0.29546097
0.374127
0.368707
0.36839861
0.38666704
0.46180528
0.33359531
0.37105909
0.27325925
0.27163085
0.30814436
0.28545007
0.35112199
0.28167912
0.37924516
0.38657314
0.24288224
0.25167906
0.28599304
0.34736946
0.32624844
0.35403812
0.34148958
0.26897955
0.41758496
0.26313221
0.33588985
0.35257915
0.24943471
0.36835149
0.36156344
0.36847702
0.44581792
0.3337591
0.31865209
0.33766744
0.27926457
0.42045522
0.3940995
0.35649735
0.34307116
0.35036609
0.39742407
0.35450211
0.36703566
0.36047846
0.21308543
0.38529837
0.53390622
""
0.47052297
0.42193583
0.38061678
0.35606408
0.55974656
0.33366922
0.49058324
0.39281419
0.30412737
0.4296166
0.34683412
0.46016425
0.33743238
0.34646648
0.43865007
0.40538743
0.43240827
0.31153896
0.71843916
0.41866642
0.44693887
0.34096804
0.38937771
0.31993434
0.41337362
0.49145788
0.54491538
0.52728957
0.50783449
0.38113061
0.34959039
0.43398836
0.37967485
0.37792322
0.4648551
0.61507618
0.38938141
0.48146906
0.58970845
0.48316801
0.57915205
0.48808548
0.42513955
""
0.46440315
0.44414261
0.49277294
0.35089877
0.43295133
0.35797673
0.40545499
0.35487756
0.44871494
0.48849261
0.49241877
0.33106026
0.3370707
0.51868165
0.55927807
0.37850171
0.65908647
0.38071299
0.60934353
0.5512566
0.49508196
""
0.46680135
0.44449899
""
0.57011151
0.51283181
0.351803
0.37771004
""
0.61324686
0.6415661
0.49400526
0.48007965
0.35042575
0.45032987
0.53788006
0.41657567
0.59869713
""
0.45776075
""
0.54114431
0.67049968
0.57746345
0.38002062
0.49852815
0.54581958
0.45166686
0.45302087
0.48825872
0.41196519
""
0.3331942
0.33865023
0.39985207
0.42596862
0.42508751
0.60861969
0.40103948
0.57529837
0.65788746
0.45528594
0.3850987
0.49822068
0.39914745
0.61276466
0.47464576
""
""
0.65088433
0.66351587
0.47994205
0.579319
0.41819602
0.57270736
0.66889817
0.59719259
0.58349591
0.60727829
0.58456451
0.52213293
0.59486437
0.49354851
0.37749672
0.48069254
0.39190817
0.39120159
0.57064819
0.26221558
0.40476006
0.33464622
0.50655574
0.50001794
0.28671083
0.44558704
0.40109366
0.43779102
0.46987173
0.32567993
0.30483979
0.18921973
0.4015108
0.41415998
0.48809731
0.15447818
0.34492293
0.24072404
0.33859754
0.35481116
0.35297021
0.34334624
0.32804832
0.38029093
0.38120592
0.42406973
0.38550833
0.45082512
0.33713132
0.32282293
0.46312812
0.38182202
0.4207733
0.57448846
0.37435195
0.35288709
0.28250921
0.40727434
0.34116453
0.53575116
0.46952671
0.47559875
0.43234965
0.46193758
0.25004536
0.43965453
0.37994632
0.49671352
0.38472331
0.47272301
0.36785543
0.30650911
0.55115008
0.33438933
0.45362264
0.47730225
0.5752756
0.27861804
0.33981672
0.35331684
0.40660349
0.43091372
0.39438438
0.33562386
0.31241414
0.39233392
0.2344154
0.33009049
0.25297558
0.36531982
0.36506242
0.2875019
0.31463581
0.3305665
0.31434742
0.40067071
0.41787425
0.32059601
0.28199655
0.48142058
0.37357444
0.3221274
0.24005479
0.19608158
0.38369596
0.33701724
0.34997001
0.35306478
0.29215774
0.37513587
0.38298821
0.30051959
0.45058829
0.51011658
0.028998952
0.35506552
0.20230682
0.60108232
0.42888412
0.36434215
0.56514823
0.34842208
0.36484936
0.24141768
0.36756873
0.36956635
0.37778467
0.3358818
0.46032661
0.34592664
0.21082537
0.29535291
0.38497734
0.35725939
0.51851487
0.31791043
0.29337317
0.34557849
0.45159581
0.31578547
0.6217007
0.42595947
0.5027861
0.3157126
0.54122537
0.31317502
0.18008715
0.41168541
0.3468425
0.38756934
0.25459197
0.56303
0.42495143
0.4068501
0.26703393
0.28753841
0.40260148
0.31161341
0.26669818
0.42124867
0.4841643
0.30209559
0.2937578
0.3454639
0.30131352
0.29046389
0.36217925
0.18828489
0.3717646
0.32253736
0.21345432
0.36187845
0.47355479
0.35305348
0.2970641
0.40176812
0.41181183
0.36950758
0.3748391
0.27835953
0.28279403
0.42191601
0.16776535
0.28496474
0.37074131
0.3654196
0.34876865
0.27691996
0.46063918
0.20824562
0.37645328
0.3657718
0.5937742
0.2613422
0.32625788
0.35272375
0.29374209
0.2589933
0.30110145
0.28690821
0.3542619
0.34528515
""
0.35680425
0.22255592
0.37023181
0.48718572
0.27306455
0.39633134
0.34317923
