has_mom_white_female_p75_se
0.0059038927
0.0033574335
0.0097229267
0.0095917704
0.0062055527
0.06749846
0.015111036
0.0036186525
0.0093562296
0.009610557
0.0089018624
0.022862533
0.0093352208
0.026324693
0.0073436173
0.0077918898
0.0073835473
0.023347868
0.013450926
0.007739081
0.021204693
0.0051051108
0.0067466497
0.008875737
0.0050061932
0.0057928655
0.0099719837
0.0040990189
0.0095326537
0.0090106372
0.0085006421
0.023961958
0.026353879
0.0084390575
0.0050693587
0.0075181583
0.0017965949
0.010129321
0.0044888081
0.0084932409
0.0044168234
0.0056562992
0.02873371
0.020658335
0.002618796
0.010585747
0.012772557
0.0064582643
0.0026803294
0.008120846
0.0032172671
0.0042260149
0.046928883
0.0095597561
0.0076264953
0.0094759297
0.0068102949
0.005633798
0.0031073622
0.056467682
0.0074577718
0.0071660853
0.0037371486
0.0082776109
0.010536703
0.017276106
0.0097178118
""
""
0.0032901086
0.039075498
""
0.029909477
""
0.0042125527
0.082073994
0.055197272
0.0054267664
0.0078561623
0.012522421
0.017365921
""
""
0.0070225513
0.04585252
0.073224813
""
0.041894175
0.019466657
0.013687094
""
0.040181391
0.035234917
0.024870427
""
0.044728849
0.01506675
0.0056551178
0.0050740521
0.0097516617
0.0087660924
0.015564753
0.034294877
0.00091077981
0.0068376237
0.0060133161
0.0021700042
0.0067842128
0.017206453
0.004319706
0.0072515723
0.0095375637
0.0075383368
0.0087985322
0.0031590678
0.0070239478
0.022025317
0.033182111
0.0089081703
0.022399506
0.009411837
0.0097732544
0.011468235
0.012582394
0.0073868404
0.0092267347
0.0055098906
0.0043515116
0.0067081624
0.010524992
0.017239138
0.02147357
0.013199658
0.0042536161
0.0099440739
0.013756479
0.0056825993
0.0070100995
0.0080083702
0.019563459
0.0095237615
0.01268723
0.0072232699
0.017466148
0.010378618
0.006695583
0.013103264
0.020551313
0.011898912
0.021000423
0.014140051
0.019350348
0.0089150099
0.0052335029
0.011744307
0.014399854
0.0094635701
0.0090214433
0.016104855
0.018594496
0.019734904
0.015498568
0.011321786
0.015916733
0.010214723
0.0157266
0.013346624
0.010657579
0.0065957694
0.020333994
0.002547198
0.0092698438
0.012130696
0.0038668052
0.022514138
0.056365188
0.0043975711
0.015595034
0.013859182
0.023944493
0.0065642968
0.018283561
0.0033204381
0.0047460296
0.020221712
0.011955838
0.0020486088
0.064868897
0.0069544334
0.0035064823
0.0093601188
0.013757079
0.0020010022
0.0093074767
0.0029375465
0.0022883671
0.008460775
0.0047509917
0.0072854022
0.0082409633
0.0024062991
0.0048125908
0.010980448
0.011010505
0.0010717007
0.0061199204
0.0038787276
0.0093948003
0.0071159056
0.0040134601
0.023542296
0.031271528
0.0041324231
0.0042350646
0.005104912
0.0013415754
0.0022937704
0.013367319
0.0016466636
0.0015265949
0.0069954023
0.0014118217
0.0013906286
0.0042863935
0.0023364886
0.0028611333
0.0028208874
0.0035348055
0.0017890579
0.0040839412
0.0035551756
0.019198449
0.0071303686
0.0031096323
0.0021910903
0.0025370016
0.0053111515
0.0053925398
0.022776978
0.0029745724
0.0084248148
0.0017746264
0.0040732143
0.0070231063
0.0027763131
0.02008317
0.001693183
0.026044581
0.020660285
0.017454781
0.0032501656
0.0064101494
0.012513889
0.031282973
0.019180283
0.028641386
""
0.039414831
0.024686137
0.010420063
0.0032591138
0.066337727
0.0023379989
0.015245008
0.0077034892
0.001618588
0.0078910124
0.0081306873
0.019914899
0.049660318
0.019979119
""
0.039391402
0.086711101
0.001619079
0.029925145
0.020468116
0.010891216
0.007192215
0.0023201045
0.028463734
0.018251097
0.0079926094
0.0042530345
""
0.011584535
0.012127728
0.0072961748
0.0089188162
0.012022093
0.014124373
0.0083652725
0.027157534
0.017663563
0.0096808374
0.0048765894
0.0070632808
0.016120609
0.019731915
0.044715464
0.078587815
0.043118712
0.015219158
0.025328137
0.0077563832
0.017294258
0.0032806671
0.015625607
0.0015963559
0.0015677855
0.0029168883
0.0032877636
0.001640601
0.0025859273
0.0030148998
0.0033245385
0.0041997056
0.0018884254
0.0036562576
0.0054507153
0.003341466
0.0076857363
0.0038591702
0.01807826
0.002401531
0.0018629831
0.017475232
0.0054565519
0.0058217789
0.0030559623
0.0045891674
0.012413335
0.023439581
0.01826833
0.0018671076
0.0030657949
0.0078699188
0.017617002
0.012716355
0.017612742
0.030891227
0.0077192062
