married_pooled_female_mean_se
0.0033616819
0.0050049764
0.010373038
0.0028886858
0.0035741557
0.0086824661
0.002433598
0.0087986635
0.010619408
0.004032399
0.0037961442
0.0020060204
0.010427504
0.0064875316
0.0039631044
0.012566619
0.013128409
0.0040903557
0.01115746
0.0081535559
0.0030438029
0.002766578
0.0040990459
0.0049834875
0.0021342651
0.0090770479
0.0050487616
0.0032070554
0.0020528871
0.0070662708
0.0063596284
0.0052124457
0.0023184253
0.0029346005
0.0061747483
0.0032482129
0.0067942645
0.0057209595
0.010791941
0.0092232805
0.0029450986
0.0067545539
0.010553871
0.01616683
0.0081295753
0.006855438
0.0018710643
0.0042366027
0.0024955249
0.0050502182
0.0037891336
0.0030546202
0.0042894757
0.015367409
0.013592796
0.0030077447
0.0085030161
0.015395998
0.014944789
0.0053417929
0.0074826465
0.0028906791
0.011296689
0.0076619238
0.0067242952
0.0073595433
0.012740348
0.0092541222
0.0086703561
0.007371184
0.0069891093
0.0058189332
0.0049164933
0.0051400387
0.00738665
0.011239365
0.0054296637
0.0068497015
0.0099739749
0.001983512
0.005618399
0.0057308548
0.0078622205
0.0055492441
0.0020995939
0.0063717128
0.0061656763
0.0045384485
0.0032768184
0.0044265315
0.0051738964
0.0082960092
0.0077981539
0.0033935304
0.0079001989
0.0127079
0.0054614339
0.0037154697
0.0015728769
0.0029773605
0.0028601512
0.0011840932
0.0019466056
0.0029644852
0.0029591732
0.0017128811
0.0031092376
0.0020225837
0.0062925825
0.0039287307
0.0044331793
0.004587932
0.0026836558
0.0084217768
0.0028558867
0.0025687455
0.0030238451
0.011423979
0.01290986
0.011034728
0.0047683837
0.0069085495
0.0074688713
0.0060833418
0.0075354301
0.0034597174
0.0035498589
0.0073971841
0.0080518452
0.0083263274
0.0012330677
0.0061127967
0.0053984816
0.0082043437
0.0045674602
0.0060069859
0.0032865033
0.0037547874
0.0091786366
0.0062737674
0.0037431743
0.0051227063
0.011771993
0.0090651428
0.0049325638
0.0097458372
0.0047606421
0.0056997347
0.0070848474
0.0071547683
0.0065626176
0.0023087536
0.004473845
0.0085815638
0.0027907742
0.0029488909
0.0085970182
0.0034946853
0.008421964
0.0060148719
0.015831174
0.009748294
0.0043059145
0.0015082314
0.011741301
0.0011279308
0.0065861228
0.0065917624
0.010417406
0.0040510865
0.0010734005
0.0034138658
0.0062656859
0.0030776421
0.0063996282
0.0094707469
0.0032547838
0.0020209681
0.0058612716
0.0078381179
0.0075321244
0.0069971266
0.0020929023
0.006531944
0.0069264728
0.0016716683
0.010454487
0.0058319001
0.0033143021
0.012360019
0.0081381341
0.0048924969
0.0022596056
0.010338111
0.0085287439
0.0054458198
0.0044004498
0.0041665467
0.0025095164
0.0067850961
0.0027990465
0.0035812233
0.0060675885
0.0051077912
0.0036924388
0.0029815608
0.0019196094
0.0056543448
0.004594855
0.0040563978
0.0047209864
0.0036602761
0.0096523436
0.0097101601
0.0026643295
0.0027549674
0.00339302
0.001492977
0.0052870102
0.0051822439
0.0067798956
0.0054744785
0.0049401866
0.0066032559
0.001868143
0.003948356
0.0046089343
0.0037948112
0.0015994614
0.0026594636
0.0029608202
0.0038387824
0.011211243
0.0050602541
0.012100829
0.0066410876
0.010888732
0.0043309457
0.015641624
0.0063561471
0.004284983
0.0060958304
0.0057211947
0.0037217515
0.0064639859
0.0068128691
0.0047849962
0.0023348699
0.0061885393
0.0044565522
0.0016241653
0.0040555629
0.0053026257
0.011237314
0.0047409208
0.006318368
0.0073818555
0.0024959489
0.0056122509
0.0027605388
0.0050172857
0.0030240461
0.0022572549
0.0023397643
0.0026801769
0.00076385925
0.0023187259
0.0010645788
0.0010472113
0.0030365246
0.0035793353
0.0062103923
0.013705817
0.0046702307
0.014206069
0.0093836822
0.0029924833
0.004495339
0.0081483144
0.0049439231
0.0020546759
0.030408448
0.033136971
0.0012125322
0.0022053283
0.0071958387
0.0030590016
0.001398606
0.0061781155
0.010358064
0.011239122
0.013579332
0.0090943985
0.0071492102
0.0091279019
0.0076511209
0.011777204
0.0055475519
0.0064248261
0.0041840496
0.0014189377
0.010482984
0.0059165019
0.0045818388
0.0082018543
0.007667162
0.0077546574
0.0065093115
0.0046783672
0.012059424
0.0051711192
0.0045519634
0.0058138245
0.0049381671
0.0030142067
0.0040393001
0.0085948771
0.0035723578
0.0040894123
0.004805658
0.006238068
0.0031613491
0.005169461
0.0074372371
0.0067243134
0.0051104594
0.0038875525
0.0059282263
0.0062966966
0.0035898276
0.0080065718
0.0031233619
0.002953249
0.0018308532
0.0060596145
0.00086844858
0.0028712985
0.0066372431
0.0061880159
0.0015039536
0.011858012
0.008019303
0.0044401479
0.0036640931
0.0057912054
0.010102619
0.0075558117
0.0085077165
0.010163996
0.0092631122
0.0058737635
0.0071356068
0.0063014412
0.013364406
0.0059546758
0.004837119
0.012632991
0.0054316549
0.0086631095
0.0067058052
0.0055170674
0.015411139
0.004292021
0.048083067
0.020227913
0.0091347722
0.0099556446
0.013853153
0.018609617
0.020842273
0.012358707
0.012851553
0.0061878352
0.038608272
0.023187118
0.037323255
0.016707014
0.023591317
0.021825623
0.007563679
0.018704593
0.055057887
0.063565724
0.040713511
0.022824554
0.085120842
0.026532453
0.034989025
0.022960411
0.017807454
0.012077875
0.014797506
0.012917895
0.010860682
0.016536526
0.0049197306
0.01027245
0.015102269
0.016219504
0.036075085
0.024349423
0.0096641658
0.0068450798
0.012654167
0.012562299
0.006337354
0.0050125034
0.016865708
0.010764202
0.040789768
0.0059575932
0.0074938554
0.016426442
0.020326661
0.02986275
0.020043282
0.0098099476
0.012369535
0.01455864
0.016898701
0.022177879
0.03077005
0.014029658
0.036689211
0.0069412929
0.0086708674
0.0075687179
0.0082362331
0.0081988145
0.0092816055
0.0086581958
0.0066782502
0.0030190134
0.011149808
0.010826549
0.0089187557
0.0050822925
0.034520213
0.038208138
0.076169588
0.033610012
0.0079620024
0.006489268
0.014541074
0.019888049
0.0082753645
0.007966605
0.010499743
0.012399361
0.0074133486
0.0049196379
0.013556484
0.0040762061
0.010287384
0.009839192
0.0024552096
0.010555331
0.016496805
0.055878304
0.024921712
0.019090267
0.01044304
0.0027129326
0.032177933
0.030916948
0.0052168015
0.015414771
0.021683464
0.023271015
0.028556947
0.019557759
0.015807757
0.021302033
0.033366356
0.014515563
0.0093308203
0.0096096508
0.018925823
0.0081002135
0.056163542
0.013425369
0.0032956549
0.0015356322
0.014361502
0.077800781
0.010580745
0.0097846547
0.0075935801
0.010617167
0.020992277
0.028346879
0.014874361
0.019477656
0.019078299
0.008320583
0.013029731
0.014978717
0.0055590677
0.0040567978
0.0030661046
0.0075046616
0.0094724838
0.009321074
0.0096230078
0.0056429133
0.0065434673
0.0017398115
0.0056832992
0.0074348026
0.011937226
0.017235149
0.0043164301
0.0083599873
0.003464666
0.0063061947
0.0044394308
0.009373365
0.0064609386
0.0041814903
0.0059163407
0.003824444
0.0081866793
0.0023822403
0.0097408677
0.013563395
0.0068095676
0.0022581553
0.0077748299
0.024952345
0.009276649
0.059795965
0.0062831584
0.030857619
0.0068881074
0.0040361523
0.007452284
0.011827171
0.0043307208
0.0088655446
0.024203341
0.030019915
0.11099074
0.0089893918
0.0092419218
0.016653845
0.022150263
0.011470855
0.015521401
0.014818292
0.011431068
0.0055069448
0.01115931
0.0167195
0.0021304626
0.010283737
0.0016713723
0.011361875
0.008925085
0.059860464
0.0038697806
0.010927401
0.016091142
0.017646331
0.014089327
0.015041486
0.004565971
0.002290725
0.0029951574
0.0053882408
0.0037215373
0.001066901
0.0032307282
0.0056507839
0.0078984359
0.0061638756
0.015146818
0.028345164
0.011665113
0.0094474992
0.0092292456
0.0091736913
0.014945512
0.012727077
0.0048606084
0.023980483
0.020213099
0.005581778
0.013522476
0.033963494
