kir_imm_asian_female_p75_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062891074
""
""
""
""
""
""
""
0.053101406
""
""
""
0.084130697
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039340641
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017464653
""
""
0.03421814
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083390288
""
""
""
""
""
0.060606278
""
""
""
""
""
0.10030321
""
""
""
0.007223404
""
""
0.064656556
""
""
0.01092991
""
""
0.027243702
""
""
""
""
0.029360874
0.06925936
""
""
0.0037834761
""
0.049011033
""
""
0.047945257
""
""
0.031454641
0.053440753
""
0.0063136667
0.041410942
""
0.014699832
0.017728887
""
0.012760487
0.0081052147
0.010404589
0.024209468
0.065522142
0.0090110013
0.034168202
0.0057733394
0.058832232
""
""
""
0.016838148
0.034307323
0.033082098
0.078907333
""
""
0.050547902
""
0.020095393
0.050619099
0.13030212
0.041123886
""
0.028491216
""
""
""
0.05707901
""
""
""
""
""
""
""
""
""
0.043848697
""
0.058154855
""
""
0.039925322
""
""
""
""
""
""
""
""
0.035758745
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022739267
0.023827055
""
""
0.030404082
0.058485527
0.09835095
""
""
0.028676866
""
0.062050618
0.054893784
""
0.11013155
""
0.042399973
0.021019632
""
""
""
0.065750718
""
""
""
""
0.027780514
0.054304022
""
""
""
""
""
""
""
""
""
""
""
0.034178894
""
""
""
""
""
""
0.07524135
0.060008299
""
""
""
""
""
""
0.028223388
""
""
0.084586002
""
0.026502766
0.069936477
0.029740099
0.079066396
0.044700753
0.085562497
""
""
0.076798923
""
0.079969518
0.042358782
""
""
""
""
0.094942644
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068436109
""
""
""
""
""
0.05428686
""
0.030944621
""
""
0.040653106
""
""
""
""
""
""
""
0.036951628
""
""
""
""
""
""
""
""
""
""
""
0.068447955
""
""
""
0.028475778
""
""
""
""
""
""
0.02277058
""
""
""
""
""
""
""
0.074314065
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0830587
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082453422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.043939382
0.0090005687
0.041002844
0.027564725
0.090817735
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056497492
""
""
