marr_32_hisp_pooled_p100
""
""
""
0.97755671
0.5099209
""
""
""
1.1102933
""
""
""
""
""
""
""
""
""
""
""
0.69282907
1.0158498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82166249
0.9351666
0.14328906
0.61988294
""
-0.16160959
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93939793
""
""
0.84776807
0.72124135
""
""
""
""
""
""
0.41283882
0.21489094
""
""
""
0.55120617
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.97696519
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1642714
0.93564415
0.78866565
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47264421
""
""
""
""
""
""
1.2130308
0.66177994
0.77469009
0.69949645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.535653
""
""
""
0.59161264
""
""
""
""
""
0.75250483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78357631
""
1.4067247
0.58609366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68300295
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95625806
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17649697
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.1849384
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0310155
""
""
0.5634656
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1334219
""
""
""
""
""
""
""
""
""
""
""
""
0.53051037
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73248529
""
""
""
""
""
""
""
""
""
1.0881617
0.87804103
""
""
""
""
""
0.37974232
""
0.2045112
""
""
""
0.60830182
""
""
""
""
""
""
""
""
""
""
""
""
1.2605186
""
""
""
