kfr_native_pooled_female_mean
0.48698407
0.46572718
0.43471506
0.51017046
0.52717483
0.49546659
0.50046289
0.51717865
0.47934365
0.49688926
0.47834012
0.51713866
0.50948083
0.48823002
0.50441086
0.48289886
0.49567977
0.5115425
0.47160342
0.43130237
0.4497312
0.44876704
0.48926574
0.48866239
0.55089015
0.43019259
0.47690386
0.49091771
0.50739646
0.48427704
0.49273038
0.54018521
0.54247767
0.52781546
0.4570826
0.48668393
0.46326715
0.48274937
0.42793819
0.46080211
0.4785172
0.4538489
0.48737043
0.53697354
0.4667165
0.47329912
0.50801671
0.55697811
0.52823073
0.49314332
0.52724642
0.52428705
0.46886146
0.4115364
0.46140417
0.48246577
0.50721723
0.53156883
0.47361231
0.46226239
0.49911749
0.50106478
0.45991763
0.50464952
0.45692185
0.4866302
0.46575528
0.45481363
0.47599891
0.46821496
0.41769949
0.41995731
0.40932307
0.50140977
0.46508306
0.49083251
0.48450762
0.48213267
0.46362337
0.47480005
0.44651845
0.51801163
0.49845371
0.5099436
0.52843583
0.50507051
0.49202186
0.4912709
0.52049887
0.50092173
0.51061052
0.47002652
0.50193894
0.49901238
0.47035477
0.48117217
0.49047208
0.47526214
0.49957475
0.48390937
0.51100892
0.51015723
0.5213899
0.51813632
0.50382715
0.50987905
0.48520127
0.48909029
0.45309955
0.46750608
0.49862218
0.46290734
0.48807371
0.43154562
0.49090055
0.50646317
0.48063412
0.44778994
0.43859223
0.42736658
0.46297151
0.45040941
0.45820448
0.45847377
0.44664213
0.48903874
0.47190005
0.47277364
0.47909468
0.45569116
0.53003901
0.46324793
0.50879556
0.47515625
0.51933682
0.47189888
0.4780969
0.44351774
0.44333488
0.48804155
0.48994437
0.49053919
0.42790806
0.473537
0.44549802
0.45426247
0.48828912
0.47154763
0.45941669
0.46832845
0.48164827
0.51759601
0.48562482
0.45544001
0.49087802
0.48235023
0.46760058
0.47707573
0.47829065
0.51264423
0.51162422
0.47600234
0.57350284
0.56445181
0.52425104
0.60107255
0.56578183
0.56053513
0.49976847
0.52997583
0.5410319
0.56703889
0.52938241
0.54563659
0.51685363
0.52274853
0.53900158
0.54922354
0.53489572
0.51566297
0.53090507
0.50970888
0.52867615
0.49352488
0.49546278
0.5566045
0.46914378
0.55884761
0.51046383
0.49054593
0.49710932
0.50606394
0.54438728
0.50953895
0.53376079
0.53932923
0.54460895
0.58439225
0.5498805
0.56319535
0.53480667
0.53203785
0.54958862
0.52892643
0.49303216
0.55200011
0.53242427
0.53151011
0.53070807
0.54699278
0.52605891
0.57501864
0.55921167
0.53341436
0.55402321
0.54029316
0.52670604
0.54819363
0.53011858
0.50443727
0.5440135
0.55500543
0.47919339
0.4924103
0.53875768
0.52083284
0.56248307
0.56546718
0.59218574
0.53997552
0.54807401
0.53066313
0.51007992
0.54425704
0.53810751
0.50809503
0.4884927
0.52619982
0.51777881
0.4871847
0.50074536
0.54766619
0.51430458
0.54503214
0.52808511
0.57108897
0.52791989
0.56558228
0.55022669
0.55857933
0.57319671
0.54367715
0.53858703
0.56724155
0.54108924
0.54123497
0.52723932
0.58378577
0.5652855
0.57259542
0.55464089
0.60422242
0.5910002
0.58101636
0.59617186
0.62265188
0.62553406
0.64414674
0.59730995
0.5588553
0.51138771
0.53860182
0.49120441
0.5032593
0.4642581
0.52410924
0.5370422
0.57244802
0.53837448
0.5614621
0.59035105
0.59505212
0.57677197
0.62868458
0.58871263
0.55442297
0.57651597
0.61825377
0.55302858
0.56475025
0.57193345
0.56719214
0.54981112
0.56228691
0.56915343
0.64101684
0.64771324
0.63811386
0.62489974
0.63297272
