comcoll_pooled_male_mean
0.35570174
0.28244141
0.31368116
0.39009878
0.43182412
0.31210369
0.38288376
0.3221058
0.31971085
0.37468952
0.32201079
0.41321439
0.37353981
0.33477679
0.34669289
0.4008013
0.38172367
0.41054395
0.4057717
0.27045724
0.34725901
0.31226963
0.38948083
0.3396703
0.49039429
0.37379953
0.33286798
0.36953557
0.37016568
0.34463638
0.33699605
0.39718649
0.42419302
0.41329718
0.30685967
0.35272321
0.34817657
0.35904342
0.27637193
0.35362846
0.38309526
0.27669558
0.31199342
0.26407415
0.33033767
0.3327646
0.38836241
0.26168537
0.37792671
0.27379864
0.29451171
0.31849343
0.30097598
0.24699128
0.42827111
0.29804063
0.33497041
0.26625553
0.27988389
0.29519945
0.3322812
0.35384178
0.31473094
0.2796683
0.28198639
0.29552063
0.26886889
0.34987476
0.30394265
0.28020236
0.32911196
0.35162076
0.28206241
0.31165901
0.25408015
0.29108286
0.32644042
0.29684174
0.29495621
0.33287096
0.23957343
0.33288747
0.27838713
0.28362501
0.37918264
0.32025686
0.28713298
0.30100408
0.38229674
0.32712409
0.34961891
0.24467209
0.2622585
0.35843176
0.29752898
0.26686868
0.32892451
0.27572957
0.37447479
0.32022738
0.38491926
0.41289452
0.4101254
0.37473845
0.42993549
0.39167422
0.36760649
0.36043963
0.2522642
0.29227889
0.42462701
0.30489969
0.39713055
0.3212021
0.34552777
0.40191799
0.37362984
0.25350672
0.23393977
0.24905205
0.29197371
0.27580428
0.36742955
0.28330448
0.31885278
0.34806934
0.3612853
0.31126797
0.29271707
0.25720847
0.43885177
0.23913787
0.38390318
0.25263438
0.31354043
0.33549672
0.29496664
0.31179717
0.21395127
0.39733273
0.39381579
0.33188891
0.29765868
0.3304753
0.28678116
0.34424371
0.33786699
0.3532778
0.31576106
0.33894709
0.33305371
0.38503855
0.31091455
0.30595148
0.3612839
0.34249946
0.29698265
0.34445307
0.27185014
0.39669615
0.25703639
0.31390288
0.3697688
0.42717713
0.2272733
0.52225709
0.43767923
0.43624943
0.34309056
0.35098654
0.42955211
0.43137261
0.31224653
0.36657491
0.28770733
0.36883757
0.37380749
0.38662553
0.35773927
0.38858038
0.37812364
0.30752897
0.37551728
0.3061741
0.3054243
0.43816891
0.29159805
0.36131674
0.42051402
0.31001323
0.35984993
0.30915445
0.40892732
0.3854906
0.30048963
0.34360951
0.39090949
0.44436598
0.39155483
0.37937841
0.38900903
0.32386988
0.36593989
0.39163187
0.35321426
0.41348875
0.43532643
0.3628338
0.35291484
0.39551589
0.37943169
0.44471806
0.42414799
0.38236004
0.41828653
0.37798372
0.39564145
0.45870513
0.38309017
0.36672032
0.44387236
0.45113301
0.30794984
0.35565454
0.41595605
0.35691246
0.43747392
0.42698607
0.52948856
0.42304546
0.42753404
0.42533204
0.39629263
0.43227246
0.45843127
0.34725532
0.31578457
0.41498595
0.27982184
0.31011534
0.36970371
0.36305603
0.37146387
0.34423965
0.35644227
0.38024861
0.37384373
0.49755454
0.41163361
0.51224041
0.5184142
0.44153866
0.40358737
0.500332
0.40435541
0.441993
0.42841074
0.55116111
0.40755054
0.48138064
0.36040834
0.50510627
0.42698675
0.40924183
0.49813697
0.52518052
0.56039214
0.5779869
0.49665925
0.41466329
0.33062074
0.37670079
0.3327857
0.37006995
0.27283123
0.3715125
0.44786611
0.44396687
0.41383868
0.45340994
0.46901819
0.35919195
0.5597592
0.5639835
0.50336897
0.41226086
0.47080615
0.53675455
0.47975916
0.39683729
0.43659231
0.42418155
0.4028582
0.3652125
0.36792704
0.41418979
0.55752409
0.45379698
0.45081002
0.42950371
0.50525939
0.26006058
0.41970623
0.46224719
0.41979814
0.51860517
0.48249173
0.4547742
0.47496879
0.47412726
0.51201147
0.48105466
0.43717489
0.41381884
0.40969953
0.44942632
0.34749526
0.43705797
0.43370277
0.39448726
0.41245553
0.45814666
0.49620757
0.37704271
