kfr_imm_other_pooled_p50
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50356054
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57282221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49121258
""
""
""
""
0.48780233
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53501141
""
""
""
""
""
0.49701038
""
""
0.50070202
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58808774
""
""
""
""
""
""
""
""
""
""
""
0.43012002
""
""
""
0.58592355
""
""
0.47829196
""
""
0.54244268
""
0.83082777
0.54554254
""
""
""
""
0.5710569
0.50466049
""
""
0.5550068
""
0.50165582
""
""
0.5207237
""
""
0.55467016
0.55859315
""
0.55104107
0.55575216
""
0.53593153
0.53478903
""
0.54393929
0.50999749
0.56486028
0.51151633
0.59997237
0.53778821
0.56767923
0.59167671
0.47089037
""
""
""
0.52709305
0.47697347
0.54920357
0.57273775
""
""
0.55809301
""
0.57104206
0.53976041
0.49516979
0.52944696
""
0.47628284
""
""
""
0.58409613
""
""
""
""
""
""
""
""
""
0.39958894
""
0.39350083
""
""
0.48211032
""
""
""
""
""
""
""
""
0.58373421
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52050227
0.56205201
""
""
0.51272929
0.41111279
""
""
0.43784404
0.6070978
""
0.52272207
0.66679823
""
0.42083639
""
0.4667263
0.47542059
""
""
""
0.51341456
0.45036405
""
""
""
0.51596081
0.46024391
""
""
""
""
""
""
""
""
""
""
""
0.53017402
""
""
""
""
""
""
0.46692672
""
""
""
""
""
""
""
0.47338873
""
""
0.55623275
""
0.49645185
0.40052179
0.50587016
0.44915348
0.47234958
0.52594465
""
""
0.63264024
0.50672615
0.54175651
0.50599635
""
""
""
""
0.49987182
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49413344
""
0.48882359
""
""
0.57317895
""
""
""
""
""
""
""
0.52252376
""
""
""
""
""
""
""
""
""
""
""
0.65985513
""
""
""
0.49728414
""
""
""
""
""
""
0.59620851
""
""
""
""
""
""
""
""
0.54844451
""
""
""
""
""
""
""
""
""
""
""
""
0.51345098
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52633834
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51563925
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51966506
0.51650739
0.4256089
0.52010566
0.46576631
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
