jail_black_female_p10
0.027868198
0.0097169243
0.028514605
0.011673382
0.0077556046
0.0038163713
0.010516612
-0.016591091
0.021046212
0.014495386
0.01406965
0.007019206
""
0.0030901737
0.015072099
""
""
0.016784215
""
0.0018183133
0.0033964789
0.0071835527
0.012554604
0.0030353107
0.006187093
0.0037114976
0.004885281
0.0039535393
0.0090086544
0.0037486635
0.010973565
0.017487129
0.0094685229
0.012742504
0.0053711343
0.0071447943
0.006252226
0.002600471
-0.00054121
0.0028616411
0.0031606564
0.0065577407
0.0003126857
0.019588782
0.0036298719
0.0050132419
0.0051082657
0.0047790497
0.0078515811
0.0086691659
0.0057487753
0.0072307065
0.007102204
0.0019240975
0.010223909
0.0049104206
0.0025959369
0.019904703
0.011689282
0.0060943351
0.00085903058
0.010347243
0.0042681433
-0.0010702597
-0.011567463
-0.0029785011
""
-0.0093725221
0.0028290204
-0.008491599
0.0026927998
0.0025193056
0.0021872844
0.010218044
0.0081702946
0.049897823
0.0083734291
-0.00020349666
0.0002770267
0.0064002355
0.0082210405
0.0098144868
0.0031326395
0.031315722
0.015145415
0.043881129
0.015210297
0.013778979
0.0096219489
0.010866607
0.011034699
0.015064972
0.0063693137
0.01356023
-0.042018838
""
0.014847785
0.010038598
0.011478602
0.0024004905
0.02441494
0.0056305565
0.010244045
0.01402698
0.022438183
0.008512741
0.0064458735
0.0099714501
0.016606623
0.011818513
0.013825208
0.0078452574
0.0082272235
0.0014904867
0.0050340272
0.0083032046
0.0061419141
0.0087474724
0.018287703
0.010063577
0.010752426
0.014617891
0.013825245
0.0079388302
0.01277789
0.0071489708
0.0038597458
0.011930831
0.014980076
0.006448797
0.0084549449
0.0071979202
0.023346547
0.00414844
0.015787251
0.011632564
0.011574457
0.012612545
0.0027923058
0.006989249
0.014325162
0.007774713
0.0054054912
0.0092647066
0.0054019964
0.00186463
0.0091694901
0.0075974464
0.0065304739
0.0048083379
0.01148021
0.0070321034
0.0018139404
0.0003124378
0.013301499
0.0057317205
0.0018849385
0.0050936914
0.010188418
0.023914471
0.0076645073
-0.005213642
0.010559692
0.0055033304
0.0091492916
0.0062086596
""
-0.0072857169
""
0.010600555
0.0026882142
0.004487745
-0.015066691
0.0043724356
-0.0038000008
""
0.0030890149
0.0044948598
-0.01399499
""
""
-0.025253836
0.010105781
0.007196127
0.026038274
0.010340222
0.00039799456
-0.0012274295
0.0085159391
0.015332028
0.050999414
0.030995794
0.010663217
-0.30341235
0.019074388
0.015328767
-0.0030458365
0.018255012
0.0047691525
0.001587272
0.013370379
0.042976033
-0.0034071417
0.012651025
0.019695284
0.013532675
0.0091900127
0.032616735
0.0098723564
0.019932108
-7.4480376e-05
0.020344499
""
-0.029183155
0.0049523311
0.0087889582
0.015704911
0.009512892
-0.00016820645
0.013472583
0.023230681
0.002430826
0.038156688
0.0019681996
0.0082023581
0.0040577408
0.0031696868
0.015442769
0.0063246894
0.0087488294
0.019629875
0.021408025
""
0.027202096
""
0.0072538131
""
0.013460611
""
0.013313084
0.014449928
0.041740369
0.0079676723
0.014852569
0.014928023
0.016437707
0.023395412
0.0081424238
0.0062951953
0.013763182
0.0092506818
0.0036430552
0.01595626
""
0.042524941
0.021897936
0.037594121
0.014620588
0.048842382
0.010351998
0.0056188796
0.014774985
0.016822083
0.025930073
0.0087560685
0.0033761868
0.0096612861
0.0056705754
0.0067656757
0.011241655
0.0093309758
0.010371814
0.015351456
-0.023404418
""
""
-0.0012427571
0.026271677
""
0.011097856
0.00051155576
""
""
0.0039111925
0.012394168
0.019310234
0.0060593346
0.0065852357
0.029711487
""
""
""
""
""
""
""
""
0.0084429244
-0.0050109685
-0.0047368943
0.0071640159
""
0.031993367
-0.0022122322
-0.01848031
0.00076278218
""
0.0068692276
0.013583946
""
-0.0007508836
-0.0034303928
0.02096137
0.094411455
0.12824944
0.016835179
""
0.016799115
0.0098747071
-0.001295131
-0.010992706
0.0098233735
0.010496144
0.06833338
-0.011898706
0.014987301
0.012939923
0.0086451853
0.021216357
0.021710496
0.038356192
0.013128575
0.01571621
0.0061271838
0.014539637
0.0054572313
0.022692543
0.063590869
0.0079109399
0.0081301862
-0.00064992392
0.033649717
0.0083588967
0.0055747493
0.038899295
""
""
""
""
0.0062780995
0.0094107697
0.02322145
0.02022282
0.030451924
0.060673375
0.0075166603
-0.0094058979
0.018139377
0.024282042
0.010561091
0.01942905
""
0.0034219224
""
""
0.027874421
-0.0090029985
0.012551254
""
""
""
""
""
""
""
""
""
""
""
0.015989261
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0077803535
""
""
""
""
""
""
0.0011243229
""
""
0.019003943
0.00088821561
""
""
""
-0.0082343118
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0048392834
""
""
""
""
""
""
0.0087149357
0.015362099
""
""
""
0.055104531
""
""
""
""
""
0.015648082
""
""
-0.019172361
""
""
""
0.0563582
0.05328266
""
0.038673967
""
""
0.012664573
""
""
""
""
""
""
0.0083904779
""
""
-0.0011331956
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0095876828
0.021946805
""
""
-0.055540115
0.0013029875
0.0027612089
""
""
""
""
""
""
0.014591328
""
""
0.022992469
0.017200975
0.013784721
-0.016856007
-0.0015516628
0.031717248
0.056799605
0.01946044
0.025867255
0.010794665
0.051920436
0.030959019
""
""
0.010946409
0.053163745
0.015674558
0.15591122
-0.0010472382
""
-0.0044389339
0.010669639
0.013734018
-0.0010994495
0.044630803
0.024231592
0.00054037257
""
0.034635603
0.021394474
0.0030577616
""
0.018863965
""
0.053445973
""
0.0019011833
0.030488696
0.0073900884
-0.0039265798
0.058353979
0.063693278
""
""
""
-0.0073562232
0.011971062
""
""
-0.00066214398
""
""
-0.029594101
0.024005651
-0.007126098
0.0089883748
0.016016772
-0.040184893
0.016802141
-0.030212028
0.10402792
""
0.052490361
-0.0043038349
""
""
""
""
0.0015893695
0.0067067877
0.015405009
0.031876247
0.012455163
0.016282536
0.012941398
0.01823218
0.0041104383
0.028414322
""
""
""
0.01458388
""
0.020441243
-0.023501141
0.0019703077
0.033091649
-0.027001975
""
0.012294588
""
""
0.033383787
0.048131827
""
0.016692434
0.011265013
0.010634957
0.012016484
0.013702503
0.015158918
0.012991688
0.012359322
0.011507726
0.014333605
0.016585741
0.016884366
0.0067133564
0.15461254
0.022162149
0.017134847
0.027331578
0.062730044
0.0044756671
-0.0023533171
""
0.024387147
""
""
""
""
""
""
""
""
""
""
""
""
0.031315133
""
""
-0.0037932429
""
""
""
""
""
""
""
""
0.013446863
""
""
""
""
""
""
""
""
0.0056845783
""
""
-0.0039609028
""
0.016401134
""
0.050351083
""
0.0049177734
""
""
""
0.0064121378
""
0.0056399121
""
0.0014744076
0.042143036
""
-0.009742666
-0.00033778226
""
0.0096786628
-0.045225415
""
""
-0.00055810896
""
""
""
""
