comcoll_other_female_mean
0.66941845
""
""
0.35938522
0.51479691
""
0.29736784
""
""
""
""
0.48075649
""
""
0.48321295
""
""
""
""
""
0.58378357
0.44691068
0.57191449
""
0.56505841
""
0.65212649
0.56803161
0.50737572
""
""
""
0.64455175
0.58211708
""
0.4397032
""
""
""
""
0.54122865
""
""
""
""
""
0.53805602
""
0.47012699
""
0.37085405
0.60266453
""
""
""
0.32675222
""
""
""
""
""
0.50646663
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52568054
""
""
""
""
0.4521862
""
""
0.39942366
0.46926728
0.41731903
""
""
""
0.30323529
""
""
""
0.34807873
0.43603122
0.37441689
0.45165721
0.57762748
0.50821
0.65896022
0.6070444
0.53942603
0.5264259
0.40091535
""
0.3878845
0.8259666
""
0.55792224
""
0.32605344
0.49390292
0.51103735
""
""
""
0.37128785
""
""
0.34563294
""
0.4982143
0.54647118
""
""
""
0.50848979
""
""
""
""
""
0.37327662
0.53791875
""
""
""
0.56728315
""
""
""
""
0.41307658
""
""
""
""
0.40077347
""
""
0.55228597
0.58450556
""
0.47964677
""
""
""
""
0.54574734
0.51938164
""
0.62009948
""
""
""
0.38870561
0.51067126
0.63630807
""
0.46054432
""
""
0.42280093
0.4670645
""
""
""
""
0.43476138
""
""
0.487847
""
""
0.54029554
""
""
0.48067024
0.56494898
""
""
""
""
0.37401718
0.41521883
""
0.37070909
0.36668736
""
""
0.2515676
0.35361862
0.5236389
""
""
0.38656145
0.56723017
0.58820635
""
""
0.45737651
0.47193292
0.5526576
0.53685147
""
""
""
""
0.1905323
""
0.42046982
0.577003
0.45161647
0.69652581
0.57494491
0.55745631
0.43611529
0.67991215
""
""
""
""
""
0.56207484
""
""
""
""
""
0.34823585
""
""
0.45559224
0.48917261
""
0.54706764
0.5695895
0.51633561
""
""
0.55694765
""
""
0.54237467
""
0.525374
""
0.4746944
0.54028279
0.48090452
0.52100444
0.61769587
0.50925112
0.67097175
0.5168789
0.34041077
0.38813469
""
""
0.28181079
""
""
0.4574998
0.38126299
""
0.48873165
0.3940658
""
""
0.60387075
0.54488111
""
0.4069261
0.55946654
""
""
""
""
""
""
""
""
""
""
""
0.54744089
0.49142113
""
0.58713889
0.44294053
""
""
""
""
0.39428672
""
""
0.41406307
""
""
0.54336935
0.43936127
""
0.44894686
0.48388901
0.49680185
""
0.68055385
""
""
""
0.62195796
0.35394752
""
""
0.29758158
""
0.40282324
0.45927489
0.41527483
""
0.59818131
0.57403475
0.3309173
""
0.5217036
""
""
0.67672604
0.40754193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50903034
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64502275
""
""
""
""
""
""
0.49161944
""
""
""
0.68952483
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49244601
""
""
""
0.40370926
""
""
""
""
""
0.442994
""
""
""
""
""
""
""
""
""
0.50012928
""
""
0.42856684
""
""
""
""
""
""
0.51064068
""
""
0.65533954
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57449436
0.5255177
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37188816
0.4534632
0.4940955
""
""
""
""
0.46215227
0.58095545
0.43242422
0.43367362
""
""
""
0.42263192
""
0.44830397
""
0.39670503
""
""
0.37739995
0.41542417
0.20745079
0.5678286
0.4086566
0.42454159
""
0.48796114
0.57050222
""
""
""
""
""
""
""
0.31165549
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44031951
""
0.54433477
""
""
""
""
""
""
""
""
""
""
""
0.41274998
""
0.62791216
0.60027182
0.56531173
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49342576
""
0.46936595
0.51609081
0.57949138
""
0.54907298
0.50769162
0.33203718
0.38328576
""
""
0.25637555
""
0.49426654
0.49069872
0.17360663
0.23722775
""
0.45057052
""
0.38598785
""
""
""
""
""
""
0.4947207
""
""
""
""
""
0.37210286
""
""
0.40254202
""
""
""
""
""
""
""
""
0.36355373
""
""
""
""
""
""
""
0.41078109
""
""
""
""
""
0.5185346
0.50843012
0.36001879
""
0.65530175
""
""
""
0.42907819
""
0.46299371
""
0.46330112
0.43456426
""
""
0.48295239
""
0.55970961
0.41793543
""
""
0.43165302
""
""
""
""
""
""
""
0.38487357
0.37768772
""
0.50795799
""
""
""
""
""
""
0.37472975
""
""
0.39718544
0.35498652
0.50257343
""
0.42453745
0.48385185
0.52000785
0.52245128
0.37940168
0.4948504
0.62839121
""
""
""
0.49596879
0.51208627
0.59625471
0.3976526
""
""
0.5226739
0.56473619
0.65218884
0.59138227
""
""
""
""
0.54007834
""
0.57984698
0.5259977
""
0.45489246
""
0.48013631
0.44285339
""
""
""
""
""
""
0.29788512
0.44576123
0.47688818
