kir_native_hisp_pooled_p10
0.23268238
0.27756798
""
0.40265754
0.30770588
""
0.34467852
0.44285718
""
0.44703719
0.33072039
0.3484861
""
0.42788726
0.37116015
""
""
0.31009465
""
""
0.40982172
0.33000705
0.31423229
0.38994202
0.38064566
0.31664419
0.3893877
0.36291859
0.34442502
0.43712968
0.10367148
0.3602038
0.38850716
0.4065809
0.48878327
0.42478147
""
0.29055291
""
""
0.38835919
0.37771776
""
""
""
0.21936879
0.40887198
0.31156662
0.45773241
0.35534671
0.36084077
0.37172788
0.30885041
""
""
0.37030217
0.18256946
""
""
0.31785288
0.32172427
0.35928956
""
0.45116374
""
0.24067724
""
""
""
""
""
""
0.32740194
0.23614231
0.27547264
""
0.31528124
0.29226157
""
0.34763548
0.31395763
0.40950567
""
0.28721079
0.37535957
0.45568752
0.40859073
0.39112327
0.36610749
0.41514599
0.34377933
0.45032361
0.32749456
0.33552101
""
""
0.28552017
0.39133489
0.39053848
0.38918921
0.41112378
0.41899431
0.39280766
0.37894619
0.32045084
0.39692786
0.3809453
0.34632808
0.39602527
0.45035261
0.42788357
0.38574484
0.30529487
""
0.38247511
0.32101575
0.34309891
""
""
""
0.31333837
0.37209904
0.4480823
0.26249588
0.33151999
0.41798612
0.378308
0.31429464
""
""
0.37372366
0.29633775
0.45809376
""
0.37237185
0.30118135
0.41728899
0.31620598
""
0.34008065
0.34623891
0.39749196
""
0.25293341
0.31158388
""
0.390643
0.30258772
""
0.38913739
0.35377902
0.30810717
0.37865826
""
0.34728229
0.37500411
""
0.30919755
0.27478448
""
""
""
0.37473765
0.43255445
""
0.42889807
0.29518893
0.39426324
0.32832628
0.40168187
0.36041921
0.32449397
0.36594802
0.36414352
0.32669213
0.36171958
0.36262795
0.36633879
0.36156923
0.34917086
0.36273524
0.37176082
0.37702957
0.51300937
0.37507924
0.34063742
""
0.3983269
0.343375
""
""
0.37675801
0.3823384
""
""
0.25803345
0.3423183
0.35964674
0.38331091
0.36109236
0.35864526
0.44717348
0.42635471
0.44235915
0.33755806
0.36846179
0.38116005
0.27851537
0.42858967
0.40551546
0.44707319
0.28190455
""
0.28936556
0.43890125
0.27005166
0.35748327
0.40388164
0.29538965
0.45905858
0.36556351
0.39876208
0.34315419
0.60425752
0.37728631
0.37968376
0.36556497
0.34825423
0.39104316
0.33504602
0.38043946
0.35458049
""
0.31306407
""
0.4239437
""
0.33934984
""
""
0.34115601
0.5501985
0.40052289
0.35007885
0.44995362
0.29038173
0.38733339
0.34843692
0.39534214
0.25449374
0.36930189
0.3264043
0.43287015
""
0.37224883
0.17304513
0.35586613
0.37409157
0.40662947
0.35992518
0.39240783
0.39177558
0.37241504
0.37614623
0.40113395
0.43004748
0.47457406
0.43875033
0.38412964
0.38858184
0.37845063
0.41987365
0.34206909
0.43162262
""
0.51673204
0.39271936
0.21341184
0.36586091
0.47673815
0.35545662
""
""
0.39790234
0.40133405
0.40794453
0.33248183
0.37793073
0.4123576
0.41892743
0.62558842
""
0.59150046
0.39904818
0.51834089
0.44927794
0.43806311
0.38349244
0.44977254
0.46459314
0.43663114
0.22281793
0.53427047
0.47050759
0.48184782
0.40829945
""
0.38187963
0.37891239
0.36314863
0.36156663
0.22339621
0.37724701
0.377599
0.44298828
0.32874438
0.17642786
0.42337829
0.39177823
0.40229419
0.42943138
