staycz_hisp_male_mean
0.6182974
0.66237676
0.38355991
0.63039017
0.63138157
0.52519095
0.69149083
0.54549414
0.4031938
0.6803546
0.65600538
0.68587708
0.32076174
0.51626736
0.65668696
0.55766028
0.33748949
0.62444329
0.63110673
0.59595907
0.54109621
0.49141091
0.61442727
0.61849207
0.6599161
0.53638709
0.59509963
0.48894742
0.56985414
0.45167276
0.50176924
0.55718052
0.62109172
0.54308152
0.50707221
0.55344993
0.5971781
0.5125947
0.42087328
""
0.62521595
0.54542077
0.4977513
""
0.28938088
0.3890661
0.67173934
0.61070889
0.66473371
0.57581627
0.56246984
0.67748719
0.61473083
0.42832714
0.25777605
0.61019892
0.56422561
0.57044035
0.54663283
0.4707256
0.515845
0.66725111
0.58263612
0.58002913
0.67551392
0.45370716
""
""
0.64689565
0.51377648
0.27790192
0.30589682
0.45085126
0.58751756
0.51176649
0.60290444
0.62905467
0.63775641
0.52635252
0.64328384
0.46480256
0.6281867
0.61800069
0.636931
0.671179
0.69094354
0.49577743
0.48246673
0.65061659
0.63226491
0.6174202
0.57342887
0.63241845
0.62666678
0.7088325
0.70390636
0.65206605
0.76523298
0.74473584
0.6592918
0.66474915
0.75576329
0.67751527
0.70579076
0.58545697
0.7035253
0.59773672
0.66829473
0.44448546
0.58465642
0.54732341
0.52417821
0.57515496
0.59609026
0.6013906
0.6860401
0.56973791
0.46924683
0.47186446
0.6776942
0.60347915
0.61026537
0.5340398
0.41705027
0.50864357
0.56920165
0.56069362
0.69108188
0.37751693
0.51880914
0.71130228
0.48560563
0.57036859
0.50073361
0.76651806
0.42645651
0.61487275
0.50810504
0.57582974
0.51757222
0.52873546
0.53457934
0.54682195
0.52393448
0.66434997
""
0.4645597
0.52845997
0.37740085
0.60398978
0.59900552
0.67036563
0.57386923
0.45213941
0.53474599
0.57350171
0.37883934
0.51077831
0.44279906
0.42200339
""
""
0.47810319
0.64398921
0.63629675
0.74749464
0.48167014
0.50347024
0.5155732
0.58828169
0.73419541
0.66765797
0.55319816
0.6184327
0.50963378
0.53522897
0.61773568
0.74605083
0.61291301
0.50747293
0.52319473
0.32506239
0.57634032
0.39990821
0.65205657
0.66604578
0.66447783
0.57182169
0.67267686
""
0.5268535
0.42752352
0.71600693
0.52262104
0.48368609
0.67036289
0.63500506
0.56097513
0.71623373
0.62010026
0.65379322
0.71545088
0.57245576
0.5976187
0.64770317
0.70373791
0.72510397
0.55151916
0.53857803
0.64988339
0.60870552
0.67778116
0.48357245
0.44242847
0.70788318
0.57905096
0.61655313
0.70017588
0.50587726
0.47293773
0.45998749
0.52479261
0.54037565
0.55533212
0.70854676
0.50995088
0.46987998
0.48509029
0.64557099
0.61275786
0.59984404
0.60919476
""
0.51039648
""
0.33486569
""
0.49287736
""
0.55126309
0.59805775
0.55011755
0.54697061
0.61971927
0.54884601
0.63911468
0.5512104
0.63079911
0.47915095
0.50480568
0.71135736
0.48545104
0.47255415
""
0.49656558
0.53344911
0.58450413
0.63813937
0.43421176
0.59072137
0.59809768
0.70892245
0.74368852
0.69026917
0.58807361
0.7094993
0.63018936
0.71410346
0.76284575
0.71267176
0.63644719
0.56742412
0.45793614
0.49739122
""
0.46090996
0.56491691
0.49729997
0.32772267
0.46606979
0.7254076
""
""
0.75604075
0.61894923
0.548262
0.76056683
0.77030891
0.49660289
0.67037934
0.4851703
""
0.4416945
0.48115882
0.35309979
0.55645347
0.57929772
0.62983811
0.58960646
0.54966211
0.77010244
0.43758693
0.38687769
0.56133932
0.56855863
0.54103363
0.37124386
0.72880685
0.49086732
0.37112841
0.61772716
0.59542292
0.50589645
0.68808353
0.66360778
0.70518839
0.44008353
0.56837511
0.59270871
0.51744616
0.49865198
0.66003007
0.51810527
0.53992158
0.46573079
0.69198608
0.56272525
0.49088386
0.54927629
0.68803865
0.44737241
0.64342272
0.73065138
0.78986317
0.65469366
0.82844853
0.69276839
0.39407203
0.6296351
0.66860819
""
0.59562796
0.51364267
0.72355407
0.45247793
0.43681464
0.47264424
0.57360685
0.41631877
0.69571531
0.58729899
0.60658509
0.59000844
0.64574617
0.47804889
0.49130267
0.63639528
0.61673796
0.67158115
0.52505106
0.57495016
""
0.4631184
""
""
0.4893603
0.65406221
""
""
0.37290457
0.36841434
0.36482349
0.6212877
""
""
""
""
""
""
0.48325524
""
""
""
""
""
""
""
""
""
""
""
0.53254038
0.49341965
""
""
0.69761169
0.43264249
""
""
""
""
0.55704081
0.42496663
0.59707505
0.31855449
0.59490401
0.6392532
""
0.44042695
""
0.54829669
0.52334929
""
""
""
""
0.30303881
""
""
""
""
""
""
""
0.53662044
0.5061512
0.64319646
0.59232193
0.42811018
0.48680651
0.56883758
0.57955712
0.71621698
0.73370385
0.53698158
0.57240915
0.57339048
""
""
""
""
0.58328283
0.64766395
0.48930228
""
0.54953951
0.68155497
0.5320316
0.37870365
0.68055999
0.64591044
0.56983966
0.73834455
0.36440128
0.31794766
0.77362835
0.47762915
0.39564151
""
""
""
0.46932501
0.6549992
""
""
0.71135283
0.54834247
0.48901403
""
""
""
0.41050276
0.31639704
""
0.36455658
0.54838634
0.56349009
0.33786866
0.58838308
""
0.44817391
0.73818415
0.83729869
0.36306444
""
0.57678598
0.60964483
0.57181406
0.41936523
""
""
""
""
""
0.6379661
0.19095472
""
0.46903089
0.68193734
0.74870002
0.5065515
0.4923605
0.56526017
0.52716672
0.47206447
0.43112981
0.78350663
0.61349666
0.59639335
""
""
0.58874935
0.53216857
0.62105286
0.57790351
0.62908703
0.56052923
0.60709369
0.63858992
0.5305568
0.79706955
0.44784799
0.69719213
0.52423042
0.43772677
0.61827874
0.69554114
0.53126734
0.58035654
0.52966875
0.34406668
0.66900039
0.43788919
0.6491186
0.76634079
0.58466363
0.48427996
0.69835502
0.53336668
0.61712611
0.43842223
""
0.51691431
0.6131376
0.51478982
0.37373829
0.54124558
0.56769633
0.46271238
0.54060709
0.70000678
0.56803441
0.64299124
0.80984956
0.62616795
0.83537102
0.62904996
0.61558473
""
0.78890473
0.56293243
0.56577766
0.45297509
0.52824295
0.61256981
0.72004348
0.72681737
0.71402848
0.7295981
0.69330913
0.858145
0.71931654
0.69665021
0.64582491
0.69627005
0.45564941
0.53279132
0.54731834
0.54027468
0.59375817
0.60451883
0.48128352
0.61527932
0.67454362
0.61164093
0.43104577
0.62614334
0.46107963
0.31390479
0.56308836
0.5807097
0.56833726
0.74886632
0.63462037
0.60010386
0.79667228
0.81815147
0.59808081
0.71776628
0.69193584
0.61716354
0.54597592
0.52469236
0.40484309
0.61300004
0.65042979
0.64883274
0.79222935
0.50161439
0.67652571
0.64314467
0.57730401
""
0.63322562
""
""
""
""
""
0.28523684
0.50065422
""
0.19743408
""
""
""
0.45770413
0.56273639
0.24850042
0.46063229
""
0.54401714
0.52618718
0.57760942
0.35383293
""
""
""
0.71614426
""
""
0.43397817
0.48351973
0.58790737
0.19885857
0.23030366
0.52243918
0.40103164
0.60367304
0.58870792
0.73247403
""
0.67710018
0.6621787
0.69807488
0.51696193
0.60220289
0.48740783
0.4696382
0.51045245
0.80982172
0.5427376
0.85661215
0.57470828
0.79230797
0.65792704
0.39976263
0.62721783
0.58240002
0.49324128
0.51782781
0.63794351
0.62851733
0.51895219
0.75876421
0.62860721
""
0.64828748
0.5028528
0.5383454
0.48102057
""
0.64300656
0.80510575
0.58398563
0.68995327
0.64491612
0.24095513
0.52311701
0.48112276
0.32801118
0.55143136
0.4480764
""
0.69456315
0.5935964
0.59792364
0.67233211
0.52600253
0.54641575
0.75987917
0.78752786
0.80073047
0.70380843
0.77706385
0.72746623
0.58282954
0.4976016
0.4305146
0.75448966
0.75360972
0.76355302
0.79432678
""
0.58210653
0.79515177
0.67805177
0.72375542
0.85272223
0.59091175
0.39705065
0.59203893
0.69933498
0.67131984
0.39127636
0.56537616
0.75558889
0.54835409
0.72632313
0.55941898
0.68953627
0.74132192
0.35228774
""
0.63751322
""
""
""
0.69259202
0.5080573
0.76563424
