two_par_natam_male_p75_se
0.093669452
0.20120211
""
0.080960207
0.10156358
""
0.043019719
""
""
0.057082973
0.079331413
0.043815736
""
0.079515174
0.095002629
""
0.095345102
0.062149905
""
0.1006209
0.1024171
0.016302943
0.034503084
0.071918018
0.042957209
0.15421323
0.090297975
0.052778773
0.056646034
""
""
0.15034483
0.037448831
0.042103566
0.11265405
0.050417282
""
""
""
""
0.059305564
""
""
""
""
""
0.0368133
0.038514636
0.035502672
0.12984659
0.050890382
0.068268634
0.13934305
""
""
0.069498077
""
0.078231633
""
0.14287677
""
0.036844246
""
0.078808606
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051941074
""
""
""
0.074490212
0.05061201
""
0.18153089
0.08500047
0.021898977
0.028697269
0.056228857
""
""
0.14700212
""
""
0.11107738
0.064966664
0.043349881
0.05911519
0.080318883
0.055035561
0.069148757
0.045666505
0.073185109
0.041231867
0.11038454
0.02854489
0.14156404
0.14798872
0.13534984
0.055184722
0.047724068
""
0.036210369
0.070683949
0.067500532
""
""
""
0.068239093
""
""
""
""
0.063882902
0.057022765
""
""
""
0.036182798
""
""
""
0.16949324
""
0.073640585
0.060774095
""
""
0.092370354
0.087457374
""
""
""
""
0.085347228
0.047245819
""
0.14978077
0.13935034
0.054069128
0.046896528
""
0.02864282
0.048085954
0.054697201
0.065392092
0.072465099
""
""
""
0.051891744
0.037809879
""
0.025502242
0.040107861
0.085968941
0.020669436
0.032511108
0.021596914
0.059999093
0.075238466
0.070589609
0.073110476
0.21245646
0.029171424
0.034877975
0.099312834
0.04746937
0.067073777
0.10264767
0.065712534
""
""
0.057954583
""
""
0.14881057
""
""
0.10917194
0.057244595
""
""
""
""
""
0.067018338
""
0.078384802
0.067559354
0.094864033
0.082188405
0.079015799
0.074655116
0.039911713
""
0.14152515
0.074005045
0.10285576
0.095163442
""
""
0.060778588
0.070664428
0.12762754
0.045571446
0.073885098
""
""
""
0.13525757
""
0.046588812
0.18102863
""
""
0.061642814
0.056630142
0.093868025
0.077412471
""
""
""
""
""
0.063046679
""
""
0.2291946
""
""
0.07410343
""
""
0.085541517
0.061463732
""
""
0.026140833
0.10990853
0.057451218
""
0.074343696
0.10291322
""
0.04815365
""
0.097110502
""
0.091072872
0.03469025
0.055644564
0.054241028
0.040997218
0.12027059
0.045322012
0.044118471
0.035477404
0.053886343
""
""
0.094250172
0.27211076
0.14893496
0.063279577
0.069519415
""
0.055621359
0.051730216
""
""
0.042837474
0.04437181
""
0.07175409
0.032778852
""
0.069838114
0.12010717
""
0.11845165
0.090648428
0.13010775
""
""
0.10619621
""
0.075388201
0.025808634
0.16413537
0.07937786
0.094002739
""
""
""
0.074016593
""
""
0.10425314
0.13665953
""
0.062493794
0.028692825
0.03953661
0.029874435
0.067825876
0.059494551
0.10481869
""
0.056855395
""
""
""
""
0.067556061
0.12404194
""
0.033996835
""
0.044056937
0.044828378
0.030517213
""
0.026594233
0.057233382
0.14354822
""
0.034843281
""
""
0.13617648
0.046605956
""
""
0.1177699
0.1132111
""
""
""
""
""
""
""
""
""
0.086032338
0.085735366
""
0.23326094
""
0.04181581
""
""
""
""
""
""
""
""
""
0.046714276
""
""
""
0.085892327
""
0.066921882
0.14176688
""
""
""
""
""
""
0.10732721
""
0.1187399
""
0.15515794
0.13185179
0.16304319
0.058050454
""
0.058769684
0.13112298
""
0.10584715
0.076675981
0.085796684
0.060980022
0.062927082
""
""
0.087325208
0.079963773
""
""
""
0.12138641
""
""
""
""
0.14436981
0.08552473
0.11528424
""
0.13563974
0.063339926
""
0.052182764
""
0.14373896
""
""
""
""
""
""
""
0.065899529
""
""
""
0.030462675
0.075242326
""
""
0.10973969
0.13417894
0.10320502
""
0.094734557
0.13219166
""
""
""
""
0.091748863
0.127066
0.085555203
""
""
0.04361916
""
""
""
""
""
""
0.024693174
""
""
0.12438092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046408083
0.026587101
""
""
""
""
0.08844851
""
""
""
""
""
""
""
0.10788891
""
0.04537474
0.037667692
0.032440294
0.065562055
0.1354057
0.10880936
""
0.018208839
0.14346786
0.023740232
0.066793799
0.11661611
""
""
0.035098743
0.19441089
0.048876572
0.083294839
0.02327814
""
0.080973357
0.016380982
0.01686384
0.02894187
0.054691117
0.0095849736
0.052153263
0.1102914
0.044340607
0.039334934
0.079489678
""
""
""
0.15985441
""
0.083508261
0.086941443
0.17796403
""
0.082209624
0.061894026
""
""
""
""
""
""
""
""
""
""
""
0.15129541
""
""
0.042165462
""
0.035935163
""
""
""
0.087680161
""
""
""
""
""
""
0.14692101
0.055939928
0.10713927
0.062456317
0.024007306
0.052182522
0.13228533
""
0.1541087
""
""
""
""
""
""
""
""
0.050710399
""
""
0.048935946
""
""
""
""
""
0.06145579
""
0.070684753
0.027796829
0.023233572
0.074014179
0.038532313
0.038083378
0.057194356
0.033032872
0.073477671
""
0.027595351
0.076291859
0.045287699
0.011595802
0.02753455
0.040741462
0.17954588
0.035455048
0.084234662
0.021475835
0.12849118
""
0.086081438
0.07102187
0.058745626
0.071132921
0.054537654
0.063423514
0.031077789
0.051948987
0.068605214
0.10302415
0.029568586
0.1097599
0.077628121
0.054133467
""
""
""
0.043132272
0.072823867
""
""
0.061614607
0.043066666
""
""
0.096546791
0.10574989
0.22382973
""
""
0.057237029
0.086521633
0.061857942
""
0.27336484
""
0.077708997
""
""
""
0.05370909
""
""
0.2428382
0.020688394
0.11821231
0.014786391
0.0835706
0.027171573
0.050147142
""
0.016678626
0.019789502
0.037804499
0.014712165
""
0.139267
0.15382294
0.041180376
0.068767719
""
0.054419275
0.12092633
""
0.26252392
""
0.036559682
0.019514734
0.043552749
0.051101238
""
""
""
0.15924394
""
0.037023064
0.058604211
""
""
0.040826071
0.057766933
0.058177143
0.034095958
0.060053896
0.03628961
0.036536261
0.032872699
0.045398269
0.024102321
0.031493876
0.074757226
""
""
0.042157553
0.040898956
0.030024523
0.035566255
""
0.09591607
0.025490051
0.093602717
0.059072755
0.01446344
0.039086998
""
0.13177888
0.044965688
0.025434414
0.035603233
0.056796286
0.023927977
0.04454726
0.025871506
0.077975854
0.04469746
0.039893288
0.083638348
""
0.06725806
""
""
""
0.052234717
0.050992966
0.017763395
