marr_26_white_female_p75_se
0.057723105
0.092287175
0.049873922
0.040111449
0.036771636
0.048018888
0.054336693
0.060218107
0.030337578
0.051115621
0.076328963
0.10366804
0.06826172
0.070489459
0.04499647
0.052440293
0.049673699
0.073116638
0.040291324
0.041983813
0.036739077
0.037674747
0.048674926
0.064912319
0.040163882
0.052474607
0.055484023
0.053615499
0.042891562
0.062375672
0.044103306
0.048805218
0.056281921
0.049678251
0.052592572
0.055594165
0.073758237
0.050508205
0.15926002
0.053266626
0.041593537
0.046901632
0.058227636
0.06837406
0.13352448
0.13705927
0.11790869
0.068890981
0.083070323
0.088940158
0.079878867
0.064628676
0.074202761
0.050324209
0.050330412
0.056565147
0.044424374
0.042063739
0.067990169
0.045254752
0.056672871
0.04757911
0.056445558
0.041065287
0.039204225
""
0.12347937
0.12488215
0.082271613
0.072793357
0.086893745
0.095220618
0.091564305
0.066887572
0.080323383
0.1063357
0.091808714
0.082491234
0.10334878
0.11721807
0.3083888
0.53491676
0.054214232
0.11563267
0.063291132
0.046205461
0.0341179
0.057123899
0.048286986
0.07287997
0.055933781
0.037342981
0.044115804
0.034481514
0.037169993
0.046759676
0.13366964
0.056205668
0.046392467
0.047599856
0.050716236
0.048018817
0.037353411
0.048107218
0.046625629
""
0.068840303
0.083030306
0.064190328
0.058068626
0.059378479
0.14947143
0.059315406
0.055850882
0.052600548
0.095597796
0.058183394
0.058187019
0.052274231
0.069478117
0.060145024
0.049802028
0.053050574
0.060350642
0.065650843
0.053153619
0.044746835
0.077436462
0.063048139
0.052324422
0.15505052
0.059390269
0.065730087
0.11653032
0.10596873
0.13621841
0.060644731
0.16296999
0.070600688
0.061235659
0.054798953
""
""
0.061295614
0.069208473
0.06795793
0.10015838
0.090777718
0.062065594
0.056770191
0.057073567
0.083971433
0.083565317
0.06579867
0.08346723
0.068092033
0.1197127
0.086105883
0.078864001
0.072830506
0.072651222
0.068573043
0.037780322
0.037021909
0.084719352
0.056011718
0.071302332
0.15690018
0.079412714
0.05012669
0.065622233
0.045503791
0.042871565
0.046626542
0.053480215
0.058716286
0.053402588
0.05316757
0.055006612
0.12715252
0.11034989
0.082677104
0.097335137
0.072550125
0.096510611
0.06112605
0.12473124
0.062648512
0.058644328
0.068621337
0.076792948
0.059959177
0.10845833
0.067530058
0.057312198
0.08431311
0.07318636
0.11149078
0.096215926
0.075296707
0.080842413
0.092586875
0.086952515
0.082142226
0.065191127
0.11202952
0.1159707
0.039642397
0.036388434
0.040211327
0.043413203
0.053354867
0.0483988
0.049126696
0.045579568
0.037414692
0.038974073
0.048358303
0.066408351
0.044484358
0.072645746
0.052985687
0.044661146
0.066864811
0.066398561
0.040800367
0.065092012
0.095021024
0.089716308
0.065214738
0.074795946
0.065702632
0.063379236
0.044457912
0.050915483
0.061157994
0.063438639
0.05910521
0.061193988
0.048488285
0.083502002
0.064216644
0.087339379
""
""
0.079176962
0.064259432
0.081246793
0.079245254
""
""
0.14988685
""
0.10185625
0.043900188
0.058693402
0.044150982
0.045731574
0.051277425
0.048475273
0.051068608
0.086460583
0.062320322
0.053313356
0.059827685
0.067975074
0.055382736
0.064952806
0.042438179
0.051352959
0.064183496
0.042373102
0.044435795
0.04772662
0.060016286
0.056965861
0.048497379
0.043644417
0.070887737
0.048602488
0.049738906
0.091801375
0.055294104
0.056502122
0.062938809
0.052974306
0.12145771
0.064872436
0.078741528
0.063325405
0.14036863
0.06001607
0.067667387
""
0.057003565
0.088815391
0.065332837
0.12010282
0.104839
0.09160544
0.097954132
0.047282461
0.059531886
0.081756227
0.10241726
0.10016719
0.070339583
0.053643785
0.061332159
0.053494893
0.041054592
0.035356421
0.04268511
0.043221544
0.047520295
0.051322844
0.060881108
0.082414307
0.05121202
0.05806205
0.047053933
0.12813877
0.083186083
0.069577508
0.06310568
0.055085953
0.067870259
0.05579878
0.052887373
0.065011568
0.068423994
0.066971384
0.077729397
0.085212648
0.078338765
0.047103364
0.055677284
0.10082942
0.049408384
0.051900957
0.072802655
0.06439022
""
0.1439932
""
0.088729084
0.1450917
0.12915789
0.15372558
0.076966338
""
0.099374406
0.074476942
0.081217706
0.10882305
0.052880768
0.10272995
0.056555711
0.038978133
0.033404335
0.049429994
0.055801678
0.068130322
0.053087704
0.20777245
0.062863357
0.041925184
0.053513188
0.043250073
0.044087481
0.084262989
""
0.082517229
0.060155042
0.13143772
0.10056609
0.049034081
0.050654154
0.036638722
0.041187447
0.065829962
0.052630961
0.076578788
0.054762229
0.042650145
0.050013602
0.048792772
0.045258984
0.058400273
0.045301374
0.07298331
0.37369046
0.10646357
""
""
""
0.10578349
""
""
""
0.59263468
0.17649129
0.11680442
0.080825113
0.19895734
""
0.089148842
0.066854358
0.12241229
0.098017275
""
""
""
""
""
""
""
0.13130762
0.27240378
0.141195
0.08804626
""
""
""
""
""
0.083079822
0.066289641
0.10314503
0.12822518
0.094132975
0.065652721
""
""
0.098400891
""
0.065290146
0.15463741
0.065773018
""
""
0.11407808
0.051396854
0.058633491
0.089977846
0.053846393
0.087025069
0.051236764
0.047750313
0.042729545
""
0.13830245
0.091227539
""
0.092450097
0.1179647
0.17461014
0.12989318
""
0.075015992
0.058345441
0.064875707
0.064755112
0.058649383
0.058752317
0.046295129
0.057004988
0.042839259
0.050586089
0.032479394
0.047657289
0.050127842
0.11526649
0.032785129
0.033241898
0.038171519
0.050806131
0.037188306
0.031955257
0.057234805
0.038928233
0.042163916
0.040304951
0.059498828
0.061409567
0.052449215
0.046700805
0.038173184
0.038574461
0.053044982
0.037256993
0.045822844
0.032484446
0.057596922
0.036824219
0.048374332
0.059714261
0.052597042
0.18382666
0.052191965
0.043742955
0.051611748
0.05314403
0.062644631
0.04801067
0.065080903
0.039098617
0.11061565
0.063076377
0.050501093
0.048515543
0.06455712
0.05883316
0.063616447
0.082782224
0.061222877
0.047450755
0.049597085
0.040252484
0.044243641
0.048541304
0.055690292
0.03334149
0.049959578
0.066911079
0.094264455
0.044730686
""
""
0.096203879
0.16833724
0.076817028
0.11111277
0.46859914
0.12331179
0.065664232
0.044954963
0.052571259
0.041347988
0.07014405
0.083107024
0.038488686
0.038380627
0.062946431
0.10256591
0.047386076
0.045511886
0.039574701
0.06775327
0.05852326
0.046781145
0.047190327
0.034948125
0.05796979
0.057354338
0.064837746
0.10943379
0.10737255
""
0.063508749
0.06721583
0.10434884
0.062069409
0.038765896
0.050546136
0.045433704
0.042487811
0.052141175
0.085356109
0.047249112
0.040197473
0.052367587
0.051296964
0.053013455
0.043647271
0.056256168
0.053652681
0.070040725
0.12770109
0.064890653
0.054094892
0.057512589
0.040949564
0.046601366
0.070103399
0.057805263
0.080500863
0.058436867
0.076148763
0.056285575
0.053378541
0.11409608
""
0.14089958
""
""
0.059024997
0.065748654
0.097307108
0.046379022
