coll_asian_female_mean
""
""
""
0.78840131
""
""
0.4644689
""
""
0.72631007
""
0.52344042
""
""
0.20868307
""
""
""
""
""
0.66409022
0.44868141
""
""
0.69081485
""
""
0.47287777
0.597341
""
""
""
0.65215212
0.58524877
""
0.48727655
""
""
""
""
0.84339184
""
""
""
""
""
0.61962247
0.55899704
0.53327847
""
0.49103862
0.38047022
""
""
""
0.50541532
""
""
""
""
""
0.86320114
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61467075
""
""
""
""
0.47867256
""
""
""
0.69539928
""
""
""
""
0.79575765
""
""
""
""
0.5405044
0.48649794
0.49902666
0.61908817
0.64933234
0.5853126
0.5910452
0.63475353
0.52292883
0.47586581
""
""
0.66452771
""
0.67708862
""
0.44332802
0.46875274
0.64424753
""
""
""
""
""
""
""
""
""
0.45790985
""
""
""
0.64604723
""
""
""
0.30149633
""
""
0.61894906
""
""
0.65756071
0.27071452
""
""
""
""
""
""
""
""
""
0.65258265
""
""
0.47003052
0.56268948
""
0.68951875
""
""
""
""
0.74841279
0.69480371
""
0.72194219
""
""
""
""
0.67809314
0.68824369
""
0.47783959
""
""
0.72783327
0.38172266
""
""
""
""
0.62801754
""
""
0.71674919
""
""
0.904019
""
""
""
0.62055814
""
""
""
""
""
0.58727586
""
0.33712375
""
""
""
""
0.42105249
0.62800556
""
""
0.78488958
""
""
""
""
0.72689116
0.66720736
""
0.73248142
""
""
""
""
""
""
0.6331591
""
""
""
0.79039031
0.61512589
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75351369
""
""
""
0.63407773
""
0.69682992
0.7089982
0.62131327
""
""
""
""
""
0.68122977
""
0.75700045
""
0.6478591
0.66217411
0.63392806
0.74102044
0.7139641
0.83973122
0.79026008
0.69592047
0.76643264
0.70617652
""
""
""
""
""
0.38598558
0.56491655
""
""
0.54392552
""
""
0.70721263
0.61649859
""
0.66381937
0.67852414
""
""
""
""
""
""
""
""
""
""
""
""
0.52477545
""
""
0.34587461
""
""
""
""
0.55936152
""
""
""
""
0.37720531
0.36157638
0.41196257
""
0.23796205
0.42722401
0.26925173
""
0.47889647
""
""
""
""
0.68900555
""
""
0.45908797
""
0.72984087
0.35386252
0.49329287
""
0.74906522
0.57113034
""
""
0.69696605
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4431102
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36395264
""
""
0.65354216
""
""
""
""
""
""
0.51792121
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66298306
0.53934067
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45912331
""
""
""
""
""
""
0.54821193
""
""
""
""
0.84009516
""
0.73762327
""
""
""
""
0.63011593
""
0.41903028
""
0.63744873
""
""
""
0.73745066
""
""
""
""
""
""
""
""
""
""
0.49674964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.77038002
""
0.67237931
""
""
""
""
""
""
""
""
""
""
0.51745206
0.66131306
""
0.73756975
0.72035736
0.47556901
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53503299
0.60185158
0.72419024
""
""
""
""
0.63501424
""
""
""
""
""
0.60202825
""
""
""
""
""
0.45064622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53391844
0.4213241
0.44696108
""
""
""
""
""
0.52450359
""
0.59360439
""
0.48660836
""
""
""
""
""
""
0.53029698
""
""
0.35749504
""
""
""
""
""
""
""
0.34228471
0.51217544
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49742424
0.54489708
0.48126984
0.5066911
0.53338939
0.69783646
""
""
""
0.46389139
0.57585418
0.66853118
0.42213541
""
""
0.58066344
0.36238229
0.55279422
0.67658347
""
""
""
""
0.48450446
""
0.6412977
0.54834837
""
0.55992532
""
""
0.34531039
""
""
""
""
""
""
""
""
0.56964648
