two_par_hisp_pooled_p10
""
""
""
0.43220204
0.49720827
""
""
""
0.52756351
""
""
""
""
""
""
""
""
""
""
""
0.54015899
0.096979983
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32858649
0.16033556
0.30748922
0.018815432
""
0.45079643
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28554422
""
""
0.23227958
0.42114502
""
""
""
""
""
""
0.33028421
0.29876652
""
""
""
0.20252976
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69344616
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55690807
0.50896603
0.35780898
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54432696
""
""
""
""
""
""
0.54429394
0.50932711
0.20063175
0.34112296
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76723397
""
""
""
0.2218
""
""
""
""
""
0.37743452
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4221319
""
0.11997554
0.29995176
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.057925243
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42002025
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33627388
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.049877442
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20509949
""
""
0.41650343
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54201353
""
""
""
""
""
""
""
""
""
""
""
""
-0.066673748
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19885135
""
""
""
""
""
""
""
""
""
0.33690941
0.4198474
""
""
""
""
""
0.2072788
""
0.72388089
""
""
""
0.68205982
""
""
""
""
""
""
""
""
""
""
""
""
0.28305045
""
""
""
