has_dad_white_male_p25
0.71163934
0.83795768
0.47877851
0.55517203
0.69859868
0.71379811
0.72882605
0.78033942
0.79413038
0.77219594
0.84706867
0.45136514
0.84711128
0.76118094
0.71827668
0.87804812
0.61497039
0.59688944
0.59441137
0.77059048
0.59709275
0.64223486
0.58753884
0.68762702
0.78875369
0.69561595
0.69197851
0.7222296
0.62929797
0.60962331
0.5757246
0.58632714
0.69563168
0.75704336
0.7453239
0.67544913
0.52860779
0.56118757
0.73973364
0.70593315
0.68582177
0.77984923
0.82885665
0.62180531
0.74344504
0.90591216
0.82603538
0.69794059
0.80050915
0.48627728
0.79257804
0.65178138
0.72823101
0.76332504
0.78004324
0.75509042
0.76755917
0.76508403
0.81545639
0.75482345
0.80034125
0.83948851
0.78902411
0.74557036
0.74485934
""
0.93651181
0.66941458
0.72323215
0.73567885
0.82827151
0.75110871
0.67509699
0.83886349
0.84190696
0.82074291
0.67352867
0.50562096
0.57429338
0.78562206
0.43185905
0.57754505
0.64389569
0.71532458
0.71132535
0.68531126
0.68254602
0.67979962
0.71828192
0.74108946
0.61368906
0.70335019
0.81728262
0.66387898
0.67415446
0.81452072
0.53113258
0.62350726
0.65605462
0.75423843
0.76322818
0.76859564
0.63157266
0.72973859
0.82497585
""
0.75301689
0.64881146
0.7812649
0.72399437
0.73308808
0.81373817
0.71353865
0.70399809
0.77570337
0.66322249
0.73167682
0.72465092
0.77317643
0.75854516
0.81623828
0.73477358
0.69310027
0.75619102
0.8375659
0.75128645
0.67542332
0.79601413
0.77520221
0.76968879
""
0.81509322
0.84100771
0.90860897
0.75059366
0.96052647
0.68729556
0.61816609
0.6321615
0.72382462
0.88298452
0.9087761
0.75708789
0.73529661
0.62791824
0.83771342
0.75617307
0.77759355
0.76901317
0.78798598
0.82963175
0.82676625
0.68673164
0.62596858
0.68973982
0.76615888
0.81896895
0.7382412
0.84843504
0.59413451
0.65523863
0.5976339
0.64062959
0.64458239
0.61070234
0.56816339
0.66112912
0.71951878
0.70389223
0.73581517
0.72829384
0.8010118
0.59146667
0.72990888
0.83897406
0.78958404
0.83337331
0.70762914
0.82542098
0.65546918
0.85846901
0.77894741
0.67747527
0.7818619
0.71154499
0.84738058
0.7733295
0.7663238
0.76434147
0.75418836
0.80761129
0.79739636
0.74894851
0.7753402
0.6162113
0.40849468
0.61456722
0.75840956
0.89505547
0.84937614
0.77319264
0.79258007
0.66740334
0.76565856
0.71781653
0.81003904
0.82467604
0.76116717
0.79071355
0.82364726
0.83492488
0.76898944
0.82356107
0.74684185
0.66519475
0.58998042
0.6007883
0.71023285
0.57887119
0.78690434
0.82572889
0.68120497
0.69688624
0.84012324
0.72834587
0.78669953
0.82927299
0.78321993
0.78282309
0.85927296
0.71542251
0.58965772
0.70191503
0.65162486
0.70493317
0.60573578
0.62563747
0.75763094
0.70737308
0.78126758
0.67668003
0.71617168
0.79134512
""
""
0.53011537
0.53147274
0.59861791
0.8276934
""
0.80103987
0.786331
""
0.94366896
0.78379792
0.71095675
0.7189346
0.76645964
0.80408025
0.7382561
0.76421994
0.78085411
0.67880428
0.80810708
0.58515465
