kfr_stycz_black_male_p25_se
""
0.023169329
0.043316279
""
0.063992634
0.046830174
""
""
0.040346082
0.057937816
0.04724896
0.028384954
0.06959454
""
0.038293168
""
""
0.027779659
""
0.070160508
""
0.047198512
0.032280464
""
""
""
""
""
""
""
""
0.030010058
""
0.033387274
""
""
""
""
""
""
0.023376042
""
""
0.034512658
0.035724651
""
0.050598655
0.049435683
0.052365106
0.065681368
0.038657684
0.027691724
""
""
""
0.026129225
""
""
""
""
""
""
""
""
""
0.038627625
0.02062632
0.050026879
0.03348637
""
0.031098984
0.048394181
0.022339175
0.032252122
""
0.034364153
""
0.023737721
0.018235698
0.023780363
0.019758776
0.028104581
0.027337093
0.038805019
0.04875778
0.042857867
0.045798533
0.02860594
""
""
0.035698913
""
""
0.038279239
0.050642483
""
""
""
0.07614895
""
""
""
0.052518129
""
""
""
0.039541725
0.025996486
0.022395322
0.047803733
0.029487459
0.031503901
0.024105435
0.056377105
0.034344114
""
""
""
""
""
""
0.03537146
""
""
""
""
""
0.081275888
""
""
0.037466977
0.036149342
""
0.065289482
""
""
0.035063896
""
0.030570533
0.046826392
0.029456206
0.064770199
0.045390792
0.059159249
""
""
""
""
""
""
""
""
""
""
""
0.056898963
""
""
""
0.029230159
0.034241561
""
""
0.037581541
0.022367196
0.043542083
0.047315892
0.031867776
""
""
0.036316227
0.045336779
0.042584635
""
0.036008738
""
""
""
""
0.038947076
0.058484539
0.045823682
""
0.027933799
0.029282749
""
0.06179234
""
""
0.046741549
""
0.051780675
""
""
""
""
""
0.047730338
""
""
""
0.064892516
""
0.055431526
0.059928313
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050922677
""
""
""
""
""
0.025675047
0.033583347
0.039495327
0.048669428
0.033352189
0.04858071
""
0.041907843
0.028833285
0.029128408
""
0.025955239
0.026095012
0.019599713
0.01773089
""
0.036907837
0.035888117
0.031803075
""
0.036195278
0.023303779
0.022039166
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053006876
""
""
0.036070745
0.054259274
0.031950079
""
""
0.025522415
0.057399396
""
0.04120509
""
0.034312557
0.032606792
0.047863182
0.05159837
0.070388801
0.038674481
""
""
0.037968349
0.019152448
""
0.02719848
0.022830689
""
""
""
""
0.025530621
0.048274402
0.033710524
""
0.054877456
0.03180109
0.027811697
0.044708084
0.051030688
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026380172
""
""
0.046201117
0.053573314
""
""
""
""
0.064445943
""
""
""
""
""
0.053245053
""
0.045738369
0.05986828
""
""
0.036509909
0.02631023
0.030977748
0.046438292
0.052279234
0.046035577
0.031524159
0.022071464
0.056821276
0.038633976
0.033579703
0.045495521
0.048468016
0.026733259
""
""
""
""
0.027126672
0.027422853
""
0.044873908
0.021188166
0.039223708
0.060494434
0.040268306
0.016229367
0.035126094
0.018915301
0.014130005
0.015292739
0.03235884
""
0.079732329
0.040385589
""
""
""
""
""
""
""
0.058308203
""
""
""
""
""
0.015944604
0.014725906
0.012424852
0.010850164
0.014594458
0.011259947
0.014347793
0.015060316
0.017996399
0.012671754
0.013402778
0.016572408
0.015331168
0.015871448
0.016254745
0.014311553
0.022870291
0.045247514
0.013917159
0.019965949
0.018022813
0.016504012
0.015727533
0.014006263
0.02191264
0.021139514
0.016010202
0.017939392
0.015239837
0.014313362
0.012796319
0.011622127
0.022155717
0.013295514
0.017922455
0.025313945
""
""
""
""
0.035631761
0.041890111
0.02092414
0.022554932
0.027902214
0.01463372
0.03736015
0.015381642
""
0.017492075
0.01468668
0.032458656
0.0313235
0.021348419
0.074416481
0.022341635
0.033274695
0.025536221
0.035803273
0.066971667
0.016995084
0.023259031
0.02189327
0.013011107
0.017763698
0.045961447
0.025595564
0.012099062
0.030588739
0.037555166
0.038536355
""
0.056158308
""
0.040991209
""
""
0.030166088
""
0.06816338
0.027924234
0.065886244
0.039253201
0.036637567
""
""
""
""
""
""
""
0.050195627
""
0.029950239
0.032381807
0.071231417
""
0.058534261
""
""
""
""
""
""
0.026818644
0.032432679
0.030976571
0.036921732
0.018166075
0.035780791
0.034639891
0.028626073
0.046774648
""
""
""
0.028105158
0.028010881
0.037483089
0.047171131
0.024193903
0.045653258
0.081404693
""
""
""
""
""
""
""
0.049458627
""
""
0.031914152
