grad_hisp_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11471087
""
""
""
""
""
""
""
0.08927191
""
""
""
0.030535417
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021671053
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0093612596
0.090634383
0.058455337
0.11903129
""
""
0.0075804293
0.064050294
0.086987361
0.0067019998
0.018951047
0.011244581
0.059717555
0.018916599
""
""
""
0.038140021
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.086225942
""
""
""
""
""
""
""
""
""
""
""
0.084085271
""
""
""
0.012976906
""
""
0.014783675
""
0.020654585
0.021928264
""
0.093205325
0.0069574644
""
0.04277844
0.017950345
""
0.013188504
0.0071916049
""
""
0.0033863601
0.020410173
0.091450267
""
0.09798415
0.015152557
""
""
0.012795107
0.026507754
""
0.0086860312
0.040411241
""
0.0076174219
0.012908821
0.020554883
0.0073553799
0.0065874844
0.02440146
0.010817614
0.041186839
0.014788066
0.01382017
0.011116588
0.0063281879
0.052501805
""
""
0.030159445
0.02313325
0.0083691478
0.011154516
0.02297936
""
0.015060606
""
0.012034625
0.033547509
0.015092399
0.011287876
0.029344819
0.022987356
""
""
""
0.02309094
0.15002531
""
""
""
""
""
""
""
""
0.011628065
""
0.13381693
""
""
0.033467758
""
""
""
""
""
""
""
""
0.026241936
""
""
""
0.031592805
0.050532848
0.093408637
""
""
0.048488822
""
""
""
""
0.012190318
0.021580407
""
""
""
""
""
0.022377318
""
""
""
""
""
""
""
""
""
""
0.022532357
""
0.02081969
0.024419464
""
""
0.02875472
0.085270941
""
""
""
0.016412327
0.028008025
0.046619795
0.086166769
""
""
""
0.045957468
0.019999297
""
0.032559007
""
0.057738371
0.0099313743
""
""
""
0.029384576
0.025654975
""
""
""
""
""
""
""
""
0.064728275
0.10554517
0.044391897
0.017173082
""
0.028547956
""
""
""
0.058677252
0.016582448
0.044936124
""
""
""
0.017741557
0.079878934
0.095365807
0.0090727042
0.083469532
""
0.043570243
0.017565178
0.018064855
0.017365031
0.020795353
0.048075017
0.039015431
0.026649008
""
0.15136996
0.026281891
""
0.050707933
0.035278443
""
""
""
""
0.046680305
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10758112
""
""
""
""
""
0.083999328
""
0.046440773
""
""
""
""
""
""
""
""
""
""
0.058932997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024150293
""
""
""
""
""
""
0.028892549
""
0.014722052
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041415956
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031560048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
