work_32_other_pooled_p50
0.79744542
0.7660225
0.6945796
""
0.86071879
""
""
0.78922117
0.80457795
0.7173689
0.45118368
""
0.67673612
""
""
0.67445588
0.80296159
""
""
0.76831251
""
0.71386707
0.77688903
0.82484269
0.77752101
0.80908358
0.68403071
0.66671377
""
""
0.75626111
""
""
0.86181802
0.81191909
0.75349987
0.77171648
""
0.7631911
0.76061159
0.80524713
0.73323792
""
0.63429356
0.76020622
""
""
0.71216482
0.81307858
""
0.74526525
0.80948371
""
""
0.87993962
""
0.73342246
0.77186787
0.73340946
""
0.80552495
0.92803746
0.66589457
0.76748914
""
""
""
""
""
0.78323597
0.79849505
""
""
0.88572848
0.80539685
""
""
0.83109719
0.73213226
0.77864742
0.73524863
0.50096536
""
0.70536166
0.62431598
0.68329388
0.74240178
""
0.74441254
0.70199186
""
""
0.82251287
""
""
0.86643988
0.78269279
0.78972334
0.78514194
0.74055392
0.86904043
""
0.77402967
0.7759403
0.74441326
0.78616542
0.79346412
0.78125423
0.94227219
0.72728753
0.82631379
""
0.8704949
0.83222753
0.7517395
0.88311416
""
""
0.65883589
""
""
0.87098175
0.51407671
""
""
0.77946401
0.84515834
0.71696669
0.85756969
""
""
""
""
0.81873536
0.89905608
""
0.84801614
""
0.86622608
0.85994643
0.64377385
0.80234146
0.86924094
""
""
0.79747409
0.64602965
""
""
""
""
0.84051836
0.66031808
0.82370424
0.79817337
""
0.83540428
0.68511498
""
""
""
0.85862935
0.77759093
""
0.92866272
""
0.89323705
0.76878273
0.76848102
""
0.8301149
0.92222381
0.77384728
0.76989228
""
""
0.73321187
0.7030443
0.73403943
""
0.6903106
""
0.73054981
0.71372271
""
0.76540363
0.78278714
""
0.71272123
0.73478508
0.77899522
0.84547758
0.77336448
0.72590095
0.73720926
0.76534748
0.69527358
0.73806316
0.77805215
0.8437224
0.74761003
0.76372492
0.66027814
0.77800727
0.77121848
0.77897459
0.76490825
0.72270191
0.66033304
0.73640859
0.90070719
""
0.77527338
0.75939864
0.70454788
0.77479607
0.75540406
0.78089666
0.75424671
0.77241135
0.71186751
0.76096451
0.78295964
0.79597461
0.75670171
0.75025213
0.7803241
0.78189141
0.79500937
0.7529341
0.68885648
""
0.73332268
0.76979899
0.76055664
0.74619967
0.79362607
0.75923884
0.65310585
0.76335025
0.69345027
0.77960259
0.76265812
0.76918274
0.80026662
0.84261841
0.82040447
""
""
""
0.78926313
0.74618185
0.75595587
""
""
""
""
""
""
0.70409578
0.80243546
""
0.81774646
""
0.69354028
0.78576344
0.86367816
0.74358541
""
""
""
""
""
""
0.79092348
""
""
""
0.65351379
0.75556612
0.57865107
