kfr_24_other_female_mean
0.4815174
0.46552962
""
""
""
""
""
0.48603648
""
""
""
""
""
""
""
0.46585917
0.54144174
""
""
""
""
0.55207127
0.45932266
0.49502206
0.53013998
0.49493238
0.57397211
0.47744
""
""
""
""
""
""
0.44908562
0.48565918
0.44433802
""
0.40266767
0.57940477
0.5407536
0.51106375
""
""
0.53317899
""
""
0.46963829
0.44900545
""
0.46523112
0.44269174
""
""
""
""
0.4585351
0.51455808
0.50362217
""
0.42374206
0.39848542
0.40813297
0.4912042
""
""
""
""
""
0.57257646
0.53089511
""
""
""
0.55420238
""
""
0.56243324
0.51820493
0.54506683
0.60838985
""
""
0.55798328
0.46942639
""
""
""
0.57055533
0.54724211
""
""
""
""
""
0.5494557
0.439529
0.52404207
0.53156942
0.46952474
""
""
0.41755977
0.53349155
0.48831055
0.52091944
0.48782757
0.49752265
""
0.52191561
0.57572442
""
""
0.47326729
0.5639075
""
""
""
0.43902135
""
""
""
""
""
""
""
0.4344196
0.55721974
0.37434465
""
""
""
""
0.47006649
""
""
0.40083236
""
""
""
0.40144715
""
""
""
""
0.40757209
""
""
""
""
""
""
""
0.51988351
""
""
0.550901
0.34026068
""
""
""
""
0.48304486
""
""
""
""
""
0.5183714
""
0.49586567
""
""
0.46111181
""
""
0.49210292
""
""
""
0.48176229
""
0.46186084
0.50695151
""
""
0.53988272
""
0.60458744
0.47319412
0.50285226
""
0.54407811
0.48412201
0.55048317
0.47814995
0.42596185
0.46221495
0.53827071
0.47421813
0.5088613
0.50086224
0.54611826
0.55632561
0.49726936
0.55692172
0.50841498
0.44825959
0.51732546
0.50067002
""
""
0.52004087
0.56923234
0.46792978
0.53253239
0.5745728
""
0.52161205
0.52812111
0.54719871
0.50920725
0.53849465
0.49733821
0.51030451
0.49485981
0.5373866
0.53801936
0.53790092
0.51044291
0.48611391
""
0.47045445
0.54108459
0.52556431
0.51354402
0.50546348
0.44587734
""
0.51170439
0.50189722
0.5572896
0.52483696
0.46148026
0.51879919
""
0.55119616
""
""
""
0.53000885
0.50726318
""
""
""
""
""
""
""
