lpov_nbh_black_pooled_p25_se
0.014586513
0.025643388
0.052224986
0.0086416751
0.0059917271
0.011404621
0.0036029285
0.032623671
0.04289702
0.0060221516
0.0059581725
0.0029142601
0.097981855
0.021827875
0.0091738524
0.13566642
0.083686978
0.012491774
0.079255268
0.0067819958
0.0034118057
0.00359392
0.0061192126
0.0053978167
0.0036514516
0.0080981832
0.0061987243
0.0045166863
0.0033666512
0.0084750876
0.0070919031
0.0086055985
0.0037177082
0.0048082857
0.0057345098
0.0053213444
0.0058426051
0.0053792954
0.0078452537
0.0077362736
0.0030783762
0.0053372681
0.01189521
0.018354684
0.0080396775
0.0054233321
0.0021524529
0.00550516
0.0032086233
0.0060137431
0.0048184162
0.0035219844
0.0042232205
0.012385916
0.012596622
0.0032154648
0.0095382789
0.0199017
0.019542275
0.0049733305
0.0068545295
0.0038088437
0.01081131
0.014038728
0.048906218
0.02974995
""
0.043623719
0.03273166
0.052514922
0.0059467633
0.0046000071
0.0040642889
0.00665345
0.0071652136
0.024587713
0.0056179548
0.011207978
0.011578709
0.0022312074
0.0055281054
0.01028143
0.021593347
0.012080959
0.0040685558
0.016064255
0.015690761
0.007043473
0.0059569962
0.0098454831
0.011070089
0.025804807
0.038871959
0.0056872168
0.044928227
""
0.020352261
0.0083228052
0.0031328036
0.0053749145
0.006942315
0.0018470981
0.0034853064
0.0070490893
0.0076047927
0.0032601405
0.0058469265
0.0033358939
0.0074541434
0.0081290929
0.006684598
0.0049807536
0.0035427357
0.0071657714
0.0040739444
0.0041725431
0.0035511965
0.0095089963
0.011855966
0.0090322159
0.0048727384
0.0084514711
0.011655401
0.0068957787
0.0074774441
0.0045400886
0.0044171419
0.0083366344
0.006882526
0.0077969558
0.0018803321
0.0066450159
0.0058609219
0.009949577
0.012706591
0.0071532372
0.0044029788
0.0043017762
0.0074954415
0.0068065794
0.004938344
0.011116188
0.01021727
0.0087651974
0.00453316
0.007472524
0.0057625854
0.0054871333
0.0061042835
0.005641107
0.017590538
0.0030772616
0.0048224861
0.0081728818
0.004683536
0.0036342407
0.0086148353
0.0043043061
0.010156277
0.022479387
0.045062318
0.055715866
0.0119446
0.0026282901
0.019742088
0.0023496787
0.090086356
0.1235654
0.13450611
0.013461623
0.0018016157
0.0087187737
0.063324742
0.0080223819
0.034124855
0.075071797
0.0069480333
0.005478411
0.065883949
0.16777375
0.10037689
0.064100593
0.0044658557
0.019249873
0.029921709
0.0033418981
0.02603442
0.084648661
0.0076341871
0.061391387
0.024764981
0.013344971
0.0040005692
0.067194812
0.017934907
0.018788243
0.023803763
0.011993333
0.0050161448
0.04339451
0.0052618948
0.013084049
0.069245696
0.030002344
0.0063994918
0.0078848321
0.0035233055
0.047980733
0.020113511
0.014891656
0.029146189
0.012596352
0.16478689
0.065291107
0.0045588496
0.008652336
0.0087401932
0.0026436667
0.052933868
0.020758299
0.024422104
0.032250762
0.01475952
0.03370757
0.0036773041
0.014271797
0.046706975
0.024845155
0.0042252052
0.0060589425
0.010727313
0.009292284
0.057331163
0.036164157
""
0.016563598
0.1223802
0.015330816
""
0.031788595
0.018198853
0.036717478
0.018921401
0.017480826
0.031511255
0.030129952
0.01168146
0.0073066051
0.045073751
0.024217319
0.0037527806
0.021851704
0.054952491
""
0.02126867
0.06269104
0.053425662
0.0093530333
0.067501962
0.015473893
0.018538151
0.015044382
0.012810444
0.0079041785
0.0094378069
0.0014163133
0.0093938084
0.0024793623
0.0018239315
0.0061384724
0.0070800567
0.013597151
0.01769267
0.065337472
""
0.1214504
0.031806346
0.053725962
0.15563045
0.075166747
0.0089221457
0.15855086
""
0.0042696735
0.024462607
0.089038402
0.0093204277
0.0040785749
0.042832587
""
0.14453323
""
0.075397901
0.080417365
""
0.14470297
""
0.066845767
0.075582527
0.047508433
0.0052142683
0.12714101
0.097303875
0.03255273
0.091148652
0.09715122
0.092749119
0.072146647
0.015902931
""
0.029578563
0.031528972
0.078348167
0.065440811
0.041082386
0.032061454
0.12343272
0.062650427
0.058383089
0.047296055
0.093645409
0.014610923
0.063234553
0.046885006
0.080802925
0.022027155
0.0082574859
0.030933937
0.030035866
0.010835807
0.055344503
0.0092465552
0.0084791528
0.0030425657
0.012150235
0.0015290903
0.008145282
0.020084111
0.050430156
0.0025546746
0.032535017
0.031456683
0.01100212
0.010931548
0.02395259
""
0.080463372
0.071561962
0.096670091
0.040647525
0.017323408
0.013620387
0.014225192
0.053844854
0.024473691
0.013213519
0.044455204
