foreign_share2010
0.020154603
0.037591625
0.02814395
0.0068591884
0.047343444
0.01349327
0.011251595
0.025508069
0.0088536562
0.0049979342
0.039485548
0.0034914624
0.0023420858
0.018981127
0.010642632
0.046599746
0.016148681
0.00055668474
0.0055183675
0.012936896
0.039643571
0.026190663
0.036627442
0.0083448328
0.072960965
0.021042813
0.010959821
0.022847924
0.0050521432
0.076557636
0.016068012
0.0089018177
0.0089624589
0.02323561
0.021839429
0.014583756
0.041326102
0.0024943692
0.018407382
0.016513268
0.049550172
0.035056524
0.0030825697
0.0037933183
0.055314369
0.0028309964
0.014767897
0.073427506
0.032830436
0.012927917
0.040899936
0.0517984
0.0011367195
0.0045950143
0.03995204
0.015638918
0.015438262
0.019870127
0.055641398
0.00096553704
0.018649852
0.014984825
0.032868739
0.010285854
0.0053119846
0.0030918876
0.015275953
0.72238725
0.56620103
0.092463791
0.0056562033
0.0076263109
0.048951048
0.015112057
0.049883366
0.0060313633
0.02328784
0.067220591
0.031727817
0.072162494
0.17878336
0.018450184
0.031637639
0.011806232
0.039403293
0.012043874
0.02499349
0.023097394
0.07330481
0.14122806
0.051557377
0.046616938
0.0014868884
0.018819503
0.021943573
0.0088656163
0.015969498
0.12370832
0.058066543
0.030667692
0.050436471
0.045021418
0.12119024
0.15783997
0.064320728
0.026702078
0.13115053
0.10968675
0.32470399
0.07224001
0.26325345
0.015605472
0.019434309
0.019675113
0.094988257
0.0096257357
0.070320383
0.016718982
0.075160377
0.022413207
0.022693541
0.0041939961
0.014051165
0.0030794158
0.022162063
0.01956363
0.032064967
0.036307011
0.0099817254
0.0015106141
0.0021234103
0.019121522
0.0164613
0.036785156
0.0099933269
0.0040105372
0.042106677
0.013960429
0.0091788648
0.059464309
0.0084821153
0.058083206
0.04089494
0.016288236
0.0087542823
0.015563479
0.070215724
0.004149036
0.0043649445
0.013858363
0.012185249
0.0033804437
0.012361726
0.016990518
0.021811886
0.020430043
0.016978411
0.021471856
0.012195494
0.011822101
0.0042724623
0.0085803131
0.0080744484
0.0058201374
0.0030504647
0.026806271
0.0076252548
0.025148187
0.032348283
0.00076998578
0.052206121
0.013686961
0.01921111
0.023177551
0.04684478
0.0097606052
0.090111688
0.16954555
0.0063587762
0.0073923664
0.02042955
0.011562636
0.10999677
0.023042927
0.0065082377
0.13335422
0.30880693
0.050170068
0.060956519
0.079672918
0.041051626
0.25320241
0.23700836
0.073795937
0.078582577
0.21869989
0.15534636
0.053421181
0.32104412
0.1021609
0.20826387
0.20518398
0.089773439
0.071270511
0.35582337
0.20902614
0.18987907
0.040433228
0.11545353
0.24769495
0.063741684
0.18477061
0.30474362
0.22245567
0.055879358
0.30474856
0.10236077
0.054871541
0.22379355
0.19658923
0.20729128
0.21559484
0.23160943
0.35657895
0.23414317
0.099547923
0.33965597
0.23746437
0.37057564
0.18515554
0.05083606
0.05258467
0.058623213
0.19726105
0.16641071
0.20318505
0.22110797
0.10755318
0.031706329
0.23018672
0.034070656
0.23021252
0.20410414
0.13211443
0.14931546
0.062865831
0.14897089
0.017402638
0.026259547
0.046367347
0.11199535
0.080425225
0.030914679
0.054238833
0.030912295
0.041918904
0.093109749
0.061387148
0.021543985
0.047438245
0.16602783
0.0019733596
0.058846172
0.19654623
0.025459232
0.072363459
0.050250012
0.16694036
0.029457666
0.046711579
0.051889576
0.028629856
0.042787485
0.015710382
0.06398011
