kfr_other_female_mean
0.38936096
0.44041923
0.36065486
0.45234549
0.43826908
0.43556902
0.43485826
0.43924254
0.46691045
0.44677624
0.4262163
0.46542308
0.4448052
0.41931528
0.38637769
""
0.42113534
0.43646035
0.33623093
0.36024606
0.38012555
0.44356373
0.41865012
0.43996772
0.47632185
0.3299934
0.450461
0.46135491
0.48954499
0.39565793
0.40535447
0.45714566
0.48288718
0.49773782
0.39555845
0.47021544
0.38637257
0.43207496
""
""
0.44280925
0.36595708
""
""
0.34642828
0.36476603
0.47538599
0.4664886
0.45812199
0.43652701
0.46947584
0.47917846
0.41658515
""
""
0.42908219
0.43730086
0.42576888
""
0.39975849
0.41800356
0.49847555
""
0.43795973
0.51399112
0.37064248
""
""
0.47370011
0.44762462
0.41422296
0.47363248
0.37434813
0.45746815
0.42485726
""
0.40869626
0.39257893
0.53019887
0.44799495
0.39629477
0.4582231
0.37981701
0.42951232
0.45359251
0.43212417
0.41989863
0.46789134
0.50578356
0.4293941
0.3926523
0.40377793
0.37463546
0.4634715
0.36872092
0.3461549
0.37921596
0.37716699
0.47054785
0.4205108
0.48109505
0.4678641
0.46728355
0.46135837
0.49075916
0.47431025
0.44384372
0.48282722
0.47974715
0.40824765
0.48531088
0.43898031
0.43926871
0.33810934
0.46549854
0.47455844
0.45974195
0.40791187
""
""
0.43785101
0.43312317
0.45696774
0.48730808
0.42959958
0.4446314
0.48451144
0.4572005
0.36235136
0.38781744
0.48771134
0.36259195
0.48738328
0.32146665
0.44127005
0.39415973
0.43668982
0.48144656
0.44501242
0.48720613
0.44816285
0.45261598
""
0.38424647
0.39770052
""
0.42900929
0.44828537
0.37994987
0.3042928
0.43768409
0.46204847
0.46194249
0.45371029
0.48527882
0.4544448
0.46218026
0.49200913
0.37459871
0.44487932
""
""
0.52095222
0.52387202
0.46663818
0.58462542
0.43059772
0.49700585
0.46377543
0.43815684
0.46749571
0.49800876
0.48773751
0.45129353
0.39821553
0.39779425
0.42622814
0.44724843
0.47584978
0.48562354
0.48712873
0.37529379
0.4536036
0.36806202
0.38878429
0.46371785
0.35665238
0.52701724
0.42573023
""
0.41541347
0.48710537
0.4502888
0.42676204
0.35916251
0.44200149
0.47721729
0.4342595
0.43400598
0.46204162
0.44748193
0.43264264
0.45251769
0.44586894
0.41037607
0.41658914
0.47135055
0.49452028
0.44039571
0.48613891
0.47739279
0.44507959
""
0.43825585
0.46884501
0.42727956
0.42488715
0.47494757
0.44142029
0.38037387
0.45977226
0.48027813
0.43402469
0.45906875
0.45671317
0.43215609
0.53060538
0.48873976
0.47161213
0.41806337
0.42660916
0.45309657
""
0.52639031
0.331056
0.41485974
0.39010233
0.42244866
""
0.35421404
0.44466183
0.47617108
0.42572686
0.48010758
0.46440715
0.46017316
0.49801162
0.44337946
0.46114776
0.49007168
0.48891866
0.4247933
0.46269795
""
0.52105427
0.44316474
0.47526562
0.49245811
0.53787434
0.4943099
0.45862028
0.47512323
0.46028733
0.47684759
0.49816954
0.53021681
0.54499906
0.58411837
0.49874106
0.48193035
0.47536665
0.43197525
0.44108945
0.44011876
0.39741272
0.42638618
0.47574186
0.50906289
0.39972091
0.4772422
0.46585304
""
""
0.51877576
0.52458805
0.49040008
0.45890024
0.50828785
0.4850992
0.45535725
0.52205318
""
0.48671028
0.5424577
0.36420816
0.43569604
""
0.57615209
0.47696877
0.47370908
0.51007086
0.41572917
0.46144879
0.54711461
0.4962557
0.50163734
0.51226348
0.39167666
0.50033718
""
0.52022588
0.5295192
0.49827862
0.47512245
0.50807309
0.46817967
0.46857297
0.51195341
0.50590444
0.45975378
0.54194325
0.48670644
0.48307037
0.39476493
0.52034104
0.4829812
0.48841146
0.42017287
0.46756274
0.45301962
0.47418621
0.46166679
0.47092429
0.49881855
0.43095988
0.54763794
0.48255733
0.45453528
0.42845532
0.48179403
0.49198791
0.40636811
0.50516343
0.46072596
0.42993709
0.4939867
0.45507976
0.47197214
0.5246098
0.51197469
0.39828876
0.43396109
0.45870203
0.55345488
0.47650564
0.47379237
""
0.4029071
0.37486178
0.41130134
0.40148839
""
0.43452698
""
""
0.38443083
0.4072158
""
""
""
""
""
0.50695807
""
""
""
""
""
0.43536833
0.50215256
""
""
""
""
""
""
0.52463037
""
""
""
0.4602592
0.48663348
0.59269232
0.50791645
""
0.4736793
0.52782559
""
0.47522873
""
""
0.4455466
0.41929984
""
0.4535
0.48875752
0.51248449
""
0.5439204
""
0.53224814
0.50514042
""
""
""
""
0.44852483
""
""
""
""
""
0.58466637
""
0.56410992
0.48684576
0.52735388
0.46092388
0.57576394
""
0.46943256
0.48052171
0.50281906
""
""
0.54000509
0.45111454
0.40704712
""
""
""
0.54806674
0.45324099
""
""
0.41907126
0.47654763
""
""
0.4931277
0.40158489
0.42065552
0.49920598
0.46932796
0.61235785
0.48856619
0.55180424
""
""
""
""
0.41905269
0.48026493
""
""
0.49671659
0.44187152
""
""
""
""
""
""
""
""
0.61475784
""
""
0.47774383
""
0.41785976
0.52509898
0.53004301
""
""
0.47376075
0.44832876
0.5007382
""
""
""
""
""
""
0.46330681
0.58555305
""
0.49757874
0.46394125
0.47514856
0.47435099
0.50461841
0.47639966
0.37031913
0.47606927
0.52066123
0.47782397
0.45990583
0.44464001
""
""
0.49167362
0.45391789
0.43148807
0.44964817
0.45039976
0.38661867
0.48280689
0.46392176
0.4699764
0.45512906
0.50014907
0.47523746
0.46229532
0.61380374
0.45185921
0.52531177
0.53536206
""
0.46392003
""
0.44268802
""
0.53663343
0.48590899
0.46241379
""
0.48939091
0.46788666
""
""
""
0.49192587
0.51996332
""
""
0.51145953
""
0.35598743
""
0.49354592
0.39834738
""
0.51687211
0.55979663
0.52363038
0.46882656
0.40277809
""
0.510019
0.55879581
""
""
""
""
0.40224048
0.50440449
