kir_imm_white_male_p1
0.33274376
0.31128299
""
0.38055235
0.43957478
""
0.42756623
""
""
0.40610966
0.36879113
0.50071794
""
0.33469376
0.3036477
""
""
0.39542139
""
""
0.33220783
0.51519859
0.266774
0.29370755
0.4361763
""
0.5708487
0.46049669
0.45201299
""
0.40921864
0.43876007
0.43266004
0.40713799
""
0.46168092
""
0.51335502
""
""
0.26541984
""
""
""
""
""
0.4405356
0.53655457
0.47979286
0.53499788
0.3947396
0.65978098
0.15846831
""
""
0.508892
""
""
""
0.53739184
""
0.47533345
""
""
""
""
""
""
""
""
""
""
""
0.45382628
""
""
""
0.3900578
""
0.51411587
""
0.27716056
""
0.27277511
0.38860649
0.36210811
0.64627069
0.22602987
0.39867082
0.35043201
0.67441589
""
""
0.47570133
""
""
""
0.34624353
0.41295385
0.26798105
0.43697414
0.44789746
0.44026068
0.42062256
0.31632927
0.45644662
0.36665723
0.45402312
""
0.27104184
0.41605353
0.53969896
0.52176958
""
0.38431603
0.4084456
0.432455
""
""
""
0.50621617
""
""
0.56553566
""
0.38808203
0.39050409
""
""
""
0.48624596
0.41306657
0.28055608
""
0.41758022
""
0.53501916
0.4245044
""
0.53939468
0.54753625
0.51588589
""
""
0.30581519
""
0.27570993
0.1251359
""
""
""
0.39975137
0.63819468
""
0.38813531
0.36240903
""
0.23496933
""
""
""
""
0.26664543
0.47458464
""
0.50091654
0.22410192
0.3275167
0.519449
0.42782366
0.44508302
0.35248336
0.45871618
0.45675308
0.34389564
0.45172358
0.35451689
0.39717889
0.20974508
0.34440437
0.50324154
0.39566809
0.42107755
""
""
0.40707406
""
""
0.44605899
""
""
0.45584244
0.34885347
""
""
""
0.18381594
0.31969845
0.40814498
0.12768096
0.46742845
0.64831191
0.7021057
0.27840644
0.3928788
0.44374976
0.45426339
0.2704019
0.59442794
0.42348444
0.40717107
0.48366913
""
""
0.47225723
0.36113834
0.4276588
0.48027483
0.51909387
0.3743228
0.64977801
0.72092837
0.47824445
0.38490191
0.43312773
0.4434922
0.3393116
0.35039964
0.52369404
0.53714001
0.51840132
0.43129882
""
0.46943378
""
""
""
0.31564078
""
""
0.38522184
