kir_asian_female_p1
""
0.5678103
""
""
""
""
""
0.34357318
""
""
""
""
""
""
""
0.46130595
""
""
""
""
""
""
0.23191072
""
""
""
""
0.2147069
""
""
""
""
""
""
0.41754374
""
0.47994995
""
""
""
0.55791581
0.35506281
""
""
0.50065398
""
""
""
0.39446741
""
0.39790621
0.5075255
""
""
""
""
""
""
0.62655181
""
0.33088467
""
0.64000559
""
""
""
""
""
""
0.49790066
""
""
""
""
0.48569834
""
""
0.56244838
""
0.20923904
0.52974582
""
""
0.52311438
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32846737
0.53807241
0.63661605
""
""
""
0.50659627
0.50919318
""
0.43070951
0.53221804
""
0.50203198
0.30424267
""
""
""
0.48720437
""
""
""
""
""
""
""
""
""
""
""
""
0.2008983
""
""
""
""
""
0.42580277
""
""
0.4852711
""
""
""
""
""
""
""
""
0.28364465
""
""
""
""
""
""
""
0.52744246
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39796591
""
0.42409566
""
""
0.39755479
""
""
0.45869836
""
""
""
""
""
0.41792452
0.57528377
""
""
0.58208054
""
""
0.44329646
""
""
0.55045706
0.615049
0.45682031
0.46841773
0.4549827
0.38079655
0.4915843
""
0.4881973
0.51748288
0.61958444
""
0.55909431
0.44691306
0.53717214
""
0.4397577
0.50257117
""
""
0.55140609
0.53744489
0.45220625
0.55946714
0.56968898
""
0.52492487
0.5297147
0.32855809
0.51658082
0.50946319
0.60431474
0.48156583
0.48220047
0.5790565
0.51961493
0.58564723
0.57944077
0.47113767
""
0.35360947
0.54335147
0.5595414
0.51976055
0.49953961
0.41313401
""
0.44961259
0.55529666
0.54770464
0.49532962
0.46531618
0.4866226
""
0.49980924
""
""
""
0.43919235
0.60125238
""
""
""
""
""
""
""
""
0.52352607
""
0.57889783
""
""
0.51398945
0.22948013
""
""
""
""
""
""
""
0.56000561
""
""
""
""
0.60011572
""
""
""
0.40080971
""
""
""
""
""
""
""
""
""
""
""
0.43237552
""
""
""
""
""
""
""
""
""
""
0.57029498
""
0.51265758
0.49060416
0.48820567
0.60565245
0.49768066
0.42849302
0.56882006
0.61838597
0.53587592
0.54756039
0.42212003
0.47513214
0.49912593
""
0.41079283
""
0.41045099
0.48003492
""
0.47657773
0.47917074
0.52446789
0.42130497
""
""
""
0.41936129
0.4051213
0.55832738
""
""
""
""
""
""
""
""
0.28145394
0.39587846
0.4901816
""
0.49058726
""
""
""
0.47343612
0.45546961
0.64789629
""
""
""
0.41694266
0.47491527
0.5218544
0.49717745
0.51715267
0.17941393
0.36572334
""
0.47256869
0.41247129
0.49578947
0.49365935
0.43258375
0.42916322
0.37726662
0.33232102
0.4692044
0.48971003
0.501858
0.48464027
""
""
""
""
0.45598021
""
""
""
""
""
""
""
0.73569477
""
0.41028613
0.45368853
""
""
0.42142317
""
""
""
""
""
""
""
""
0.23037103
""
0.42081001
0.27335721
""
0.50468022
0.35407424
""
0.50946444
0.41367233
""
0.3912074
""
0.4807888
""
""
0.55712414
""
0.43115211
""
""
""
""
""
0.4385643
""
""
0.36595812
0.50052863
""
""
""
""
""
""
""
0.5163818
0.49462846
0.48773253
""
0.47012869
""
""
0.4334873
0.48864651
""
""
0.46199924
0.45428595
0.39624724
""
""
""
""
""
0.40700376
0.44264171
""
0.6704545
""
""
""
""
""
""
""
""
0.11078384
""
0.36688274
""
""
0.55839753
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40280044
""
""
""
0.53191334
""
""
""
""
""
""
""
""
""
""
0.4930169
0.36857429
""
""
""
0.6234352
""
""
""
""
""
""
""
""
""
0.2800239
0.24683864
""
""
""
""
""
""
""
""
""
0.45811912
""
""
""
""
""
""
""
0.26006284
""
""
""
""
0.45968068
0.44540736
0.46253994
0.44837427
0.48543277
""
0.17624849
""
""
""
""
""
""
0.51632774
""
""
""
0.44781053
""
""
""
""
""
0.70183265
""
""
""
""
""
""
""
0.7606191
0.42906478
""
""
""
""
""
""
""
""
""
""
""
""
0.27172813
""
""
0.37078995
""
""
""
""
""
""
""
""
0.53870469
""
""
""
""
0.47445914
0.51049662
""
""
0.39446139
""
""
0.51143968
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48425043
""
""
""
""
""
0.47210869
0.23092149
0.44304058
""
0.4936268
0.43619922
""
""
""
""
""
0.55522203
0.56595421
0.56127298
""
0.48949349
0.4122225
""
""
""
""
""
""
""
""
""
""
0.52606368
""
""
""
""
""
""
""
""
0.49862704
0.40388739
""
0.40462586
""
""
""
""
0.18769011
0.45306805
""
0.38698557
""
""
""
""
""
0.71906388
0.49537155
0.63780785
0.40749073
""
""
0.40463829
0.51712644
""
""
""
""
""
""
0.37058187
""
""
""
""
""
""
""
0.4886637
""
0.38919094
""
0.52273536
""
""
""
""
0.33971995
""
0.55417389
""
""
0.30337778
""
0.48725581
""
""
""
""
""
""
0.335114
""
