coll_other_pooled_p100
0.49078831
0.16820039
""
0.88137078
1.1652371
""
0.35770279
""
""
0.70929116
0.94744372
0.9244777
""
""
0.83446324
""
""
1.2326665
""
""
0.89945668
1.1726632
0.86805868
""
0.84494615
""
1.4773399
1.0506706
1.0668281
""
""
""
0.95300096
0.73996556
""
0.78503108
""
""
""
""
0.73031873
""
""
""
""
""
0.91845232
0.9561708
0.76318932
0.03570338
0.54699022
0.99439806
1.071339
""
""
0.87679684
""
""
""
1.2245407
""
1.1094979
""
""
""
""
""
""
""
""
""
""
""
-0.30563161
""
""
""
""
""
0.84086102
""
""
""
0.073502406
0.85189277
""
1.8165003
1.2128937
0.87411344
1.0511655
""
""
""
0.68318886
""
""
1.087726
0.30512083
0.94330925
0.58040202
0.80636102
0.86497188
0.70673382
0.64789051
0.72591192
0.91302228
0.55983472
0.61221808
""
0.64909172
1.2513458
1.6400549
1.3013154
""
0.50824982
0.53519851
0.9815402
""
""
""
1.017873
""
""
1.7450504
""
0.56632918
1.6536248
""
""
""
0.67874062
1.1899757
0.96888626
""
0.5103904
""
0.77843338
0.72881681
""
2.0341055
1.0140163
1.4513915
""
""
""
""
0.91838509
""
""
""
""
0.77929914
0.1080769
""
1.0781218
0.93826747
""
0.68816042
""
""
""
""
0.88541996
0.76199692
""
0.84377259
0.64299643
""
0.30069193
0.97676539
0.726035
0.72688901
0.69332236
0.67639798
0.82650214
""
0.70998764
0.65157294
0.99990028
-0.18681738
""
0.42636269
0.6420247
""
1.5739404
0.91922915
""
""
0.97099507
""
""
0.47630873
0.70442122
""
""
1.3094758
1.0899315
0.4673672
0.95575374
""
0.87083131
0.63156027
0.95525402
0.84136605
0.58091211
0.72181273
0.89742053
0.35454285
0.26603088
0.92503756
0.81020564
0.95541751
""
""
0.84648395
1.0164541
0.66945976
0.81280375
0.55928683
0.6621899
""
0.39743203
0.99774337
""
0.89972079
0.54209453
0.83173633
1.1174835
0.81689996
1.0726881
0.89702344
1.2757643
""
0.82994783
""
0.95654678
""
0.58818781
""
""
1.0088922
""
1.110328
0.89931005
""
0.67001492
1.0894717
0.57121873
""
0.87062985
0.80815428
1.004456
0.33354509
""
1.0201352
1.0241725
0.85574824
0.87825608
1.0821797
1.2230245
0.048565913
0.73982358
0.98730177
0.82251608
0.91723365
0.8544054
0.77751702
0.83513749
0.79476643
0.62926275
1.1538112
0.98078883
""
0.79603678
""
""
0.62799793
0.64863628
0.91024023
0.74764341
0.76797312
""
""
0.87264097
0.80990446
""
0.88531893
0.84103769
0.86224276
""
""
""
""
1.778271
""
""
""
""
0.30780768
0.097841196
0.74376667
""
0.63875198
0.63871974
""
""
""
""
0.82110876
""
0.7164731
0.44004634
0.3402251
0.52292383
0.95285434
1.1055753
0.15404004
0.86566067
0.42888051
0.69868767
0.92207384
0.97191358
0.852476
""
""
0.56129646
1.0363637
""
0.70803726
0.69231004
""
0.7578516
0.81160909
0.80602831
""
0.85090619
0.91717005
1.1597496
""
0.76089114
""
""
0.96497166
0.93761581
1.3180529
""
3.0433576
""
""
""
