proginc_asian_female_p75_se
""
""
""
0.016438333
""
""
0.084307343
""
""
""
""
0.0034816877
""
""
""
""
""
""
""
""
""
0.025459699
""
""
0.004341851
""
""
""
0.0022156194
""
""
""
0.0040056468
0.0039210762
""
0.01232498
""
""
""
""
""
""
""
""
""
""
0.029642886
""
0.0062706419
""
""
""
""
""
""
""
""
""
""
""
""
0.0040887911
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0060305847
""
""
""
""
0.0036734839
""
""
""
0.0060739573
""
""
""
""
0.01244888
""
""
""
""
0.023776898
0.0086813672
""
0.0030066976
0.010902754
0.01253781
0.045235075
0.011307601
""
0.0045492211
""
""
""
""
0.010752252
""
0.011709603
0.014209339
0.0067349197
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0014781066
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0081577599
""
""
0.018286079
""
""
""
""
""
""
""
""
0.011283843
""
0.0024338523
""
""
""
""
0.011591098
0.0052348697
""
""
""
""
""
0.0022747114
""
""
""
""
0.0030335688
""
""
0.0040266598
""
""
""
""
""
""
0.0067916345
""
""
""
""
""
0.0041996012
""
0.0084388619
""
""
""
""
0.0092277862
0.018562656
""
""
""
""
""
""
""
0.0040022754
""
""
0.017524743
""
""
""
""
""
""
0.0079414221
""
""
""
0.0079555409
0.0067014298
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0088748764
""
""
0.001457725
""
""
""
""
""
""
0.0046727206
""
0.0048642829
""
0.0039560506
0.0089713978
0.0044128252
0.0024598248
0.002084825
0.011828288
0.0008849774
0.0062135775
0.0015747813
0.11593716
""
""
""
""
""
0.0068173399
""
""
""
0.01759541
""
""
0.0066452292
0.0023655938
""
0.059759144
0.015611341
""
""
""
""
""
""
""
""
""
""
""
""
0.0095706265
""
""
0.01670612
""
""
""
""
""
""
""
""
""
""
0.025479818
""
""
0.14458638
0.037725948
""
""
0.0058023152
""
""
""
""
""
""
""
""
""
0.010213298
0.019449489
0.0023077151
""
0.0048175547
0.006333048
""
""
0.0011681915
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0022808176
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0073898849
""
""
""
""
""
""
0.03135087
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.00093934219
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049986579
""
""
""
""
""
""
0.021607568
""
""
""
""
""
""
""
""
""
""
""
0.038533222
""
""
""
0.010183519
""
""
""
0.085136868
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0021434289
""
0.0024767106
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0060488167
0.0028785949
0.0086690281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0018304329
0.0038183953
""
""
""
""
""
""
""
""
""
""
0.033867922
""
""
""
""
""
0.055677071
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0022784288
0.0025697921
0.02953453
""
""
""
""
""
0.032526299
""
0.0065374612
""
0.0030979817
""
""
""
""
""
""
0.0030118858
""
""
0.036864825
""
""
""
""
""
""
""
0.010670752
0.0082426397
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067890882
0.018590147
0.025798693
0.13052289
0.011459537
0.00083606743
""
""
""
0.0042553064
0.015256141
0.0034750253
0.00094315229
""
""
0.003442931
""
0.0062792148
0.0011534784
""
""
""
""
0.041681848
""
""
0.0015283546
""
0.048222415
""
""
""
""
""
""
""
""
""
""
""
0.0073273489
