proginc_other_male_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014322123
""
""
""
""
""
""
""
0.035856508
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049967542
""
""
""
""
0.017412579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021279333
""
""
0.0046262438
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.010773687
""
""
0.049426481
""
""
0.005916053
""
""
0.0064518922
""
0.018898534
""
""
0.0064313724
""
""
""
0.0063226097
""
0.019934215
""
""
0.040077198
""
""
0.036579307
""
""
0.0099463053
0.015183839
""
0.027087679
0.021669008
""
0.024576318
0.0096683204
0.0041244673
0.073535286
""
0.0051625413
0.011202508
0.043162469
0.018176273
""
""
""
0.006778778
0.016816091
0.075429946
""
""
""
0.022661518
""
0.0054301023
0.14069384
""
0.0099787507
""
0.0083028339
""
""
""
0.024509933
""
""
""
""
""
""
""
""
""
0.028436195
""
""
""
""
0.0086837951
""
""
""
""
""
""
""
""
0.013658202
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0062935953
0.03192858
""
""
0.066956885
0.10819805
""
""
""
0.022922255
""
0.011393815
""
""
""
""
0.0088132024
0.043790113
""
""
""
""
""
""
""
""
0.053981569
""
""
""
""
""
""
""
""
""
""
""
""
0.0036340919
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0063675991
""
""
0.058325399
""
0.0051887082
""
0.010053335
""
0.017441293
0.011144327
""
""
""
""
""
0.01940703
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025697589
""
""
""
""
""
""
""
""
""
""
0.021132842
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022669679
""
""
""
""
""
""
0.021753214
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013891631
0.0090748342
0.0052838032
0.006570051
0.097110152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021306079
""
""
""
""
""
0.076522611
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014622396
""
""
""
0.012662992
""
""
""
""
""
""
