kfr_imm_hisp_pooled_p25_se
""
""
""
""
""
""
""
0.072291762
""
""
""
""
""
""
""
0.067013897
""
""
""
""
""
""
0.046553466
""
0.050682992
""
""
""
""
""
""
""
""
""
""
""
0.057077982
""
""
""
""
""
""
""
0.0552666
""
""
""
0.057702489
""
0.062484201
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029139347
""
""
""
""
0.085638531
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016267817
0.050806999
""
""
""
0.043715596
0.0050023096
0.027840465
""
0.0068176924
0.022894194
0.014335982
0.03733683
0.0090306718
""
""
""
0.024949005
""
""
""
""
""
""
""
""
""
""
""
""
0.050349604
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051472109
""
""
""
""
""
0.041830026
0.062831044
""
""
""
""
0.034617301
""
""
0.066369124
0.0081733232
""
""
0.025396425
""
0.040943958
0.010434825
""
0.055408809
0.0061865686
0.037419621
0.065053545
0.0066410033
""
0.0059115696
0.0142347
0.063970685
""
0.0013623857
0.013442087
0.025405589
""
0.037282497
0.01003316
""
""
0.0071300832
0.019845266
""
0.0036417798
0.038996976
""
0.0040658796
0.010050626
0.020404937
0.0040140194
0.0036118699
0.0090323631
0.0088425763
0.021972289
0.0086851539
0.010472619
0.0071292291
0.010589517
0.046406697
""
0.069619268
0.014320755
0.014929015
0.0082051251
0.020293375
0.029635837
""
0.0070764441
""
0.0064864233
0.018008124
0.029531637
0.016389977
""
0.017412385
""
""
""
0.027433023
""
""
""
""
""
""
""
""
""
0.0099682407
""
0.082693651
""
""
0.021880584
""
0.063153647
""
""
""
""
""
""
0.030422654
""
""
""
""
0.048025467
""
""
""
0.057095241
""
""
""
""
0.038219642
""
""
""
""
""
""
0.033700783
""
0.065520778
""
""
""
""
""
""
""
""
0.019159861
""
0.010002939
0.0086756302
0.066932343
0.05947689
0.011457814
0.030286742
0.065091282
0.03358227
0.050552081
0.023325609
0.049148198
0.013363831
0.038601626
""
0.052560117
""
0.021941343
0.005593149
""
0.038109399
0.061317038
0.035815626
0.01734261
""
""
""
0.018766049
0.046096314
0.057239719
""
""
""
""
""
""
0.051529642
0.031949628
0.03165181
0.030920502
0.0073712971
""
0.037392832
""
""
""
0.027443606
0.015222142
0.050702482
""
""
""
0.021923788
0.024751058
0.044552337
0.002439287
0.030925242
""
0.039169256
0.031587094
0.0064750956
0.010055232
0.0079220701
0.020440377
0.016280545
0.012995885
0.068023384
0.05882312
0.021623859
0.061209433
0.024542376
0.014146485
""
""
""
""
0.016160171
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045867402
0.052823469
""
0.053830113
0.061255101
""
0.024861218
""
0.022189049
""
""
0.078941286
""
0.078822561
""
""
""
""
""
0.020510964
""
""
""
0.074746668
""
""
""
""
""
""
""
0.087849356
0.068521187
0.064228155
""
0.022622788
""
""
""
0.068868414
""
""
0.01522837
0.052506696
0.023074953
""
""
""
""
""
0.06125975
0.073500864
""
""
""
""
""
""
