kir_stycz_black_female_mean
0.37419331
0.36290017
0.35175475
0.39475712
0.36767456
0.37934664
0.36836955
0.37255889
0.36363477
0.31905755
0.38553619
0.31620011
0.3427349
0.29473451
0.45484957
0.33975178
0.35663691
0.32818797
0.35884267
0.32539648
0.39332032
0.42081317
0.3682332
0.32593337
0.34734741
0.38044703
0.35643771
0.37988928
0.31224045
0.36958513
0.3005783
0.33409265
0.37393722
0.36080372
0.3306354
0.34276354
0.40680853
0.37742627
0.35911483
0.38360509
0.37824175
0.39000672
0.39723235
0.35419533
0.40442514
0.32592395
""
0.36036658
0.3638204
0.34018287
0.37792417
0.38344887
0.32689053
0.33460903
0.34525615
0.37682024
0.37259722
0.4061836
0.47277489
0.31918263
0.38613001
0.35127118
0.38055387
0.30537724
0.34224865
0.29238102
""
""
""
0.48476133
""
""
""
""
0.41188556
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44087228
0.41151831
""
""
""
""
0.44877508
0.40275252
""
0.39537135
0.43540803
""
0.43195289
0.33506379
0.36608669
0.31009269
""
0.44002381
""
0.37442276
0.35470971
""
0.30056271
0.36666206
""
""
""
0.3356874
0.41360515
0.36913231
0.40410876
0.36460736
0.37867314
0.38647985
0.37473485
0.37566385
0.42002922
""
""
0.3592017
""
""
0.3530542
0.40996641
0.36964327
0.35836202
""
0.30429074
0.38660967
""
0.3533859
""
0.33815011
0.41012311
0.40692845
""
0.39825392
""
""
0.36238292
0.33951804
0.35513812
""
0.35023394
""
0.35197857
""
0.32919091
""
0.37799367
""
0.30692813
""
0.40626013
""
0.35151938
0.37299448
""
""
0.38744152
""
""
""
0.3736662
""
0.34255803
0.31254119
0.34598893
""
0.47095683
""
""
0.33617732
""
""
0.49181232
""
0.4608013
0.37662855
""
""
0.3844876
""
0.40844813
0.36426133
""
""
0.44350305
0.38586938
0.4707028
""
""
0.38296768
""
""
0.4721866
0.46433201
""
0.48464203
0.52274668
""
0.44835734
0.43971989
""
0.44691271
0.4485074
0.47749791
0.41429412
0.41779533
0.49079105
0.43020776
0.50712878
0.4542686
0.37700444
""
""
0.48870546
0.4391112
0.41491437
0.50116831
""
""
0.37961996
""
0.49467957
0.40962338
0.38854769
0.4413285
""
0.50018549
""
""
""
0.55681962
""
""
""
""
""
""
""
""
""
0.43014792
""
0.51069391
""
""
0.41944379
""
""
""
""
""
""
""
""
0.4372707
""
""
""
""
0.39964199
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34485906
""
""
""
""
""
""
""
""
""
""
0.39969808
""
0.48206466
0.49078301
0.46197161
0.48195928
0.4707799
0.46108314
0.45679066
0.42608675
0.43266326
0.45705238
0.4118222
0.49410594
0.37571016
0.37785795
0.3688347
0.35068399
0.37676328
0.43491191
0.38060817
0.43489563
0.38751993
0.43823412
0.44246003
0.3763735
0.37398955
0.29309031
0.4069061
0.3720791
0.43177021
0.34001863
0.36064139
""
""
0.34319267
0.35084125
0.37892047
0.3600769
0.42028874
0.36512655
0.41270894
0.38820767
0.36053646
0.37701172
0.39743593
""
0.38159302
0.39806467
0.38908669
0.38775533
0.3573682
0.35694742
0.38962653
0.36066139
0.40497476
0.43094194
0.47624537
0.41601568
0.39774957
0.36299476
0.40848717
0.40939632
0.40430745
0.39648095
0.40440527
0.3883006
0.35039163
0.36828938
0.35301518
0.35035545
0.39420426
0.41019893
0.34324223
0.35813788
0.35732383
0.35787657
0.35842261
0.3984597
0.3714731
0.3739886
0.33423644
0.37056288
0.31747591
""
0.37727222
""
0.35504788
0.40069667
0.32443288
0.37572074
0.37824813
0.37545764
""
0.31479874
0.39361748
0.35563576
0.39060536
0.40362951
0.36081672
0.37242389
0.3359718
0.3712047
0.38670045
0.3591238
0.38504854
0.41014394
0.35625574
0.44953105
0.38746727
0.28469944
0.42089486
0.34408784
0.44810644
0.32923925
0.34137747
0.42514366
0.33654025
0.37522161
0.37466738
0.30168605
""
""
0.34094891
0.43765113
0.33373025
0.31774613
0.35076514
0.42840487
0.2969107
""
0.38053894
0.37713131
0.34863555
0.34850132
""
0.52267504
0.36535764
0.56486189
0.3341715
0.41576481
""
""
0.36682823
0.41460282
0.38299733
0.3831484
0.46281794
0.43022844
0.3987394
0.34312242
0.40036523
0.41036499
0.38515779
0.39392272
0.43849158
0.40608868
0.32995036
0.39790887
0.38831899
0.31225529
0.38160425
0.34316972
0.35299021
0.3988809
0.36451676
0.35075665
0.37109047
0.36862683
0.39425287
0.37150994
0.37968549
0.35139471
""
0.35277385
0.39239013
0.36757514
0.3759118
0.36670756
0.38481709
0.36129469
0.34229341
0.4129107
0.33665743
0.38929564
""
0.37499684
0.41534275
0.39460167
0.41823798
0.38998902
0.3658236
""
0.36404598
0.35288292
0.40021116
0.37312946
0.35615039
0.36144739
""
0.3231543
0.38940239
0.42847762
""
0.37037253
0.35116059
0.35512024
0.33843997
0.29966602
0.34127769
0.4280811
0.33181205
0.28817251
0.34815505
0.36824375
0.34521419
0.37266475
0.3221679
0.33767375
""
0.36259696
0.36487988
0.32547942
0.40195838
""
0.34040165
0.34581473
0.37527817
0.33754444
0.38932088
0.36285424
0.33861405
0.4032307
0.38344276
""
0.37688196
0.34013206
0.33496618
0.41187119
0.36284524
""
0.45699954
""
""
0.34841698
""
""
""
""
""
""
""
""
0.29442528
""
""
""
""
""
""
""
""
""
0.52755117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3753618
0.33816582
""
0.40863413
""
""
""
""
""
0.39307156
""
""
""
""
0.41977286
0.44810531
""
""
0.44856489
""
""
0.50728524
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39542273
""
0.34365827
""
0.3503074
""
""
""
0.45466256
0.41745624
0.47912642
0.39824378
0.44909734
0.35418409
""
""
""
""
""
0.48031321
0.40797222
0.39687392
""
0.38143766
0.35571584
""
""
0.32412174
""
""
""
""
0.38564748
""
""
0.38137892
""
""
""
""
0.44263619
""
0.32502332
""
0.39431077
0.4122692
""
0.40770361
""
""
""
""
0.33740523
""
""
0.37408036
""
""
""
""
""
0.38181499
0.46836627
0.39285913
0.38631079
""
""
0.38386118
0.43342897
""
""
""
""
""
""
0.44672877
""
""
""
""
""
""
""
0.33121499
""
0.36445025
""
0.42412901
""
""
""
0.34961778
0.43339556
""
0.46815059
0.36303672
""
0.48079294
""
0.41459525
""
""
""
""
""
""
0.4596355
""
""
""
0.398067
0.356168
""
0.35474283
0.42665878
""
""
0.44565886
0.4310903
""
""
""
""
""
""
""
""
""
""
0.44507062
0.22718309
""
""
""
""
""
0.37395954
""
""
""
""
""
""
""
0.40194687
""
""
0.37483728
""
0.36590075
""
""
0.45197228
""
0.34243253
""
""
""
""
""
""
""
""
""
0.37725824
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32200828
""
0.45044401
""
""
""
0.39342698
""
0.35028964
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49263471
""
""
""
0.40746287
0.38855001
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42376414
0.37974098
""
""
""
0.38115373
""
""
0.45270196
""
""
""
""
""
""
""
""
0.32607615
""
""
0.37434983
""
""
""
""
0.35902017
""
""
""
""
0.28111312
""
""
""
""
""
""
""
""
""
0.41025004
""
""
""
""
0.40026814
""
""
""
""
0.2031697
""
""
0.36349118
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50174999
""
""
""
0.48556218
""
0.41048163
""
""
""
0.4013457
""
""
""
""
0.45961359
""
0.32865763
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36857462
""
""
0.40448415
""
""
""
0.41285175
""
0.38108826
0.37828672
0.39320892
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42827871
""
""
0.45660812
""
0.41290849
""
""
0.44836709
0.37384117
0.36005855
0.38760749
""
""
""
""
""
0.36117944
""
0.39104077
""
""
""
""
0.39486662
0.35918084
""
""
""
""
0.3313649
""
""
""
0.37956482
""
""
0.39096645
0.3326537
""
""
""
0.28705773
""
""
""
""
0.41206232
""
""
0.31624147
0.33336672
""
""
0.32242939
""
0.42125002
0.33389559
""
0.35814273
""
""
""
""
""
""
""
""
""
""
""
0.33818868
""
0.33511204
""
""
0.37125504
""
0.37256414
""
""
0.42782751
0.42650801
""
0.40456134
""
""
""
""
0.27676105
0.39609444
""
""
0.41476929
""
""
""
""
""
""
""
""
""
""
""
0.41881266
0.42247969
0.38748917
""
0.42405957
0.39590436
0.30479288
""
0.34524372
0.38439152
0.34164187
""
""
""
""
0.37745824
0.36545923
0.3913075
0.40994099
0.3627398
0.38284919
0.3548376
0.33897731
0.37015611
0.38288742
0.39344698
0.3051585
""
0.37468997
0.34762287
0.35742489
0.37527293
0.41570249
0.32424611
0.42588723
0.37060055
0.34440064
0.3997919
0.37230945
0.41386425
0.3574048
0.40381554
0.35252148
0.38580796
0.32776636
0.29760429
0.35514992
0.36979437
0.35220751
0.35261124
0.35177347
0.40370402
0.36738336
0.37368909
0.4065387
0.37494272
0.36416909
0.37363601
0.35715327
0.40653616
0.41401303
0.37625459
0.42184752
0.42204118
0.3772817
0.3723298
0.34095123
0.40300909
0.37321073
0.32845995
0.35167676
0.34453753
0.35224953
0.36346146
0.36842763
0.37268648
0.41738859
0.33740366
0.42443523
0.35812894
0.3536348
""
0.35504726
""
""
""
""
""
""
""
""
""
""
""
""
0.4350732
0.39583489
0.50857842
0.5051052
0.52139705
0.40124184
0.446302
0.4451263
0.52246737
0.37939265
0.47419128
""
0.4931781
0.55955935
0.37857231
0.55503607
0.55833095
0.43020982
0.4851225
0.3832269
0.45162022
0.42137602
0.40501073
0.38487449
0.44548026
0.46894333
0.43244541
0.4639076
""
0.50293946
""
0.43780738
0.44983813
0.54242396
""
0.55432785
0.50138295
0.50096488
0.48047066
""
""
0.39352062
""
""
""
""
""
0.34138355
""
0.33688757
""
0.39162579
0.38141331
""
""
""
""
0.36744711
""
""
""
0.43025988
""
0.39870161
""
""
""
""
""
""
""
0.42237729
""
""
""
""
0.38779375
0.39390805
""
0.38851818
""
""
0.3305369
""
0.34792539
0.46255857
""
""
0.42784947
""
""
""
0.40764594
""
0.42107403
""
0.40631387
""
""
0.3781186
0.49203581
0.46193361
""
""
""
""
""
""
0.3856405
""
""
0.37282258
0.38367754
0.40379718
""
""
""
0.38970336
0.38826564
0.4317404
0.42311302
""
""
0.48598012
""
""
""
""
""
""
""
0.50385356
""
""
""
""
""
""
""
""
0.48026526
""
""
""
""
""
""
""
0.44533789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3715921
""
""
""
""
""
""
0.45250213
""
""
""
""
""
""
0.41345108
0.3813923
""
""
0.45282775
""
""
""
""
""
""
""
""
0.51933026
""
""
""
0.4957518
""
0.36442983
0.33382356
0.36646137
0.3785179
0.35991195
0.36157906
0.36610657
0.31271321
0.36671552
0.35075718
0.33881104
