kfr_top01_asian_male_mean_se
""
-0.0076324451
""
""
""
""
""
0.0009600448
""
""
""
""
""
""
""
-0.00023310317
""
""
""
""
""
""
0.002768093
""
""
""
""
""
""
""
""
""
""
""
0.022433529
""
0.013505059
""
-0.0016480349
""
0.031383444
""
""
""
0.013690244
""
""
""
0.0069801584
""
0.018629514
0.021544628
""
""
""
""
""
""
0.023392303
""
""
""
0.037206024
""
""
""
""
""
""
0.0016770051
""
""
""
""
0.0058448217
""
""
0.0013118791
""
-0.0030770977
-0.0022924773
""
""
""
""
""
""
""
""
0.010690266
""
""
""
""
""
""
""
0.0045792358
0.0018274918
""
""
""
""
0.0032363371
0.00054693327
-0.0088556111
0.0070607276
0.00078489317
""
0.050939959
0.023300238
""
""
""
0.0074443631
""
""
""
""
""
""
""
""
""
""
""
""
-0.00072237063
""
""
""
""
""
""
""
""
0.041254994
""
""
""
""
""
""
""
""
0.047291312
""
""
""
""
""
""
""
0.075788818
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026999913
""
0.014737226
""
""
-0.00049970136
""
""
0.0077718454
""
""
""
""
""
0.027201965
""
""
""
0.0013710946
""
""
0.0080059227
-0.012300281
""
0.0019984148
0.051690713
0.013032182
0.0019310708
0.0011910292
0.015066111
0.020902855
""
0.0034268401
0.006032778
0.039185829
""
0.00065334491
0.01363592
0.0099857524
""
0.028025026
0.002385105
""
""
0.0027324355
0.011518635
-0.0052209352
0.0011816566
0.0076711746
""
0.0019387238
0.0015513645
0.0013577072
0.0018314142
0.00097908906
0.0013687861
0.001794344
0.0056123054
0.0018104506
0.0033305339
0.0015052725
0.0083230343
0.0076107406
""
0.040201675
0.0015590834
0.0042278781
0.0033734487
0.004819599
-0.0094060646
""
0.0037911981
0.04224731
0.0030138071
0.010608195
0.0022493452
0.0030888009
""
0.0048600296
""
""
""
0.009025787
0.005180059
""
""
""
""
""
""
""
""
0.0017645293
""
0.011836022
""
""
0.0034415049
""
""
""
""
""
""
""
""
0.0036121714
""
""
""
""
0.007076052
""
""
""
0.0039365338
""
""
""
""
