kir_imm_asian_female_p25_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.084148698
""
""
""
""
""
""
""
0.071972862
""
""
""
0.052819535
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035841051
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.022582026
""
""
0.042770796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.085274838
""
""
""
""
""
0.051421955
""
""
""
""
""
0.068080246
""
""
""
0.0099143758
""
""
0.056338675
""
""
0.015982267
""
""
0.015365505
""
""
""
""
0.02388698
0.063750297
""
""
0.0043975324
""
0.057809185
""
""
0.026762422
""
""
0.032299906
0.06894888
""
0.0072055063
0.061173271
""
0.018027401
0.011509167
""
0.015138864
0.0086720018
0.0094981696
0.016269021
0.078901246
0.013043026
0.035341155
0.0082534254
0.068126813
""
""
""
0.02205842
0.044517804
0.026305083
0.035255726
""
""
0.033827912
""
0.025027478
0.047518924
0.051477749
0.039754964
""
0.040008839
""
""
""
0.0841645
""
""
""
""
""
""
""
""
""
0.034566183
""
0.089639798
""
""
0.050414264
""
""
""
""
""
""
""
""
0.048067827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034432787
0.03768646
""
""
0.04147689
0.076536104
0.10017598
""
""
0.045750871
""
0.038276546
0.086374149
""
0.069282599
""
0.045602474
0.022317525
""
""
""
0.084732674
""
""
""
""
0.039807703
0.042850349
""
""
""
""
""
""
""
""
""
""
""
0.030094434
""
""
""
""
""
""
0.094320722
0.078784443
""
""
""
""
""
""
0.023643233
""
""
0.065537155
""
0.023400653
0.059457015
0.03481346
0.052507561
0.030666046
0.059651691
""
""
0.073940672
""
0.085389622
0.052645814
""
""
""
""
0.070109107
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055934258
""
""
""
""
""
0.032020751
""
0.043021657
""
""
0.089628018
""
""
""
""
""
""
""
0.024319371
""
""
""
""
""
""
""
""
""
""
""
0.098820373
""
""
""
0.03554434
""
""
""
""
""
""
0.01912152
""
""
""
""
""
""
""
0.093534134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10161142
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083181016
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045718979
0.011907459
0.055468194
0.03682987
0.078171834
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.062856771
""
""
