kfr_stycz_hisp_female_n
45.0
""
40.0
""
98.0
""
""
""
""
""
""
403.0
""
""
""
23.0
""
""
420.0
""
22.0
""
26.0
""
""
""
155.0
""
""
74.0
""
34.0
""
""
25.0
""
32.0
26.0
27.0
28.0
""
""
""
""
""
""
91.0
""
""
""
81.0
""
""
""
""
""
49.0
""
""
""
""
""
""
34.0
65.0
""
""
""
23.0
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
60.0
""
""
""
31.0
141.0
49.0
""
""
""
""
""
143.0
""
""
""
""
""
218.0
""
""
""
""
""
""
504.0
173.0
""
""
""
314.0
""
23.0
20.0
26.0
""
""
""
44.0
37.0
26.0
""
39.0
""
""
347.0
""
""
""
""
""
""
67.0
""
""
66.0
""
""
""
""
""
""
""
""
""
80.0
33.0
""
21.0
""
109.0
""
""
21.0
""
483.0
289.0
25.0
116.0
""
""
71.0
""
""
""
""
""
97.0
""
""
""
20.0
""
743.0
""
""
""
21.0
""
122.0
""
""
""
168.0
20.0
""
""
""
28.0
""
58.0
""
""
""
""
""
""
22.0
""
""
""
""
25.0
""
""
139.0
""
21.0
91.0
""
""
""
107.0
""
1243.0
277.0
461.0
""
27.0
""
""
""
24.0
60.0
""
""
""
""
""
""
""
""
931.0
""
""
""
""
""
""
""
72.0
""
""
""
""
""
""
34.0
""
""
""
28.0
""
""
""
""
79.0
""
""
""
""
""
30.0
""
""
""
162.0
""
""
28.0
""
""
""
""
27.0
""
""
""
""
156.0
""
""
""
21.0
""
""
""
""
456.0
25.0
""
95.0
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
""
""
65.0
""
""
""
""
""
""
31.0
""
70.0
""
22.0
34.0
""
162.0
183.0
123.0
""
""
""
""
""
""
254.0
""
""
""
""
""
43.0
""
""
1353.0
""
133.0
65.0
""
""
76.0
""
""
25.0
560.0
77.0
21.0
""
77.0
""
""
""
137.0
73.0
""
""
78.0
34.0
""
42.0
258.0
54.0
""
80.0
""
54.0
143.0
22.0
20.0
""
""
""
""
43.0
""
98.0
""
""
39.0
""
""
""
29.0
""
24.0
""
""
""
75.0
""
563.0
647.0
66.0
23.0
83.0
72.0
154.0
""
205.0
""
274.0
348.0
""
3372.0
2182.0
23.0
88.0
""
28.0
99.0
59.0
28.0
436.0
127.0
70.0
542.0
""
2765.0
70.0
1982.0
154.0
1997.0
""
464.0
390.0
3062.0
1544.0
""
""
265.0
""
""
""
""
45.0
200.0
""
184.0
37.0
173.0
61.0
""
""
""
24.0
95.0
""
""
""
204.0
""
500.0
""
""
43.0
76.0
28.0
""
28.0
723.0
89.0
""
""
52.0
143.0
228.0
""
1241.0
""
""
136.0
22.0
256.0
108.0
""
""
527.0
""
20.0
34.0
23.0
""
64.0
""
176.0
74.0
""
307.0
90.0
1077.0
84.0
""
""
""
""
""
729.0
""
""
549.0
168.0
64.0
67.0
""
62.0
61.0
194.0
202.0
2541.0
""
""
280.0
""
""
""
""
31.0
""
""
54.0
""
22.0
33.0
98.0
""
""
""
""
553.0
""
""
21.0
""
75.0
26.0
""
1031.0
""
""
""
""
""
""
104.0
""
""
""
""
""
42.0
""
32.0
31.0
""
""
""
""
""
""
51.0
""
27.0
59.0
""
95.0
28.0
""
""
""
69.0
""
897.0
""
""
""
68.0
""
""
72.0
98.0
23.0
""
46.0
58.0
""
""
""
""
""
""
26.0
252.0
69.0
""
""
56.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
101.0
31.0
""
""
""
""
34.0
212.0
81.0
""
""
""
""
109.0
""
""
""
""
""
""
24.0
29.0
""
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
59.0
37.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
58.0
""
""
""
""
70.0
87.0
""
""
""
""
23.0
""
""
98.0
""
""
49.0
""
387.0
21.0
28.0
""
""
""
""
""
""
""
""
""
63.0
""
""
145.0
""
""
""
""
""
""
22.0
""
1403.0
127.0
124.0
52.0
""
""
22.0
48.0
""
26.0
""
""
34.0
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
""
""
""
66.0
21.0
""
149.0
""
87.0
""
""
""
20.0
""
""
235.0
""
""
26.0
665.0
30.0
""
""
22.0
""
""
""
25.0
""
34.0
""
""
27.0
""
""
""
""
""
296.0
""
""
""
""
""
""
85.0
""
""
""
""
""
""
""
56.0
30.0
""
""
""
""
""
""
""
31.0
38.0
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
34.0
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
225.0
31.0
""
""
""
""
""
38.0
""
""
49.0
""
""
22.0
""
""
""
""
""
68.0
""
""
160.0
""
185.0
""
""
57.0
1145.0
""
""
""
""
""
""
""
""
""
""
""
198.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
296.0
70.0
""
""
""
90.0
""
""
""
""
""
""
""
""
""
""
72.0
""
""
""
""
32.0
386.0
""
259.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
82.0
9488.0
82.0
177.0
""
""
93.0
32.0
""
193.0
""
84.0
""
""
1786.0
28.0
278.0
""
""
""
""
23.0
393.0
63.0
203.0
49.0
""
981.0
3222.0
843.0
2047.0
119.0
917.0
3687.0
364.0
7257.0
102.0
809.0
3233.0
1173.0
1114.0
870.0
4661.0
89.0
727.0
234.0
3018.0
155.0
9485.0
""
955.0
288.0
142.0
499.0
""
2673.0
787.0
285.0
67.0
""
86.0
875.0
58.0
67.0
445.0
240.0
94.0
561.0
103.0
339.0
195.0
1159.0
673.0
480.0
1403.0
61.0
170.0
150.0
84.0
49.0
1449.0
306.0
24.0
18569.0
115.0
39.0
38.0
156.0
57.0
21.0
37.0
44.0
22.0
25.0
509.0
896.0
""
""
29.0
30.0
38.0
""
35.0
117.0
14438.0
""
36.0
26.0
1359.0
116.0
4700.0
14178.0
161.0
219.0
346.0
107.0
1184.0
52.0
67.0
29.0
177.0
15104.0
130.0
1736.0
892.0
28.0
142.0
166.0
""
""
23.0
32.0
5079.0
133.0
32.0
38.0
278.0
28.0
26.0
95.0
3747.0
21.0
""
188.0
""
""
""
""
""
30.0
""
""
57.0
125.0
56.0
154.0
41.0
""
32.0
""
149.0
47.0
""
""
""
35.0
20.0
109.0
656.0
""
""
106.0
46.0
67.0
226.0
20.0
333.0
32.0
122.0
""
""
42.0
""
365.0
21.0
121.0
32.0
82.0
""
57.0
""
118.0
""
206.0
""
108.0
40.0
79.0
""
""
""
""
927.0
""
""
35.0
72.0
92.0
""
285.0
85.0
""
28.0
34.0
""
25.0
57.0
""
140.0
39.0
83.0
73.0
153.0
""
79.0
""
25.0
25.0
56.0
""
""
""
161.0
21.0
705.0
""
""
""
130.0
39.0
56.0
52.0
""
""
""
""
""
""
""
""
24.0
49.0
""
""
""
""
""
""
""
""
67.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
52.0
""
""
""
72.0
""
102.0
""
26.0
""
""
229.0
""
""
76.0
93.0
""
29.0
""
24.0
1628.0
25.0
132.0
56.0
84.0
75.0
""
800.0
107.0
""
30.0
110.0
""
369.0
123.0
""
""
76.0
""
""
""
87.0
""
20.0
""
173.0
""
70.0
26.0
770.0
937.0
""
296.0
28.0
83.0
""
""
56.0
""
308.0
""
""
26.0
""
89.0
22.0
""
""
""
65.0
""
65.0
63.0
20.0
213.0
20.0
98.0
28.0
127.0
213.0
111.0
26.0
""
24.0
""
71.0
""
33.0
47.0
229.0
""
""
""
""
""
48.0
""
41.0
47.0
202.0
79.0
33.0
""
""
504.0
""
403.0
""
""
72.0
100.0
33.0
""
""
112.0
30.0
63.0
""
""
26.0
""
""
""
143.0
""
""
88.0
31.0
28.0
""
52.0
30.0
56.0
36.0
65.0
26.0
""
""
37.0
28.0
""
72.0
""
""
""
2191.0
37.0
53.0
33.0
""
44.0
39.0
30.0
102.0
""
""
79.0
32.0
24.0
86.0
107.0
47.0
1010.0
77.0
51.0
""
""
32.0
""
106.0
764.0
48.0
67.0
83.0
25.0
24.0
169.0
127.0
""
""
""
152.0
444.0
71.0
128.0
144.0
""
548.0
45.0
178.0
246.0
1442.0
49.0
1398.0
259.0
""
27.0
355.0
""
""
69.0
1438.0
""
278.0
117.0
430.0
""
53.0
""
1287.0
33.0
23.0
659.0
48.0
42.0
""
46.0
34.0
566.0
""
""
""
29.0
""
124.0
446.0
395.0
""
220.0
30.0
""
120.0
""
""
""
""
""
""
149.0
1114.0
""
238.0
1271.0
191.0
33.0
""
22.0
""
343.0
597.0
""
875.0
39.0
29.0
3966.0
78.0
""
50.0
""
""
""
""
""
""
""
""
56.0
24.0
89.0
""
508.0
43.0
154.0
68.0
2089.0
87.0
""
108.0
""
68.0
""
""
85.0
197.0
""
221.0
32.0
""
20.0
""
""
26.0
""
133.0
""
""
67.0
21.0
369.0
33.0
""
140.0
""
37.0
20.0
35.0
""
146.0
""
""
""
30.0
57.0
36.0
55.0
298.0
""
192.0
82.0
""
""
124.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
28.0
""
""
106.0
""
""
110.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
48.0
""
""
57.0
69.0
""
""
""
25.0
23.0
""
""
""
23.0
24.0
""
""
591.0
""
""
20.0
""
""
""
""
26.0
""
""
22.0
""
50.0
152.0
""
""
""
21.0
""
""
""
""
""
""
""
30.0
""
192.0
""
""
""
""
""
53.0
32.0
""
""
46.0
""
31.0
90.0
""
23.0
259.0
""
""
29.0
""
""
""
""
36.0
21.0
34.0
48.0
166.0
""
""
42.0
651.0
""
""
51.0
98.0
31.0
""
""
""
""
23.0
46.0
""
""
""
133.0
51.0
112.0
293.0
414.0
185.0
""
""
906.0
172.0
92.0
68.0
662.0
""
460.0
1603.0
31482.0
29.0
""
71.0
115.0
2162.0
937.0
82.0
""
257.0
232.0
95.0
186.0
587.0
353.0
39.0
9178.0
36.0
""
""
110.0
104.0
165.0
41.0
20.0
78.0
""
44.0
1838.0
32.0
150.0
980.0
94.0
""
161.0
379.0
""
84.0
""
111.0
""
67.0
19711.0
243.0
535.0
""
2003.0
216.0
""
227.0
""
272.0
63.0
2416.0
""
953.0
19655.0
130.0
89.0
40.0
89.0
30.0
123.0
""
3610.0
22.0
37.0
281.0
183.0
1985.0
73.0
110.0
""
52.0
194.0
115.0
216.0
377.0
117.0
1528.0
627.0
36.0
21.0
32.0
33.0
66.0
40086.0
94.0
""
40.0
1257.0
24.0
156.0
15012.0
134.0
375.0
136.0
72.0
43.0
387.0
43.0
209.0
122.0
""
""
111.0
42.0
""
923.0
145.0
1070.0
675.0
156.0
177.0
397.0
147.0
""
""
307.0
31.0
""
""
710.0
24.0
54.0
213.0
102.0
129.0
97.0
94.0
21.0
291.0
73.0
""
77.0
44.0
""
2899.0
71.0
65.0
1511.0
""
40.0
""
51.0
""
440.0
1285.0
683.0
""
1667.0
168.0
""
85.0
54.0
1553.0
308.0
""
""
129.0
168.0
""
159.0
7237.0
90.0
""
144.0
159.0
35.0
324.0
133.0
293.0
88.0
1451.0
105.0
""
559.0
53.0
""
""
319.0
86.0
""
102.0
237.0
109.0
121.0
""
""
57.0
1334.0
37.0
""
202.0
""
38.0
""
757.0
""
1652.0
62.0
""
""
43.0
96.0
10533.0
1043.0
""
207.0
""
198.0
1429.0
7739.0
""
20.0
72.0
28.0
511.0
1058.0
100.0
1327.0
124.0
202.0
163.0
115.0
6031.0
510.0
""
598.0
119.0
528.0
2121.0
513.0
135.0
226.0
96.0
112.0
71.0
110.0
287.0
""
132.0
162.0
86.0
""
783.0
""
""
""
""
59.0
""
""
""
""
""
""
3216.0
""
26.0
""
37.0
167.0
54.0
741.0
25.0
162.0
""
1074.0
""
""
""
42.0
""
""
""
""
""
""
""
22.0
""
""
""
51.0
""
""
""
""
1222.0
22.0
""
25.0
""
""
""
""
""
21.0
""
""
""
""
376.0
""
""
41.0
""
""
""
""
3736.0
64.0
""
""
""
56.0
""
23.0
""
""
""
""
""
47.0
247.0
21.0
""
21.0
37.0
""
""
""
""
""
441.0
""
""
""
""
""
""
25.0
""
""
""
""
""
""
""
""
22.0
""
""
99.0
1307.0
""
""
""
34.0
""
62.0
""
""
42.0
""
""
137.0
201.0
""
""
""
23.0
""
""
""
""
109.0
736.0
""
""
21.0
255.0
23.0
""
21.0
""
156.0
60.0
""
39.0
""
183.0
77.0
37.0
""
44.0
136.0
69.0
""
274.0
329.0
""
27.0
""
99.0
""
158.0
70.0
""
""
60.0
870.0
24.0
""
40.0
179.0
""
666.0
313.0
55.0
594.0
20.0
154.0
149.0
""
787.0
""
392.0
81.0
124.0
26.0
3054.0
414.0
51.0
30.0
138.0
""
80.0
50.0
""
""
1622.0
""
401.0
""
1190.0
486.0
27.0
402.0
""
299.0
309.0
""
2254.0
""
49.0
""
""
""
28.0
""
""
""
""
""
""
""
""
""
""
26.0
""
43.0
61.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
276.0
""
""
35.0
""
28.0
45.0
""
342.0
80.0
""
""
""
39.0
""
68.0
""
""
""
""
""
""
""
115.0
21.0
491.0
""
34.0
""
""
""
54.0
59.0
""
""
""
2968.0
27.0
""
""
126.0
65.0
""
26.0
""
40.0
""
633.0
""
212.0
""
40.0
41.0
""
""
132.0
""
""
""
""
196.0
""
105.0
502.0
46.0
22.0
126.0
44.0
60.0
22.0
53.0
64.0
27.0
""
70.0
34.0
""
""
389.0
""
179.0
""
40.0
""
27.0
""
156.0
""
32.0
28.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
