stayhome_pooled_pooled_p10
0.15825233
0.18424848
0.18173289
0.1899119
0.15207496
0.22360957
0.20980737
0.1690015
0.20715643
0.17733471
0.16169186
0.16966853
0.19182156
0.20679988
0.12224291
0.1651926
0.18373518
0.15399332
0.18517703
0.15050751
0.20197943
0.15931123
0.14560041
0.1526082
0.164134
0.18223578
0.1796688
0.18338491
0.12498042
0.15541132
0.15671062
0.15675265
0.16433945
0.17882293
0.17904705
0.1731893
0.21397513
0.16511574
0.17509586
0.15663551
0.19775383
0.17011614
0.18786275
0.22794838
0.18305705
0.17692716
0.15257056
0.15232487
0.20253146
0.19485228
0.20032285
0.17194474
0.17768694
0.18200187
0.19595219
0.17999987
0.18961594
0.17117739
0.17542459
0.14834063
0.19253081
0.17281362
0.19594227
0.19010822
0.18787563
0.16398303
0.14506687
0.28722998
0.33821508
0.20071739
0.45380044
0.17355488
0.080251589
0.39313614
0.14382662
0.045650169
0.17951736
0.17761657
0.18735403
0.15281907
0.20114136
0.35487872
0.31500506
0.15416265
0.5324536
0.32767147
0.50304407
0.62168735
0.39364687
0.096538454
""
0.28593469
0.10753585
-0.012929038
""
0.31073731
0.28630412
0.15829733
0.2191889
0.15895908
0.21611889
0.16460989
0.22497225
0.20231383
0.1434627
0.21068154
0.19628206
0.19795844
0.23816742
0.13287053
0.2255417
0.1429905
0.1632807
0.14029194
0.16260815
0.13435075
0.11793339
0.18294397
0.11803478
0.11915734
0.15144806
0.11501154
0.11523295
0.16660272
0.16993935
0.14083557
0.14580745
0.14862168
0.17125702
0.13911173
0.18138023
0.10779503
0.15950537
0.1475368
0.15214489
0.099867195
0.14761408
0.16005705
0.13720809
0.18885542
0.13650951
0.13982902
0.13788275
0.13189995
0.13022734
0.16600712
0.15993002
0.15208054
0.14409463
0.1256797
0.15544961
0.12310074
0.11959793
0.17816167
0.13349174
0.1539882
0.15613568
0.14661227
0.11618689
0.100871
0.13829844
0.17402983
0.12545416
0.10258347
0.14091358
0.093017034
0.13079898
0.12089835
0.18281874
0.15829554
0.18911615
0.1073996
0.18182467
0.15929592
0.080382772
0.15886641
0.16141598
0.15613022
0.12464876
0.10321245
0.15295431
0.11189456
0.15159066
0.13543007
0.18602499
0.17693031
0.2905564
0.26799661
0.13255164
0.14551196
0.13493851
0.19803612
0.26753572
0.13374926
0.1391944
0.23668253
0.19615214
0.14690551
0.28398371
0.12658629
0.22353102
0.20242125
0.11161954
0.11028658
0.31484324
0.22789539
0.20608215
0.12327629
0.17104781
0.2172727
0.13573301
0.26144215
0.28352252
0.23317054
0.12660374
0.31234545
0.15771008
0.094124593
0.24837169
0.21402384
0.28728512
0.2450466
0.26370633
0.36673838
0.23878324
0.18884528
0.3179709
0.24214377
0.31284294
0.25892991
0.13052484
0.11749975
0.10492551
0.21519001
0.20876114
0.22596309
0.22619301
0.13746014
0.088696264
0.22121364
0.1272203
0.29248771
0.23146886
0.17536125
0.22529192
0.16280833
0.20443265
0.18186602
0.041499443
0.10024603
0.17954852
0.19120874
0.15489031
0.015496182
0.13445297
0.11885945
0.041798498
0.032012921
0.065894142
0.11268143
0.2367536
0.21373343
0.17287739
0.16110946
0.14270398
0.16879512
0.10481504
0.12541017
0.1174016
0.085216671
0.096594051
""
0.14609306
-0.036293019
0.18149316
0.04043306
0.064826861
0.1243906
0.13261889
0.14606337
0.15367565
0.072886474
0.13304435
0.12976088
""
0.12282249
0.12258794
0.14860301
0.13775946
0.13232708
0.05705905
0.12604932
0.050092801
0.1307963
0.099829309
0.17480898
0.093309008
0.16862303
0.1372683
0.15300184
0.068688199
0.15894802
0.042556066
0.14654794
0.15102552
0.054422405
0.18197013
0.075819008
0.24996403
0.21990076
0.1681824
0.19766329
0.21236885
0.1729406
0.16671577
0.16629659
0.19108519
0.23223031
0.21207576
0.24843122
0.1880216
0.13670306
0.18073334
0.19434556
0.16532749
0.24320099
0.19668946
0.15327474
0.13974045
0.164239
0.20214105
0.16699381
0.17550205
0.13192651
0.19511515
0.18325843
0.16896611
0.12465801
0.21880555
0.1551725
0.16472587
0.16153091
0.16669373
0.19189253
0.19754249
0.16663939
0.13561818
0.21204606
0.14190015
0.17072304
0.18610767
0.15744127
0.10822422
0.1829643
0.17482843
0.18423332
0.13847724
0.14148709
0.15767409
0.19156723
0.17313516
0.15784952
0.27977708
0.15202565
0.17760992
0.15882845
0.19760269
0.23113257
0.21929112
0.22113076
0.16902655
0.18301378
0.18056653
0.16442484
0.17898817
0.18591353
0.1449523
0.16950607
0.20383029
0.17980325
0.14549045
0.14629284
0.12814559
0.17932551
0.134102
0.16297963
0.1620007
0.19987646
0.12845759
0.16068831
0.080953956
0.18464945
0.20150113
0.20127994
0.19416
0.15161274
0.1234735
0.19422749
0.14004607
0.14560987
0.1767077
0.17414862
0.17762703
0.16820264
0.24057716
0.19677247
0.15959239
0.20964506
0.1906144
0.17924488
0.19059934
0.22263744
0.17731911
0.18866208
0.1873911
0.23349382
0.10668888
0.22494797
0.18970303
0.21222338
0.18401775
0.16861294
0.17334373
0.17602174
0.20975204
0.12930058
0.18963183
0.14547934
0.17537336
0.17367345
0.25608703
0.1427187
0.17638305
0.1744252
0.18904059
0.20957091
0.10091938
0.16645896
0.18245849
0.19799508
0.1567428
0.14729302
0.19447406
0.16656272
0.18391448
0.16641477
0.24658182
0.19947684
0.15911432
0.18989444
0.18220635
0.15590131
0.18027249
0.23601779
0.18363033
0.2252285
0.20717846
0.182344
0.21436243
0.20104432
0.13993375
0.20609653
0.16684963
0.16300894
0.18003798
0.22334604
0.16592489
0.21917395
0.28088957
0.22149335
0.1852681
0.24679768
0.156104
0.20507276
0.14431232
0.18972558
0.19451554
0.21209754
0.15450412
0.18771748
0.19859463
0.30860829
0.22899103
0.16834126
0.17252298
0.23702806
0.12099506
0.16213433
0.20968178
0.12110643
0.17988208
0.16869107
0.21690236
0.21801472
0.18837471
0.19782467
0.17733601
0.17035039
0.20625231
0.17268604
0.14245269
0.16959879
0.17730628
0.22118789
0.23167104
0.20643501
0.20734979
0.20052207
0.20244758
0.10313308
0.20042549
0.23309438
0.22889726
0.16655467
0.22493881
0.18953265
0.19819759
0.36423528
0.17586438
0.23933527
0.1787658
0.2229055
0.17174841
0.20038399
0.16744938
0.1791074
0.20219655
0.21750048
0.15369213
0.15388857
0.16089718
0.2021464
0.17394769
0.20767692
0.18971759
0.24243632
0.20346665
0.13032269
0.13354191
0.20719697
0.15449181
0.2188547
0.21900116
0.15139197
0.17530151
0.16897848
0.33234009
0.2830871
0.34058908
0.29284251
0.1391795
0.059848152
0.10904455
0.069859773
0.10183373
0.11415859
0.15819861
0.09335947
0.11949769
