par_rank_black_male_mean
0.31968781
0.3035427
0.28551054
0.28490955
0.40644184
0.26927531
0.22382541
0.30906388
0.29407218
0.36383763
0.32020006
0.30089584
0.29093367
0.27767116
0.21526156
0.31661364
0.36799079
0.25881049
0.2558845
0.22959976
0.21278612
0.4340089
0.31932342
0.27527526
0.32636419
0.2738553
0.27649546
0.31333432
0.29895905
0.40786454
0.23683709
0.269997
0.2448443
0.28440246
0.28761294
0.33370918
0.34033456
0.30914137
0.33268723
0.40911698
0.34623709
0.36836064
0.23065116
0.28953809
0.41622335
0.28123873
0.37304235
0.26314536
0.29704595
0.28561607
0.31804064
0.38515064
0.21765476
0.25088471
0.24927768
0.25405571
0.31815323
0.33877447
0.50422364
0.25259802
0.29908514
0.24919954
0.32332909
0.32635149
0.32855445
0.23475982
""
""
""
0.49227747
""
""
""
""
0.4435313
""
""
""
""
""
""
""
""
0.44855133
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46098647
0.41700935
""
""
""
""
0.41222265
0.35484102
0.46367201
0.41378865
0.35457629
""
0.4144156
0.42027745
0.29252926
0.29427513
""
0.45271665
""
0.31450683
0.29888785
""
0.2299123
0.2759169
""
""
0.25633076
0.28475252
0.3700332
0.30236983
0.37853974
0.26289293
0.25340798
0.29336655
0.27311677
0.3001841
0.37701267
""
""
0.28738052
0.3095727
""
0.27018356
0.32225993
0.25915438
0.30317932
""
0.27695554
0.32200727
""
0.23162374
""
0.24436107
0.28701103
0.33953336
""
0.31786078
""
""
0.30511412
0.25826475
0.25813943
""
0.29366392
""
0.30699009
""
0.23458929
""
0.26236564
""
0.30995762
0.23724136
0.33880395
""
0.27380443
0.41327724
""
""
0.29169706
0.26690042
""
""
0.28299409
""
0.35314661
0.34468347
0.28984672
""
0.44396946
""
""
0.45050025
""
""
0.48207086
""
0.67313725
0.34276319
""
0.52624714
0.42797884
""
0.37338418
0.39236087
0.29672253
""
0.40318173
0.39170766
0.42279801
""
0.28804407
0.38144854
""
""
0.46394831
0.53475803
""
0.52645069
0.68453783
""
0.44694901
0.4109799
0.66935045
0.44261235
0.41641185
0.4229444
0.42415023
0.4112334
0.49833655
0.4764365
0.55043471
0.54082692
0.4266201
""
0.36507362
0.48988292
0.44548103
0.41967076
0.40232259
0.43061176
""
0.37039974
0.41052854
0.56034398
0.35556862
0.38270733
0.36660472
""
0.46240404
""
""
""
0.5422169
0.65444571
""
""
""
""
""
""
""
""
0.37376836
""
0.67476159
""
""
0.42278177
""
""
""
""
""
""
""
""
0.50991434
""
""
""
""
0.49241209
""
""
""
0.37901837
""
""
""
""
""
""
""
""
""
""
""
0.38747802
""
""
""
""
""
""
""
""
""
""
0.55331516
""
0.44532555
0.44974518
0.55969292
0.48102084
0.42686516
0.4351455
0.65405083
0.45640886
0.37461486
0.42715684
0.30423933
0.37113604
0.2991057
0.30298492
0.31553668
0.3077752
0.3668215
0.34728074
0.24226241
0.3794432
0.35486177
0.44275916
0.29911605
0.28055638
0.2377746
0.24059597
0.34797287
0.30699086
0.40542635
0.25713843
0.26694322
""
0.27155405
0.32442895
0.30694616
0.29530582
0.29225239
0.34078583
0.28698093
0.35166734
0.32928094
0.27002725
0.3257145
0.25187019
""
0.30125126
0.30623379
0.35825983
0.2945756
0.27171099
0.25456259
0.32007766
0.29479247
0.33876401
0.32061985
0.38433227
0.36104479
0.40275624
0.2908031
0.33039179
0.3623274
0.31904048
0.39109862
0.31481516
0.31754869
0.29187691
0.33830285
0.29936102
0.36143184
0.31802177
0.37358424
0.28199297
0.28387493
0.31382063
0.29075491
0.30415484
0.3338668
0.25630382
0.31025627
0.29836062
0.2613945
0.20703325
0.29101154
0.32948247
0.33002102
0.30783588
0.39919364
0.27744412
0.29441077
0.31763911
0.26627409
""
0.22585003
0.45248315
0.28761393
0.23666063
0.32250279
0.30806658
0.43243268
0.28545797
0.32213432
0.52556729
0.25226414
0.33669871
0.40448588
0.33293483
0.47849423
0.31329209
0.22979085
0.37791282
0.27653265
0.42366603
0.27436224
0.21735986
0.51175189
0.28470317
0.36434057
0.29981813
0.23027726
""
""
0.25841632
0.40803695
0.23368835
0.28043827
0.30523726
0.42123127
0.22565019
""
0.39509466
0.3066369
0.21960607
0.26364833
""
0.61717772
0.31886905
0.64432085
0.20769574
0.35929886
""
""
0.3248612
0.27966288
0.26961204
0.2574366
0.43678781
0.33432326
0.34785128
0.27053782
0.28316218
0.36606896
0.3114292
0.24297823
0.4464241
0.40286773
0.24889563
0.29863152
0.28475899
0.24766788
0.27121496
0.23148562
0.21527016
0.43821913
0.30540165
0.30805242
0.28131694
0.41316336
0.39685497
0.25726604
0.26132053
0.29474381
0.40911153
0.27008939
0.33543938
0.26986054
0.3560192
0.26770124
0.30372423
0.2472003
0.21582821
0.33552104
0.28039956
0.30927292
""
0.33586964
0.36698061
0.39823008
0.33839947
0.41030705
0.30776328
""
0.27131018
0.38717532
0.32157448
0.23515186
0.30255938
0.27693811
""
0.23401853
0.35369682
0.43867606
0.26656714
0.28922436
0.27673542
0.28160849
0.26818514
0.25596154
0.28933039
0.28888136
0.27625337
0.3116059
0.24509859
0.22208337
0.23771153
0.25541782
0.25318903
0.2386034
""
0.23102587
0.30564088
0.21402408
0.32173389
""
0.28103328
0.3423824
0.3166813
0.29204491
0.28037316
0.30109397
0.28255141
0.28248703
0.22895171
""
0.38120964
0.21059033
0.27424178
0.3513968
0.29727292
0.52139378
0.48705608
""
0.47571194
0.52889389
""
0.44460005
""
""
""
""
""
""
0.5795849
""
""
""
0.50165349
""
""
""
""
""
0.43189815
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38502631
0.28644121
0.46885759
0.49717823
""
""
""
""
""
0.33850667
""
""
""
0.47473764
0.4247705
0.37179089
""
""
0.48803657
""
""
0.52476645
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35412386
""
0.32350391
""
0.2840009
""
""
""
0.42456719
0.33070549
0.56992531
0.37585005
0.43607143
0.38066381
""
0.43257079
0.40975443
0.45291209
0.37993124
0.61864692
0.44858986
0.30421221
0.33586785
0.36177555
0.39192104
""
""
0.31100315
""
""
""
""
0.35081577
""
0.55768174
0.33754033
0.32373244
""
""
""
0.31692177
""
0.3239114
""
0.3362228
0.31991705
0.32444775
0.3435325
""
""
""
""
0.36357296
0.53721875
""
0.34573591
""
0.22908673
""
""
""
0.45192412
0.47639877
0.34776497
0.36127624
""
""
0.38377038
0.49037936
""
""
""
""
""
0.36418533
0.40691185
""
""
""
""
0.4719381
""
""
0.40759403
""
0.34691906
0.52323472
0.37067255
""
""
""
0.38712236
0.42339605
""
0.65610272
0.47090423
""
0.52754569
0.48291785
0.53766382
""
""
""
""
""
""
0.52133352
0.33944029
0.53248084
""
0.39942595
0.39717817
""
0.42901057
0.37819964
""
""
0.43035114
0.45766211
0.4783375
""
""
""
""
""
""
""
""
""
0.52880055
0.36088148
""
0.57437575
""
""
""
0.32991183
""
0.46786863
""
""
""
""
""
0.50162935
""
""
0.34160677
""
0.37576926
""
""
0.61727387
""
0.36330608
""
""
""
""
""
""
""
""
""
0.33710542
""
""
""
""
""
""
""
""
""
0.43059549
""
""
""
""
""
0.36034402
""
0.46808335
""
""
""
0.3515656
""
0.33716518
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38243073
""
""
""
0.38580137
0.42449546
""
""
""
""
""
""
0.39366382
""
""
""
""
""
0.42320713
""
""
""
""
""
""
0.35270548
0.40705311
""
""
""
0.37357995
""
""
0.48458502
""
""
""
""
0.44994766
""
""
""
0.36444575
""
""
0.40617651
""
""
""
""
0.40613309
""
""
0.39858115
""
0.37537745
""
""
""
""
""
""
""
""
""
0.38437983
0.32575068
""
""
""
0.40720797
""
""
""
""
0.40313229
0.44258857
0.30816209
0.36695084
""
""
""
""
""
""
""
""
0.41443625
""
""
""
""
""
0.53983152
""
""
""
0.33280593
""
0.42668501
""
""
""
0.39609736
""
""
""
""
0.36175835
""
0.30163035
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34697157
""
""
0.40192387
""
""
""
0.37702209
""
0.38190299
0.32020357
0.36649773
""
""
""
