kir_26_asian_male_n
108.0
45.0
""
282.0
175.0
""
682.0
""
""
227.0
169.0
1330.0
""
181.0
307.0
""
""
98.0
""
""
144.0
353.0
93.0
45.0
1071.0
""
67.0
259.0
1605.0
26.0
23.0
65.0
886.0
498.0
29.0
379.0
""
29.0
""
""
158.0
""
""
""
""
21.0
1497.0
184.0
457.0
75.0
126.0
311.0
57.0
""
""
161.0
""
""
""
34.0
20.0
234.0
""
""
""
25.0
""
""
""
""
22.0
""
37.0
35.0
""
""
25.0
""
""
586.0
29.0
72.0
""
33.0
803.0
41.0
25.0
138.0
257.0
44.0
41.0
""
20.0
255.0
""
""
58.0
130.0
1866.0
321.0
303.0
2606.0
927.0
251.0
382.0
1985.0
282.0
1266.0
33.0
152.0
194.0
68.0
333.0
""
353.0
284.0
351.0
""
""
""
74.0
24.0
25.0
77.0
20.0
220.0
188.0
21.0
27.0
""
4660.0
35.0
168.0
35.0
182.0
""
147.0
163.0
28.0
59.0
199.0
136.0
""
""
48.0
""
101.0
32.0
20.0
30.0
""
291.0
56.0
""
627.0
277.0
""
144.0
""
41.0
""
""
191.0
2681.0
""
10948.0
28.0
24.0
""
71.0
3952.0
387.0
33.0
189.0
23.0
""
216.0
729.0
30.0
""
""
26.0
520.0
""
33.0
835.0
""
20.0
190.0
""
""
108.0
458.0
""
""
30.0
75.0
60.0
333.0
20.0
301.0
148.0
35.0
53.0
99.0
227.0
733.0
67.0
69.0
150.0
71.0
82.0
""
""
284.0
140.0
118.0
1437.0
34.0
37.0
23.0
45.0
28.0
37.0
1070.0
96.0
119.0
76.0
907.0
170.0
199.0
183.0
""
85.0
""
27.0
""
114.0
""
20.0
72.0
68.0
40.0
159.0
30.0
41.0
125.0
613.0
42.0
184.0
1328.0
171.0
53.0
""
88.0
36.0
""
615.0
38.0
336.0
52.0
489.0
640.0
633.0
671.0
29062.0
1439.0
14491.0
7012.0
518.0
290.0
64.0
""
66.0
""
""
237.0
123.0
""
74.0
1180.0
""
""
6097.0
584.0
45.0
398.0
2923.0
59.0
""
""
""
""
""
""
""
""
60.0
68.0
120.0
4350.0
""
32.0
245.0
39.0
24.0
""
59.0
111.0
""
135.0
109.0
66.0
311.0
473.0
255.0
""
424.0
219.0
201.0
27.0
452.0
46.0
23.0
""
97.0
227.0
53.0
49.0
182.0
""
232.0
252.0
1235.0
52.0
13227.0
376.0
67.0
21.0
1290.0
""
""
120.0
112.0
32.0
""
""
""
""
""
28.0
26.0
27.0
""
33.0
77.0
""
38.0
""
22.0
21.0
""
99.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
85.0
""
""
""
""
""
""
""
""
""
43.0
70.0
""
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
30.0
""
103.0
24.0
23.0
65.0
38.0
577.0
""
""
""
52.0
""
""
""
""
20.0
33.0
""
""
""
""
""
""
56.0
171.0
""
293.0
""
""
415.0
""
""
""
""
""
""
539.0
""
""
47.0
""
""
""
""
""
""
""
""
""
""
""
""
28.0
""
""
218.0
2555.0
""
""
46.0
""
""
""
""
""
""
""
""
70.0
""
""
105.0
135.0
612.0
21.0
35.0
""
47.0
38.0
38.0
1157.0
27.0
""
""
""
156.0
""
140.0
33.0
80.0
""
51.0
284.0
37.0
192.0
40.0
464.0
""
""
26.0
321.0
43.0
""
""
""
32.0
""
""
134.0
54.0
""
221.0
""
""
""
""
""
91.0
""
""
42.0
""
""
28.0
89.0
""
""
1132.0
""
926.0
""
""
""
127.0
""
""
""
""
""
37.0
257.0
253.0
108.0
344.0
9050.0
443.0
49.0
20.0
44.0
""
""
""
""
""
""
""
""
98.0
""
""
135.0
""
""
""
""
""
109.0
""
306.0
2443.0
4805.0
47.0
114.0
72.0
58.0
135.0
28.0
""
23.0
""
""
1071.0
""
38.0
38.0
""
""
688.0
""
""
""
""
""
88.0
67.0
23.0
36.0
""
""
""
97.0
""
""
46.0
""
""
""
""
""
""
""
""
36.0
""
""
""
""
""
""
""
32.0
53.0
""
""
28.0
""
9694.0
351.0
1050.0
""
56.0
""
""
""
494.0
""
2376.0
""
637.0
62.0
""
29.0
77.0
""
37.0
624.0
46.0
""
256.0
31.0
""
24.0
""
""
""
""
116.0
1089.0
88.0
99.0
""
""
""
""
""
""
60.0
""
""
169.0
100.0
94.0
31.0
79.0
1574.0
1117.0
3260.0
788.0
8069.0
14100.0
20.0
""
""
640.0
603.0
26401.0
3300.0
""
""
9271.0
140.0
741.0
55491.0
29.0
49.0
36.0
36.0
296.0
""
139.0
3090.0
27.0
607.0
33.0
94.0
295.0
""
""
51.0
""
""
""
160.0
46.0
9297.0
