comcoll_white_pooled_mean
0.40247822
0.49428421
0.56364298
0.28991753
0.42080921
0.34418023
0.45675978
0.42956105
0.4106608
0.3114033
0.36924011
0.50466794
0.5508818
0.40279013
0.40540922
0.50425386
0.41816148
0.49727556
0.39598057
0.37324297
0.31041759
0.40701941
0.41883588
0.4938882
0.39358523
0.40828386
0.46076384
0.42241153
0.40083548
0.43446863
0.40570378
""
0.41442791
0.41347674
0.43327978
0.30657914
0.53147358
0.33782548
0.47520277
0.36858466
0.56065494
0.39255857
0.40408507
0.30550945
0.5285185
0.5794847
0.39504871
0.42646006
0.43695626
0.3557885
0.54509258
0.44493416
0.50259763
0.49575761
0.40873343
0.399086
0.34619737
0.3623521
0.57606852
0.57583892
0.39589667
0.48951715
0.4281348
0.39240468
0.41913867
0.57841653
0.41059038
""
""
0.48033047
""
""
""
""
0.46928301
""
""
0.57217997
0.4842355
0.45370588
0.42750382
""
""
0.35936713
0.32641554
""
""
""
0.28212935
0.40498316
""
0.40737852
0.37449697
""
""
""
0.25875413
0.43175948
0.53231156
0.42676809
0.41120401
0.39412826
0.33536315
0.48683098
0.30831817
0.39771977
0.48533267
0.37265202
0.46153075
0.44185475
0.39841908
0.52944678
0.37796193
0.40128669
0.35900036
0.37788254
0.32870287
0.30854386
0.30848205
0.48242542
0.51067775
0.3676222
0.33415478
0.37050039
0.64362717
0.37162253
0.37123007
0.33605042
0.3845436
0.37963611
0.30822998
0.51446265
0.45864642
0.42320472
0.34646904
0.34152904
0.432814
0.28003412
0.29287079
0.41795155
0.40138933
0.40908653
0.38782364
0.46418378
0.390699
0.41980726
0.2730253
0.33883125
0.30717626
0.32194239
0.44901529
0.28561744
0.37931868
0.39451483
0.25099522
0.24028021
0.33070108
0.39607641
0.41931063
0.36243919
0.36556259
0.25047001
0.46917787
0.268305
0.47864062
0.36474374
0.25024006
0.35478401
0.3694979
0.41059014
0.51716286
0.33014321
0.36941493
0.34605545
0.2855345
0.40158355
0.41125926
0.38212314
0.33510199
0.35551175
0.48079354
0.36227158
0.37803742
0.35560969
0.26017961
0.40270871
0.5948689
""
0.46160188
0.44730124
0.40296578
0.44404492
0.61466253
0.35692272
0.5008226
0.50422931
0.37000021
0.45024127
0.48716035
0.56387609
0.39461535
0.41400674
0.45031607
0.43891448
0.5773015
0.41138613
0.74924898
0.47132227
0.49554449
0.39330575
0.43718261
0.39901289
0.55997998
0.55381602
0.54287511
0.59074712
0.51653093
0.37090036
0.40755832
0.46100134
0.5361191
0.43763971
0.53486526
0.72348607
0.46004105
0.51285136
0.67267412
0.60874647
0.63190806
0.5876087
0.43838483
""
0.4799405
0.45605704
0.52808511
0.40353149
0.46823874
0.3726182
0.43080246
0.44391447
0.45694429
0.55849397
0.55780977
0.33764216
0.37507895
0.59721351
0.58711571
0.37257981
0.6729551
0.4004803
0.64273697
0.56319046
0.50035316
""
0.44887727
0.55429387
""
0.60729223
0.53101158
0.38822341
0.55074942
""
0.62312537
0.6400125
0.5133546
0.51516199
0.34554255
0.46601722
0.56433165
0.34398898
0.6227023
""
0.46211714
""
0.56723988
0.6697908
0.64155149
0.44887114
0.52580631
0.56462717
0.5450688
0.43810412
0.51047057
0.42406866
""
0.33789369
0.376699
0.42115003
0.50922036
0.5368638
0.62390977
0.40294787
0.59697467
0.69327456
0.48441708
0.45932418
0.46764693
0.43472478
0.60618895
0.60068834
""
""
0.66544652
0.68123883
0.47613582
0.59423274
0.47940698
0.57870126
0.73951936
0.65421015
0.59098625
0.62610036
0.62274879
0.54367858
0.59863716
0.50835431
0.40318158
0.53479278
0.43681717
0.82840782
0.614573
0.29221174
0.42440239
0.35505009
0.5220741
0.55102378
0.28819126
0.45081314
0.41021377
0.43639708
0.52885181
0.33194265
0.31720275
0.19066156
0.45849276
0.45759955
0.50926262
0.10898729
0.5030297
0.23973294
0.38740808
0.4099299
0.41691971
0.38246876
0.40857396
0.3911266
0.38737854
0.46297744
0.39087451
0.47634518
0.35493794
0.41394579
0.47575873
0.39717925
0.44781324
0.63941836
0.3724893
0.32686841
0.36257881
0.44424665
0.37690729
0.55021471
0.61677778
0.50121552
0.44320664
0.47340718
0.30275074
0.49106538
0.41282147
0.55825251
0.39014685
0.50094032
0.39659235
0.34293258
0.56791288
0.3761968
0.45973119
0.50547725
0.6048758
0.32059079
0.35528374
0.40133727
0.42597836
0.44394854
0.38652909
0.34331959
0.34849721
0.44377801
0.28759745
0.39593989
""
0.45818046
0.37869525
0.29296955
0.33744377
0.36472803
0.31410262
0.54715288
0.46923625
0.33048475
0.40658778
0.49419746
0.4719106
0.43553221
0.26210895
""
0.37177914
0.44082591
0.3750433
0.35669851
0.26637405
0.48931694
0.41195789
0.30720061
0.45367134
0.62799847
""
0.3717764
0.28657851
0.64671719
0.46852338
0.41993067
0.56273824
0.4503918
0.40040377
0.30241734
0.41427141
0.3704755
0.37724778
0.39607286
0.69626045
0.39694059
0.16612382
0.39683455
0.38488907
0.4130576
""
0.32469881
0.36055991
0.40852949
0.53267556
0.30673823
0.62563103
0.44861948
0.52013725
0.34134191
0.73337162
0.3131493
0.20418973
0.48323056
0.35332692
0.43360946
0.3602421
0.59510571
0.43415266
0.44228718
0.51876277
0.28871384
0.41020957
0.33179626
0.24829638
0.42256123
0.52529705
0.33985743
0.29183114
0.38448188
0.31902009
0.3253561
0.45874512
0.21600489
0.39528024
0.33708677
0.22015505
0.40960443
0.47473904
0.37143272
0.38668159
0.41616428
0.48945498
0.37205118
0.40919411
0.52381116
0.18992998
0.46048784
0.24860467
0.36763984
0.37345791
0.49438667
0.37052965
0.33245113
0.56306314
0.21204467
0.46067441
0.3910397
0.60418165
0.28440323
0.32646155
0.42583951
0.29380995
0.24856898
0.3141616
0.29326943
0.47171474
0.40278992
""
0.35674772
""
0.46865138
0.52463388
""
0.43669376
0.3915993
0.36573365
0.37851655
0.33245519
0.4687176
""
""
0.31587195
0.44961867
0.39970499
0.60825139
0.43723026
0.47931334
0.49932435
0.49458137
0.50535035
0.40671915
0.21103986
