kfr_24_hisp_pooled_mean_se
0.027224917
0.016107794
""
0.05382679
0.019800849
""
0.04460283
0.014452954
0.043011542
0.05360375
0.031398777
""
""
""
""
0.017652087
0.032870859
""
""
0.053372931
""
0.024354858
0.01497142
0.040516537
0.020144282
0.025688989
0.041705575
0.020438693
""
0.024476036
0.044295665
""
""
0.074903771
0.021919299
0.032940559
0.0093561821
""
0.023646036
0.043493655
0.023224402
0.022739666
""
0.061182056
0.010199159
""
0.046342079
0.015266084
0.010543264
""
0.01322441
0.016651876
""
""
0.044519696
""
0.023415411
0.033959914
0.019631587
""
0.027808554
0.039754529
0.02132565
0.04477936
""
""
0.064633466
""
""
0.0066086063
""
""
""
""
0.011616619
""
""
0.021884581
0.027740467
0.041540157
0.035149731
""
""
0.02498219
""
""
""
""
""
0.046229087
""
0.032283373
0.049083874
""
""
""
0.024019647
0.0045933365
0.0077980696
0.011010688
0.010007013
0.017257962
0.01579308
0.0011855585
0.0060881581
0.010434554
0.0017632744
0.0043675858
0.0045849001
0.0071919169
0.0032194436
0.053718206
0.034344971
0.032681767
0.0071336203
0.041654531
0.040915847
""
0.02137012
0.050107758
0.036867015
""
0.061569318
""
0.061775394
0.035504013
0.020940412
0.016558217
0.025411062
0.062976226
""
0.038931359
0.059689678
0.02056664
0.039739847
""
0.015742481
0.052045356
0.030728662
0.024126789
0.031268679
0.029510736
0.031493511
""
0.058201727
0.022040924
0.018858749
""
""
""
0.072000518
0.046540845
0.053139642
0.024336405
0.041594017
""
0.028684674
0.024411218
""
""
0.063140102
""
0.039427869
""
0.049700759
""
0.040426448
0.028867975
0.019193502
""
0.0080554606
0.071898177
0.044059981
0.019700969
0.044726163
""
0.010648934
0.016982192
0.048047569
""
0.030308206
0.049193844
0.0084768953
0.022763083
""
0.018327868
0.001954267
""
0.01892148
0.005753722
0.016239466
0.012302929
0.002381183
0.01594954
0.0075325319
0.0015143468
0.011082137
0.010233068
0.0025340021
0.019122375
0.0017409478
0.0038020504
0.013304397
0.016993489
