kir_24_white_female_n
10728.0
4961.0
1209.0
13969.0
7603.0
1186.0
15082.0
1502.0
1067.0
5652.0
7056.0
21175.0
1090.0
2706.0
6745.0
806.0
594.0
6949.0
1018.0
851.0
7666.0
7758.0
5659.0
2355.0
19168.0
571.0
2883.0
8221.0
18103.0
1623.0
1740.0
3739.0
14573.0
9160.0
1061.0
8770.0
1633.0
2574.0
332.0
326.0
6650.0
1315.0
733.0
383.0
913.0
972.0
17579.0
5095.0
12059.0
3156.0
6372.0
9378.0
3718.0
255.0
450.0
7311.0
1115.0
404.0
396.0
2045.0
1285.0
10706.0
593.0
1926.0
2722.0
2214.0
759.0
1431.0
1574.0
2309.0
906.0
1337.0
1073.0
3240.0
1479.0
914.0
3058.0
2309.0
965.0
14396.0
1649.0
3463.0
1877.0
3599.0
22763.0
2897.0
3097.0
4476.0
9008.0
5676.0
4158.0
1771.0
2043.0
8966.0
2033.0
763.0
3898.0
7616.0
36579.0
10017.0
13096.0
26460.0
20799.0
11094.0
11923.0
25835.0
10344.0
21403.0
2423.0
6854.0
4788.0
2981.0
9601.0
635.0
9615.0
14658.0
7548.0
474.0
440.0
475.0
3340.0
1809.0
1520.0
1773.0
1362.0
6195.0
5720.0
1554.0
922.0
911.0
46784.0
2251.0
3187.0
1557.0
5074.0
2212.0
8624.0
4048.0
635.0
1708.0
5774.0
3931.0
517.0
863.0
2211.0
521.0
3952.0
2065.0
1134.0
1083.0
2660.0
15376.0
3202.0
482.0
12762.0
8935.0
913.0
5372.0
1231.0
3228.0
442.0
1269.0
5485.0
35365.0
677.0
53458.0
2661.0
2769.0
902.0
7001.0
78458.0
8912.0
3043.0
11160.0
2949.0
1306.0
10124.0
25972.0
3563.0
1980.0
2134.0
2607.0
24155.0
2864.0
2401.0
38668.0
1141.0
3570.0
10092.0
830.0
1810.0
4299.0
20246.0
1162.0
1558.0
3866.0
5953.0
6169.0
16795.0
2450.0
13113.0
8778.0
3203.0
4338.0
8068.0
12038.0
27620.0
3738.0
5612.0
6834.0
5311.0
8382.0
1247.0
1255.0
12083.0
15410.0
9132.0
43808.0
4298.0
4504.0
2451.0
4002.0
4928.0
2811.0
30038.0
7449.0
5523.0
8102.0
43907.0
15654.0
13412.0
7525.0
958.0
4682.0
845.0
2546.0
1023.0
5951.0
469.0
2994.0
6633.0
3107.0
3428.0
8542.0
2920.0
2599.0
4668.0
21081.0
3217.0
6046.0
40036.0
7380.0
4392.0
1015.0
5331.0
3200.0
2269.0
18366.0
3862.0
15425.0
4779.0
11505.0
21209.0
20321.0
14179.0
82090.0
19173.0
61771.0
77933.0
9514.0
7091.0
2736.0
442.0
5822.0
589.0
1418.0
13944.0
6233.0
1926.0
5328.0
25248.0
126.0
132.0
68994.0
25544.0
2487.0
10907.0
49067.0
3287.0
1092.0
927.0
649.0
1483.0
2317.0
1503.0
1910.0
806.0
3693.0
2797.0
6626.0
53139.0
1164.0
3354.0
5578.0
1702.0
1920.0
1843.0
2636.0
4998.0
791.0
4039.0
5579.0
3356.0
4672.0
12669.0
6792.0
1537.0
9071.0
7072.0
5211.0
3156.0
11639.0
4095.0
2138.0
2567.0
4422.0
6992.0
3327.0
2922.0
8133.0
1815.0
11353.0
12283.0
28034.0
2759.0
93895.0
12899.0
2480.0
3230.0
42501.0
840.0
1869.0
5675.0
8639.0
3559.0
1245.0
2195.0
1638.0
1203.0
1464.0
3294.0
2165.0
2857.0
630.0
3239.0
4873.0
747.0
3723.0
1574.0
1834.0
3869.0
513.0
6369.0
53.0
294.0
1421.0
1203.0
632.0
351.0
236.0
748.0
725.0
2970.0
62.0
208.0
63.0
411.0
199.0
120.0
1894.0
320.0
33.0
26.0
72.0
227.0
""
134.0
106.0
219.0
341.0
742.0
463.0
705.0
935.0
420.0
4771.0
1090.0
496.0
370.0
37.0
172.0
1222.0
2347.0
733.0
716.0
2809.0
4708.0
375.0
987.0
64.0
3203.0
2043.0
393.0
265.0
150.0
257.0
1190.0
752.0
532.0
345.0
187.0
122.0
566.0
77.0
2183.0
1460.0
1624.0
1530.0
1710.0
1306.0
1359.0
2501.0
12242.0
947.0
983.0
1332.0
4253.0
""
57.0
""
21.0
1621.0
2618.0
535.0
185.0
1533.0
1679.0
1019.0
727.0
1964.0
4390.0
559.0
6755.0
1094.0
1220.0
17757.0
1004.0
449.0
40.0
183.0
281.0
1022.0
13441.0
108.0
106.0
2748.0
288.0
238.0
189.0
141.0
288.0
428.0
240.0
97.0
500.0
1303.0
1104.0
348.0
1695.0
47.0
645.0
9538.0
39463.0
571.0
23.0
780.0
1214.0
1957.0
1054.0
274.0
143.0
523.0
304.0
305.0
1597.0
588.0
460.0
3193.0
6519.0
10862.0
2002.0
1276.0
1428.0
1114.0
