two_par_pooled_pooled_mean_se
0.0058144005
0.0036856465
0.0097741466
0.010883301
0.0058454718
0.013913855
0.0099994149
0.0041054678
0.0080505153
0.0096395575
0.0072556315
0.013331272
0.0092858132
0.013692901
0.011743278
0.0060988446
0.0060720393
0.013535906
0.017521568
0.0079577127
0.014203883
0.0048550847
0.0058197631
0.006909451
0.0058722761
0.0052781305
0.0081755696
0.0046785823
0.010818414
0.0079456782
0.0090688784
0.013737687
0.012669669
0.011272819
0.0047546113
0.0059398953
0.0019202459
0.012380739
0.0049566068
0.0072876639
0.0049561206
0.0054723658
0.012090386
0.0099312225
0.0027242142
0.010657006
0.0083448123
0.0048557702
0.0024618944
0.010802407
0.0031122437
0.004063494
0.013583513
0.011532457
0.0095767761
0.010817779
0.0066066594
0.0053925579
0.0030049675
0.013550331
0.0054224865
0.0076434985
0.003947909
0.00568326
0.01258518
0.014554746
0.0088799214
0.038675644
0.03953578
0.0024318281
0.014274223
0.052375223
0.030330183
0.028288495
0.0038675789
0.053910907
0.028239241
0.006992199
0.0065065753
0.01145929
0.011096761
0.019720318
0.048233204
0.0055964291
0.019719042
0.024909446
0.024298036
0.035457011
0.020745091
0.012458623
0.083674185
0.021676628
0.017618883
0.032957859
0.075919941
0.024672356
0.0087822285
0.0037824619
0.0042128665
0.0070006368
0.0073895808
0.012103579
0.014730705
0.00087637012
0.0037785626
0.0051759393
0.0016604707
0.0038382406
0.0067251544
0.0035735874
0.0036268651
0.010552829
0.0094944192
0.006991717
0.0033641597
0.0064679384
0.014027661
0.02122318
0.0089882407
0.012897397
0.010187503
0.0093281148
0.0083209854
0.014603373
0.0097831571
0.0098366756
0.0050449395
0.0053330469
0.006344554
0.011147902
0.016904799
0.011452394
0.010914141
0.0045423289
0.0097022941
0.011728582
0.0049186186
0.010371821
0.0065535018
0.010109158
0.0077897883
0.013197538
0.0062274993
0.013374168
0.012019236
0.00514851
0.0091494219
0.020395678
0.010283498
0.015344623
0.014937776
0.013803216
0.0090348162
0.005155968
0.010189759
0.012639368
0.0070747593
0.006538698
0.01491046
0.015941709
0.015424981
0.012257212
0.0087738
0.013555859
0.0096389633
0.012759012
0.0090994937
0.0095908586
0.0056445049
0.017112225
0.0024568902
0.0093559837
0.0095910029
0.0042647501
0.012730676
0.013679566
0.0039700023
0.012294549
0.010719587
0.011672666
0.0065862122
0.010006641
0.0036157363
0.0047555682
0.018704884
0.010541767
0.0013113639
0.047512673
0.0073002344
0.0032041024
0.0074923919
0.011121225
0.0014424808
0.0082944324
0.0029940866
0.0017012034
0.0083226059
0.0043000909
0.002959636
0.0105661
0.0017433281
0.0039370558
0.0070206979
0.0080407392
0.00054618274
0.0039907391
0.0032958202
0.0097683286
0.0051757721
0.0029399754
0.014616504
0.020580471
0.0023553611
0.0040329541
0.0043023885
0.00092436088
0.0024135159
0.011320285
0.0011296244
0.0013478291
0.0053747236
0.0010497501
0.00092113507
0.0020746032
0.0018521164
0.0028621759
0.0017739455
0.0024047541
0.00116659
0.0030306017
0.0032496222
0.026043687
0.0063573262
0.0020462503
0.0021945674
0.0019914431
0.0044219326
0.0055814479
0.017963134
0.0023867104
0.0061667413
0.0015594169
0.0035969038
0.0051863235
0.0022463393
