kir_26_white_male_n
17561.0
8105.0
1874.0
22762.0
12277.0
1917.0
24755.0
2570.0
1774.0
9296.0
11447.0
34827.0
1760.0
4542.0
11052.0
1285.0
1020.0
11276.0
1627.0
1444.0
12325.0
12633.0
8960.0
3907.0
30366.0
895.0
4594.0
12905.0
29084.0
2546.0
2912.0
6298.0
23845.0
14813.0
1758.0
14641.0
2764.0
3974.0
569.0
590.0
11206.0
2215.0
1235.0
616.0
1452.0
1546.0
29183.0
8167.0
19997.0
5094.0
10355.0
15312.0
6272.0
419.0
737.0
12042.0
1820.0
640.0
587.0
3480.0
2265.0
18252.0
986.0
3080.0
4447.0
3653.0
1239.0
2347.0
2708.0
3842.0
1436.0
2320.0
1862.0
5378.0
2501.0
1508.0
5118.0
3893.0
1505.0
24146.0
2664.0
5708.0
3175.0
6140.0
36938.0
4780.0
5021.0
7309.0
14985.0
9138.0
6942.0
2907.0
3467.0
14811.0
3272.0
1299.0
6565.0
12586.0
59259.0
15723.0
21000.0
43515.0
33727.0
17465.0
19170.0
41077.0
16906.0
34090.0
3951.0
11053.0
7595.0
4868.0
15328.0
993.0
14919.0
24236.0
12381.0
754.0
730.0
804.0
5564.0
2952.0
2421.0
2795.0
2225.0
9590.0
9291.0
2463.0
1567.0
1630.0
75866.0
3798.0
5106.0
2447.0
8226.0
3829.0
13975.0
6629.0
995.0
2774.0
9561.0
6513.0
833.0
1414.0
3492.0
833.0
6583.0
3559.0
1923.0
1874.0
4556.0
25487.0
5311.0
793.0
20828.0
14907.0
1613.0
8867.0
2102.0
5292.0
735.0
2191.0
8744.0
57014.0
1061.0
87536.0
4534.0
4653.0
1557.0
11903.0
133710.0
14658.0
5067.0
19367.0
5064.0
2199.0
16959.0
43406.0
5976.0
3225.0
3713.0
4428.0
40991.0
4877.0
4160.0
64147.0
1812.0
5966.0
16434.0
1323.0
2961.0
7266.0
34112.0
1950.0
2698.0
6510.0
10134.0
10610.0
28364.0
4015.0
22303.0
14592.0
5358.0
7233.0
14078.0
20243.0
45824.0
6269.0
9374.0
11816.0
9162.0
14111.0
2025.0
2080.0
20446.0
25596.0
15648.0
73478.0
7358.0
7502.0
4299.0
6582.0
8410.0
4637.0
49572.0
12657.0
9474.0
13933.0
73305.0
26322.0
22990.0
12678.0
1763.0
7780.0
1373.0
4222.0
1738.0
10303.0
851.0
4890.0
11080.0
5150.0
5837.0
13802.0
4961.0
4250.0
7457.0
35187.0
5321.0
10325.0
67354.0
12099.0
7428.0
1678.0
8582.0
5288.0
3589.0
30524.0
6422.0
25428.0
7876.0
19171.0
35780.0
33997.0
23038.0
139349.0
31848.0
103774.0
129991.0
16013.0
11513.0
4355.0
698.0
9198.0
928.0
2394.0
22722.0
9947.0
3126.0
8267.0
42161.0
227.0
191.0
114025.0
40698.0
4040.0
17994.0
81191.0
5381.0
1883.0
1501.0
1056.0
2516.0
3879.0
2514.0
3047.0
1344.0
6298.0
4585.0
11178.0
89500.0
2017.0
5566.0
9350.0
2877.0
3393.0
3069.0
4459.0
8454.0
1350.0
6915.0
9515.0
5751.0
7775.0
21089.0
11406.0
2501.0
15471.0
11863.0
8329.0
5149.0
19294.0
6959.0
3610.0
