working_black_male_mean
0.71976423
0.7466805
0.65343565
0.72922641
0.73318547
0.73045647
0.72431678
0.75953114
0.6363979
0.75226033
0.72571093
0.7148183
0.78005213
0.74735749
0.73943359
""
""
0.73089272
0.71716255
0.74261785
0.72908151
0.71709335
0.68700635
0.73489863
0.73205084
0.69756615
0.73797703
0.71263832
0.72457081
0.74866694
0.72850507
0.72037458
0.73659593
0.75247651
0.72622448
0.7161606
0.76170689
0.75551277
0.73123032
0.70970356
0.71165919
0.73370761
0.74707496
0.74427772
0.73186696
0.74608314
0.71926415
0.71050978
0.74364787
0.73101896
0.7622534
0.73673445
0.73826551
0.72993183
0.70266658
0.73682547
0.73278272
0.77278006
0.70631707
0.73413503
0.70497364
0.710603
0.71733332
0.72364092
0.69855213
0.75790334
""
0.67252892
0.84160769
0.60689104
0.71900535
0.71482354
0.68385476
0.73908418
0.73982555
0.82856143
0.79574078
0.77075279
0.78522277
0.71182048
0.7099542
0.76968479
0.82183546
0.72701669
0.73647904
0.77993929
0.69396657
0.74855012
0.74454677
0.70053035
0.73288381
0.71570224
0.73221749
0.74925393
0.92642289
""
0.77096212
0.74046195
0.67432708
0.68851072
0.67078656
0.70848876
0.70848256
0.70825046
0.69956994
0.70563233
0.67182142
0.70823264
0.68817019
0.69057566
0.71560329
0.74992871
0.75316679
0.72936589
0.74720198
0.76108378
0.74437523
0.725137
0.74878687
0.71381867
0.70909315
0.72977024
0.77584386
0.77646911
0.72262979
0.74302316
0.72731507
0.73466688
0.72961766
0.7295621
0.71238357
0.75270581
0.75196624
0.73867607
0.74198276
0.75659066
0.74664366
0.73657054
0.74245858
0.74691284
0.71003616
0.74271476
0.76052999
0.67922044
0.70820236
0.73515707
0.71778399
0.72670567
0.72091401
0.73491466
0.74030918
0.71018672
0.72806549
0.72985673
0.72212297
0.72206372
0.75072467
0.71140885
0.75112802
0.737674
0.70149833
0.57121933
0.78352392
0.70350915
0.78198487
0.75045574
0.76180142
0.8495782
""
0.73568809
0.68565851
0.72174609
0.6717633
0.67082751
0.66643333
0.86400521
0.71456903
0.71077275
0.74029744
""
0.88360631
0.61067796
0.71291137
0.7275638
0.69641334
0.70937496
0.72868133
0.82913256
0.77128196
0.95318788
0.77990127
0.81062782
0.74814641
0.76704407
0.81838173
0.75113416
0.7501514
0.72856885
0.70684052
0.670048
0.74519318
0.71930689
0.61539644
0.74177802
0.71637207
0.74538589
0.73652279
0.81780213
0.77320522
0.7146675
0.78858823
0.78365391
""
0.88267803
0.73386526
0.6939798
0.7000857
0.68937832
0.82403022
0.72517318
0.79150593
0.80873293
0.72942495
0.73625422
0.71893919
0.74373478
0.85018951
0.66203946
0.70691198
0.67746192
0.72852123
0.71116203
""
0.7839939
""
0.76113784
""
0.72767204
""
0.5018158
0.7054612
0.79627919
0.76820582
0.74503839
0.73886293
0.821859
0.73060364
0.6935733
0.7671234
0.71322995
0.70790392
0.77206421
0.92373806
""
0.80249709
0.8496033
0.78967547
0.72272307
0.77919531
0.74285293
0.68099082
0.72176272
0.69566691
0.73167562
0.73194116
0.72596747
0.74021792
0.75204784
0.69500273
0.72143823
0.7492556
0.75336534
0.78711796
0.71041721
""
0.8176415
0.77073461
0.75408238
""
0.81184381
0.74351186
""
""
0.7767902
0.78335375
0.87300539
0.75170171
0.74287474
0.78665787
""
""
""
""
0.89712536
""
""
""
0.82783437
0.70422047
0.73248059
0.75547004
""
0.87596589
0.65569186
0.70287889
0.88691616
""
0.71879554
0.76923287
""
0.8055988
0.7607953
0.69730079
0.84854811
0.79696405
0.78844118
""
0.83600551
0.91129291
0.7624743
0.79171038
0.7357657
0.73563677
0.77555561
0.70240015
0.70128679
0.69498861
0.79164535
0.78227347
0.73919815
0.77744764
0.70621341
0.72055089
0.71718007
0.71705973
0.70479149
0.68539244
0.79812956
0.79568213
0.71517932
0.77349335
0.77133405
0.69007528
0.71270174
0.73929894
""
""
""
""
0.65102768
0.75359666
0.78130424
0.7571941
0.8358565
0.74755299
0.70767277
0.66542506
0.68799764
0.69622374
0.68845546
0.71568626
""
0.73418564
""
""
0.73266429
0.80831504
0.59372765
""
""
""
""
0.86637551
""
""
""
""
""
""
0.78247261
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76190215
""
""
""
""
""
""
""
""
""
0.92485207
0.72304016
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66607314
""
0.7922616
""
""
""
0.74752694
0.74957627
""
""
""
0.75020891
""
""
""
""
""
0.80924243
""
""
0.70115089
""
""
""
0.83596522
0.76972401
""
0.74015981
""
""
0.74037796
""
""
""
""
""
""
0.75841939
""
""
0.68389708
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.83297771
0.77093047
""
""
0.71922106
0.69886756
0.78902829
""
""
""
""
""
""
0.70733148
""
""
0.81504411
0.77873325
0.74453205
0.78881496
0.84783858
0.7398324
0.72455394
0.72761929
0.81607962
0.74452484
0.77082151
0.70707846
""
""
0.76915562
0.66736335
0.71850121
0.82306927
0.81057835
""
0.77064973
0.70151329
0.67021972
0.75685632
0.75624901
0.69177854
0.68876928
""
0.79194605
0.76761222
0.71276081
""
""
""
0.81667137
""
0.7299763
0.72599852
0.76789349
0.66226524
0.73465556
0.77500165
""
0.59919435
""
0.69401681
0.7623288
""
""
0.78282189
""
""
0.77388996
0.74834049
0.76169789
0.69793749
0.73830777
0.69206536
0.75558579
0.78178948
0.77767295
""
0.76266849
0.78014016
""
""
